TimeSlice	Time	LH_Knee	LH_AnkleZ	LH_HipZ
16122	2.90196	-0.39831	-0.86968	-0.979136
16125	2.9025	-0.397555	-0.868655	-0.979289
16128	2.90304	-0.396799	-0.867629	-0.979442
16131	2.90358	-0.396043	-0.866603	-0.979593
16134	2.90412	-0.395286	-0.865575	-0.979744
16137	2.90466	-0.394529	-0.864547	-0.979893
16140	2.9052	-0.393772	-0.863519	-0.980042
16143	2.90574	-0.393015	-0.862489	-0.98019
16146	2.90628	-0.392257	-0.861459	-0.980337
16149	2.90682	-0.391499	-0.860429	-0.980483
16152	2.90736	-0.390741	-0.859397	-0.980629
16155	2.9079	-0.389983	-0.858365	-0.980773
16158	2.90844	-0.389224	-0.857332	-0.980917
16161	2.90898	-0.388465	-0.856299	-0.981059
16164	2.90952	-0.387705	-0.855265	-0.981201
16167	2.91006	-0.386946	-0.85423	-0.981342
16170	2.9106	-0.386186	-0.853195	-0.981482
16173	2.91114	-0.385426	-0.852159	-0.981621
16176	2.91168	-0.384666	-0.851122	-0.98176
16179	2.91222	-0.383905	-0.850085	-0.981897
16182	2.91276	-0.383144	-0.849047	-0.982034
16185	2.9133	-0.382383	-0.848008	-0.98217
16188	2.91384	-0.381622	-0.846969	-0.982305
16191	2.91438	-0.38086	-0.845929	-0.982439
16194	2.91492	-0.380099	-0.844889	-0.982572
16197	2.91546	-0.379337	-0.843848	-0.982704
16200	2.916	-0.378575	-0.842807	-0.982836
16203	2.91654	-0.377812	-0.841765	-0.982966
16206	2.91708	-0.37705	-0.840722	-0.983096
16209	2.91762	-0.376287	-0.839679	-0.983225
16212	2.91816	-0.375524	-0.838635	-0.983353
16215	2.9187	-0.374761	-0.837591	-0.98348
16218	2.91924	-0.373997	-0.836546	-0.983607
16221	2.91978	-0.373234	-0.835501	-0.983732
16224	2.92032	-0.37247	-0.834455	-0.983857
16227	2.92086	-0.371706	-0.833409	-0.98398
16230	2.9214	-0.370942	-0.832362	-0.984103
16233	2.92194	-0.370178	-0.831314	-0.984226
16236	2.92248	-0.369414	-0.830266	-0.984347
16239	2.92302	-0.368649	-0.829218	-0.984467
16242	2.92356	-0.367885	-0.828169	-0.984587
16245	2.9241	-0.36712	-0.82712	-0.984705
16248	2.92464	-0.366355	-0.82607	-0.984823
16251	2.92518	-0.36559	-0.82502	-0.98494
16254	2.92572	-0.364825	-0.823969	-0.985057
16257	2.92626	-0.364059	-0.822918	-0.985172
16260	2.9268	-0.363294	-0.821866	-0.985286
16263	2.92734	-0.362528	-0.820814	-0.9854
16266	2.92788	-0.361763	-0.819761	-0.985513
16269	2.92842	-0.360997	-0.818709	-0.985625
16272	2.92896	-0.360231	-0.817655	-0.985736
16275	2.9295	-0.359465	-0.816601	-0.985846
16278	2.93004	-0.358699	-0.815547	-0.985956
16281	2.93058	-0.357933	-0.814493	-0.986065
16284	2.93112	-0.357166	-0.813438	-0.986172
16287	2.93166	-0.3564	-0.812382	-0.986279
16290	2.9322	-0.355633	-0.811327	-0.986386
16293	2.93274	-0.354867	-0.81027	-0.986491
16296	2.93328	-0.3541	-0.809214	-0.986595
16299	2.93382	-0.353334	-0.808157	-0.986699
16302	2.93436	-0.352567	-0.8071	-0.986802
16305	2.9349	-0.3518	-0.806042	-0.986904
16308	2.93544	-0.351033	-0.804985	-0.987005
16311	2.93598	-0.350267	-0.803926	-0.987105
16314	2.93652	-0.3495	-0.802868	-0.987205
16317	2.93706	-0.348733	-0.801809	-0.987304
16320	2.9376	-0.347966	-0.80075	-0.987402
16323	2.93814	-0.347199	-0.79969	-0.987499
16326	2.93868	-0.346432	-0.798631	-0.987595
16329	2.93922	-0.345665	-0.797571	-0.987691
16332	2.93976	-0.344898	-0.79651	-0.987785
16335	2.9403	-0.344131	-0.79545	-0.987879
16338	2.94084	-0.343363	-0.794389	-0.987972
16341	2.94138	-0.342596	-0.793328	-0.988064
16344	2.94192	-0.341829	-0.792266	-0.988156
16347	2.94246	-0.341062	-0.791205	-0.988246
16350	2.943	-0.340295	-0.790143	-0.988336
16353	2.94354	-0.339528	-0.789081	-0.988425
16356	2.94408	-0.338761	-0.788018	-0.988513
16359	2.94462	-0.337994	-0.786956	-0.9886
16362	2.94516	-0.337227	-0.785893	-0.988687
16365	2.9457	-0.33646	-0.78483	-0.988773
16368	2.94624	-0.335693	-0.783767	-0.988858
16371	2.94678	-0.334926	-0.782703	-0.988942
16374	2.94732	-0.334159	-0.78164	-0.989025
16377	2.94786	-0.333393	-0.780576	-0.989107
16380	2.9484	-0.332626	-0.779512	-0.989189
16383	2.94894	-0.331859	-0.778448	-0.98927
16386	2.94948	-0.331093	-0.777383	-0.98935
16389	2.95002	-0.330326	-0.776319	-0.98943
16392	2.95056	-0.32956	-0.775254	-0.989508
16395	2.9511	-0.328794	-0.77419	-0.989586
16398	2.95164	-0.328027	-0.773125	-0.989663
16401	2.95218	-0.327261	-0.77206	-0.989739
16404	2.95272	-0.326495	-0.770995	-0.989814
16407	2.95326	-0.325729	-0.769929	-0.989889
16410	2.9538	-0.324963	-0.768864	-0.989963
16413	2.95434	-0.324197	-0.767799	-0.990036
16416	2.95488	-0.323432	-0.766733	-0.990108
16419	2.95542	-0.322666	-0.765667	-0.990179
16422	2.95596	-0.321901	-0.764602	-0.99025
16425	2.9565	-0.321136	-0.763536	-0.99032
16428	2.95704	-0.32037	-0.76247	-0.990389
16431	2.95758	-0.319605	-0.761404	-0.990457
16434	2.95812	-0.31884	-0.760338	-0.990525
16437	2.95866	-0.318076	-0.759272	-0.990591
16440	2.9592	-0.317311	-0.758206	-0.990657
16443	2.95974	-0.316547	-0.75714	-0.990722
16446	2.96028	-0.315782	-0.756074	-0.990787
16449	2.96082	-0.315018	-0.755008	-0.99085
16452	2.96136	-0.314254	-0.753942	-0.990913
16455	2.9619	-0.313491	-0.752876	-0.990975
16458	2.96244	-0.312727	-0.75181	-0.991037
16461	2.96298	-0.311963	-0.750744	-0.991097
16464	2.96352	-0.3112	-0.749678	-0.991157
16467	2.96406	-0.310437	-0.748612	-0.991216
16470	2.9646	-0.309674	-0.747545	-0.991274
16473	2.96514	-0.308912	-0.74648	-0.991332
16476	2.96568	-0.308149	-0.745414	-0.991388
16479	2.96622	-0.307387	-0.744348	-0.991444
16482	2.96676	-0.306625	-0.743282	-0.991499
16485	2.9673	-0.305863	-0.742216	-0.991554
16488	2.96784	-0.305101	-0.74115	-0.991608
16491	2.96838	-0.30434	-0.740085	-0.99166
16494	2.96892	-0.303579	-0.739019	-0.991713
16497	2.96946	-0.302818	-0.737954	-0.991764
16500	2.97	-0.302057	-0.736888	-0.991815
16503	2.97054	-0.301297	-0.735823	-0.991864
16506	2.97108	-0.300537	-0.734758	-0.991914
16509	2.97162	-0.299777	-0.733693	-0.991962
16512	2.97216	-0.299017	-0.732628	-0.99201
16515	2.9727	-0.298258	-0.731563	-0.992056
16518	2.97324	-0.297499	-0.730498	-0.992103
16521	2.97378	-0.29674	-0.729434	-0.992148
16524	2.97432	-0.295981	-0.72837	-0.992193
16527	2.97486	-0.295223	-0.727306	-0.992236
16530	2.9754	-0.294465	-0.726242	-0.99228
16533	2.97594	-0.293707	-0.725178	-0.992322
16536	2.97648	-0.29295	-0.724114	-0.992364
16539	2.97702	-0.292193	-0.723051	-0.992405
16542	2.97756	-0.291436	-0.721987	-0.992445
16545	2.9781	-0.290679	-0.720924	-0.992484
16548	2.97864	-0.289923	-0.719861	-0.992523
16551	2.97918	-0.289167	-0.718799	-0.992561
16554	2.97972	-0.288411	-0.717736	-0.992598
16557	2.98026	-0.287656	-0.716674	-0.992635
16560	2.9808	-0.286901	-0.715612	-0.99267
16563	2.98134	-0.286147	-0.714551	-0.992706
16566	2.98188	-0.285392	-0.713489	-0.99274
16569	2.98242	-0.284639	-0.712428	-0.992773
16572	2.98296	-0.283885	-0.711367	-0.992806
16575	2.9835	-0.283132	-0.710306	-0.992839
16578	2.98404	-0.282379	-0.709246	-0.99287
16581	2.98458	-0.281627	-0.708186	-0.992901
16584	2.98512	-0.280874	-0.707126	-0.992931
16587	2.98566	-0.280123	-0.706067	-0.99296
16590	2.9862	-0.279371	-0.705007	-0.992988
16593	2.98674	-0.27862	-0.703948	-0.993016
16596	2.98728	-0.27787	-0.70289	-0.993043
16599	2.98782	-0.27712	-0.701832	-0.99307
16602	2.98836	-0.27637	-0.700774	-0.993095
16605	2.9889	-0.27562	-0.699716	-0.99312
16608	2.98944	-0.274871	-0.698659	-0.993145
16611	2.98998	-0.274123	-0.697602	-0.993168
16614	2.99052	-0.273374	-0.696546	-0.993191
16617	2.99106	-0.272627	-0.695489	-0.993213
16620	2.9916	-0.271879	-0.694434	-0.993235
16623	2.99214	-0.271132	-0.693378	-0.993255
16626	2.99268	-0.270386	-0.692323	-0.993275
16629	2.99322	-0.26964	-0.691269	-0.993295
16632	2.99376	-0.268894	-0.690214	-0.993313
16635	2.9943	-0.268149	-0.689161	-0.993331
16638	2.99484	-0.267404	-0.688107	-0.993348
16641	2.99538	-0.26666	-0.687054	-0.993365
16644	2.99592	-0.265916	-0.686002	-0.993381
16647	2.99646	-0.265173	-0.68495	-0.993396
16650	2.997	-0.26443	-0.683898	-0.99341
16653	2.99754	-0.263688	-0.682847	-0.993424
16656	2.99808	-0.262946	-0.681796	-0.993437
16659	2.99862	-0.262204	-0.680746	-0.99345
16662	2.99916	-0.261463	-0.679696	-0.993461
16665	2.9997	-0.260723	-0.678646	-0.993472
16668	3.00024	-0.259983	-0.677597	-0.993483
16671	3.00078	-0.259243	-0.676549	-0.993492
16674	3.00132	-0.258504	-0.675501	-0.993501
16677	3.00186	-0.257766	-0.674454	-0.993509
16680	3.0024	-0.257028	-0.673407	-0.993517
16683	3.00294	-0.25629	-0.67236	-0.993524
16686	3.00348	-0.255553	-0.671315	-0.99353
16689	3.00402	-0.254817	-0.670269	-0.993536
16692	3.00456	-0.254081	-0.669225	-0.993541
16695	3.0051	-0.253345	-0.66818	-0.993545
16698	3.00564	-0.252611	-0.667137	-0.993548
16701	3.00618	-0.251876	-0.666093	-0.993551
16704	3.00672	-0.251143	-0.665051	-0.993553
16707	3.00726	-0.250409	-0.664009	-0.993555
16710	3.0078	-0.249677	-0.662967	-0.993556
16713	3.00834	-0.248945	-0.661927	-0.993556
16716	3.00888	-0.248213	-0.660886	-0.993555
16719	3.00942	-0.247482	-0.659847	-0.993554
16722	3.00996	-0.246752	-0.658808	-0.993553
16725	3.0105	-0.246022	-0.657769	-0.99355
16728	3.01104	-0.245293	-0.656731	-0.993547
16731	3.01158	-0.244564	-0.655694	-0.993543
16734	3.01212	-0.243836	-0.654658	-0.993539
16737	3.01266	-0.243109	-0.653622	-0.993534
16740	3.0132	-0.242382	-0.652586	-0.993528
16743	3.01374	-0.241655	-0.651552	-0.993522
16746	3.01428	-0.24093	-0.650518	-0.993515
16749	3.01482	-0.240205	-0.649484	-0.993507
16752	3.01536	-0.23948	-0.648452	-0.993499
16755	3.0159	-0.238756	-0.64742	-0.99349
16758	3.01644	-0.238033	-0.646388	-0.99348
16761	3.01698	-0.237311	-0.645358	-0.99347
16764	3.01752	-0.236589	-0.644328	-0.993459
16767	3.01806	-0.235867	-0.643299	-0.993447
16770	3.0186	-0.235147	-0.64227	-0.993435
16773	3.01914	-0.234427	-0.641242	-0.993422
16776	3.01968	-0.233707	-0.640215	-0.993409
16779	3.02022	-0.232989	-0.639189	-0.993395
16782	3.02076	-0.232271	-0.638163	-0.99338
16785	3.0213	-0.231553	-0.637138	-0.993364
16788	3.02184	-0.230837	-0.636114	-0.993348
16791	3.02238	-0.230121	-0.635091	-0.993332
16794	3.02292	-0.229405	-0.634068	-0.993315
16797	3.02346	-0.228691	-0.633047	-0.993297
16800	3.024	-0.227977	-0.632026	-0.993278
16803	3.02454	-0.227263	-0.631005	-0.993259
16806	3.02508	-0.226551	-0.629986	-0.993239
16809	3.02562	-0.225839	-0.628967	-0.993219
16812	3.02616	-0.225127	-0.627949	-0.993198
16815	3.0267	-0.224417	-0.626932	-0.993176
16818	3.02724	-0.223707	-0.625916	-0.993154
16821	3.02778	-0.222998	-0.624901	-0.993131
16824	3.02832	-0.22229	-0.623886	-0.993108
16827	3.02886	-0.221582	-0.622872	-0.993083
16830	3.0294	-0.220875	-0.621859	-0.993059
16833	3.02994	-0.220169	-0.620847	-0.993033
16836	3.03048	-0.219463	-0.619836	-0.993008
16839	3.03102	-0.218759	-0.618825	-0.992981
16842	3.03156	-0.218055	-0.617816	-0.992954
16845	3.0321	-0.217351	-0.616807	-0.992926
16848	3.03264	-0.216649	-0.6158	-0.992898
16851	3.03318	-0.215947	-0.614793	-0.992869
16854	3.03372	-0.215246	-0.613787	-0.992839
16857	3.03426	-0.214546	-0.612782	-0.992809
16860	3.0348	-0.213847	-0.611777	-0.992778
16863	3.03534	-0.213148	-0.610774	-0.992747
16866	3.03588	-0.21245	-0.609772	-0.992715
16869	3.03642	-0.211753	-0.60877	-0.992682
16872	3.03696	-0.211057	-0.60777	-0.992649
16875	3.0375	-0.210361	-0.60677	-0.992616
16878	3.03804	-0.209666	-0.605772	-0.992581
16881	3.03858	-0.208972	-0.604774	-0.992546
16884	3.03912	-0.208279	-0.603777	-0.992511
16887	3.03966	-0.207587	-0.602782	-0.992475
16890	3.0402	-0.206895	-0.601787	-0.992438
16893	3.04074	-0.206205	-0.600793	-0.992401
16896	3.04128	-0.205515	-0.5998	-0.992363
16899	3.04182	-0.204825	-0.598808	-0.992325
16902	3.04236	-0.204137	-0.597817	-0.992286
16905	3.0429	-0.20345	-0.596828	-0.992246
16908	3.04344	-0.202763	-0.595839	-0.992206
16911	3.04398	-0.202077	-0.594851	-0.992165
16914	3.04452	-0.201392	-0.593864	-0.992124
16917	3.04506	-0.200708	-0.592878	-0.992082
16920	3.0456	-0.200025	-0.591894	-0.99204
16923	3.04614	-0.199343	-0.59091	-0.991997
16926	3.04668	-0.198661	-0.589927	-0.991953
16929	3.04722	-0.19798	-0.588946	-0.991909
16932	3.04776	-0.197301	-0.587965	-0.991864
16935	3.0483	-0.196622	-0.586986	-0.991819
16938	3.04884	-0.195944	-0.586007	-0.991773
16941	3.04938	-0.195266	-0.58503	-0.991727
16944	3.04992	-0.19459	-0.584053	-0.99168
16947	3.05046	-0.193915	-0.583078	-0.991632
16950	3.051	-0.19324	-0.582104	-0.991584
16953	3.05154	-0.192566	-0.581131	-0.991535
16956	3.05208	-0.191894	-0.580159	-0.991486
16959	3.05262	-0.191222	-0.579188	-0.991436
16962	3.05316	-0.190551	-0.578219	-0.991386
16965	3.0537	-0.189881	-0.57725	-0.991335
16968	3.05424	-0.189212	-0.576283	-0.991284
16971	3.05478	-0.188544	-0.575317	-0.991232
16974	3.05532	-0.187876	-0.574351	-0.99118
16977	3.05586	-0.18721	-0.573387	-0.991127
16980	3.0564	-0.186544	-0.572425	-0.991073
16983	3.05694	-0.18588	-0.571463	-0.991019
16986	3.05748	-0.185216	-0.570502	-0.990964
16989	3.05802	-0.184554	-0.569543	-0.990909
16992	3.05856	-0.183892	-0.568585	-0.990853
16995	3.0591	-0.183231	-0.567628	-0.990797
16998	3.05964	-0.182571	-0.566672	-0.99074
17001	3.06018	-0.181912	-0.565718	-0.990683
17004	3.06072	-0.181254	-0.564764	-0.990625
17007	3.06126	-0.180598	-0.563812	-0.990567
17010	3.0618	-0.179942	-0.562861	-0.990508
17013	3.06234	-0.179286	-0.561911	-0.990448
17016	3.06288	-0.178632	-0.560963	-0.990388
17019	3.06342	-0.177979	-0.560015	-0.990328
17022	3.06396	-0.177327	-0.559069	-0.990267
17025	3.0645	-0.176676	-0.558124	-0.990205
17028	3.06504	-0.176026	-0.557181	-0.990143
17031	3.06558	-0.175377	-0.556239	-0.990081
17034	3.06612	-0.174729	-0.555298	-0.990017
17037	3.06666	-0.174082	-0.554358	-0.989954
17040	3.0672	-0.173435	-0.553419	-0.98989
17043	3.06774	-0.17279	-0.552482	-0.989825
17046	3.06828	-0.172146	-0.551546	-0.98976
17049	3.06882	-0.171503	-0.550611	-0.989694
17052	3.06936	-0.170861	-0.549678	-0.989628
17055	3.0699	-0.17022	-0.548746	-0.989561
17058	3.07044	-0.16958	-0.547815	-0.989494
17061	3.07098	-0.168941	-0.546886	-0.989426
17064	3.07152	-0.168303	-0.545958	-0.989358
17067	3.07206	-0.167666	-0.545031	-0.98929
17070	3.0726	-0.16703	-0.544105	-0.98922
17073	3.07314	-0.166395	-0.543181	-0.989151
17076	3.07368	-0.165761	-0.542258	-0.98908
17079	3.07422	-0.165128	-0.541337	-0.98901
17082	3.07476	-0.164496	-0.540417	-0.988939
17085	3.0753	-0.163866	-0.539498	-0.988867
17088	3.07584	-0.163236	-0.538581	-0.988795
17091	3.07638	-0.162607	-0.537665	-0.988722
17094	3.07692	-0.16198	-0.53675	-0.988649
17097	3.07746	-0.161353	-0.535837	-0.988575
17100	3.078	-0.160728	-0.534925	-0.988501
17103	3.07854	-0.160104	-0.534015	-0.988426
17106	3.07908	-0.159481	-0.533105	-0.988351
17109	3.07962	-0.158858	-0.532198	-0.988276
17112	3.08016	-0.158237	-0.531292	-0.9882
17115	3.0807	-0.157617	-0.530387	-0.988123
17118	3.08124	-0.156998	-0.529483	-0.988046
17121	3.08178	-0.156381	-0.528581	-0.987969
17124	3.08232	-0.155764	-0.527681	-0.987891
17127	3.08286	-0.155148	-0.526782	-0.987812
17130	3.0834	-0.154534	-0.525884	-0.987733
17133	3.08394	-0.153921	-0.524988	-0.987654
17136	3.08448	-0.153308	-0.524093	-0.987574
17139	3.08502	-0.152697	-0.523199	-0.987494
17142	3.08556	-0.152087	-0.522308	-0.987413
17145	3.0861	-0.151478	-0.521417	-0.987332
17148	3.08664	-0.15087	-0.520528	-0.98725
17151	3.08718	-0.150264	-0.519641	-0.987168
17154	3.08772	-0.149658	-0.518755	-0.987085
17157	3.08826	-0.149054	-0.51787	-0.987002
17160	3.0888	-0.148451	-0.516987	-0.986918
17163	3.08934	-0.147848	-0.516106	-0.986834
17166	3.08988	-0.147247	-0.515226	-0.98675
17169	3.09042	-0.146648	-0.514347	-0.986665
17172	3.09096	-0.146049	-0.513471	-0.986579
17175	3.0915	-0.145452	-0.512595	-0.986493
17178	3.09204	-0.144855	-0.511721	-0.986407
17181	3.09258	-0.14426	-0.510849	-0.98632
17184	3.09312	-0.143666	-0.509978	-0.986233
17187	3.09366	-0.143073	-0.509109	-0.986146
17190	3.0942	-0.142481	-0.508241	-0.986057
17193	3.09474	-0.141891	-0.507375	-0.985969
17196	3.09528	-0.141302	-0.50651	-0.98588
17199	3.09582	-0.140713	-0.505647	-0.98579
17202	3.09636	-0.140126	-0.504786	-0.985701
17205	3.0969	-0.139541	-0.503926	-0.98561
17208	3.09744	-0.138956	-0.503067	-0.98552
17211	3.09798	-0.138373	-0.502211	-0.985428
17214	3.09852	-0.13779	-0.501355	-0.985337
17217	3.09906	-0.137209	-0.500502	-0.985245
17220	3.0996	-0.13663	-0.49965	-0.985152
17223	3.10014	-0.136051	-0.4988	-0.985059
17226	3.10068	-0.135474	-0.497951	-0.984966
17229	3.10122	-0.134897	-0.497104	-0.984872
17232	3.10176	-0.134322	-0.496258	-0.984778
17235	3.1023	-0.133749	-0.495414	-0.984684
17238	3.10284	-0.133176	-0.494572	-0.984589
17241	3.10338	-0.132605	-0.493731	-0.984493
17244	3.10392	-0.132035	-0.492892	-0.984397
17247	3.10446	-0.131466	-0.492055	-0.984301
17250	3.105	-0.130898	-0.491219	-0.984204
17253	3.10554	-0.130332	-0.490385	-0.984107
17256	3.10608	-0.129767	-0.489553	-0.984009
17259	3.10662	-0.129203	-0.488722	-0.983912
17262	3.10716	-0.12864	-0.487893	-0.983813
17265	3.1077	-0.128079	-0.487065	-0.983714
17268	3.10824	-0.127518	-0.48624	-0.983615
17271	3.10878	-0.126959	-0.485416	-0.983516
17274	3.10932	-0.126402	-0.484593	-0.983416
17277	3.10986	-0.125845	-0.483773	-0.983315
17280	3.1104	-0.12529	-0.482954	-0.983214
17283	3.11094	-0.124736	-0.482136	-0.983113
17286	3.11148	-0.124184	-0.481321	-0.983011
17289	3.11202	-0.123632	-0.480507	-0.982909
17292	3.11256	-0.123082	-0.479695	-0.982807
17295	3.1131	-0.122533	-0.478884	-0.982704
17298	3.11364	-0.121986	-0.478076	-0.982601
17301	3.11418	-0.121439	-0.477269	-0.982497
17304	3.11472	-0.120894	-0.476464	-0.982393
17307	3.11526	-0.120351	-0.47566	-0.982289
17310	3.1158	-0.119808	-0.474858	-0.982184
17313	3.11634	-0.119267	-0.474058	-0.982079
17316	3.11688	-0.118727	-0.47326	-0.981973
17319	3.11742	-0.118189	-0.472464	-0.981868
17322	3.11796	-0.117652	-0.471669	-0.981761
17325	3.1185	-0.117116	-0.470876	-0.981654
17328	3.11904	-0.116581	-0.470085	-0.981547
17331	3.11958	-0.116048	-0.469295	-0.98144
17334	3.12012	-0.115516	-0.468508	-0.981332
17337	3.12066	-0.114985	-0.467722	-0.981224
17340	3.1212	-0.114455	-0.466938	-0.981115
17343	3.12174	-0.113927	-0.466156	-0.981006
17346	3.12228	-0.113401	-0.465375	-0.980897
17349	3.12282	-0.112875	-0.464596	-0.980787
17352	3.12336	-0.112351	-0.46382	-0.980677
17355	3.1239	-0.111828	-0.463044	-0.980566
17358	3.12444	-0.111307	-0.462271	-0.980456
17361	3.12498	-0.110787	-0.4615	-0.980344
17364	3.12552	-0.110268	-0.46073	-0.980233
17367	3.12606	-0.10975	-0.459962	-0.980121
17370	3.1266	-0.109234	-0.459196	-0.980008
17373	3.12714	-0.108719	-0.458432	-0.979896
17376	3.12768	-0.108206	-0.45767	-0.979783
17379	3.12822	-0.107694	-0.45691	-0.979669
17382	3.12876	-0.107183	-0.456151	-0.979556
17385	3.1293	-0.106674	-0.455394	-0.979441
17388	3.12984	-0.106165	-0.45464	-0.979327
17391	3.13038	-0.105659	-0.453887	-0.979212
17394	3.13092	-0.105153	-0.453135	-0.979097
17397	3.13146	-0.104649	-0.452386	-0.978981
17400	3.132	-0.104147	-0.451639	-0.978865
17403	3.13254	-0.103646	-0.450893	-0.978749
17406	3.13308	-0.103146	-0.45015	-0.978633
17409	3.13362	-0.102647	-0.449408	-0.978516
17412	3.13416	-0.10215	-0.448668	-0.978398
17415	3.1347	-0.101654	-0.44793	-0.978281
17418	3.13524	-0.10116	-0.447194	-0.978163
17421	3.13578	-0.100667	-0.44646	-0.978044
17424	3.13632	-0.100175	-0.445727	-0.977926
17427	3.13686	-0.0996848	-0.444997	-0.977807
17430	3.1374	-0.0991959	-0.444269	-0.977687
17433	3.13794	-0.0987084	-0.443542	-0.977568
17436	3.13848	-0.0982223	-0.442818	-0.977448
17439	3.13902	-0.0977375	-0.442095	-0.977327
17442	3.13956	-0.0972542	-0.441374	-0.977207
17445	3.1401	-0.0967723	-0.440655	-0.977086
17448	3.14064	-0.0962917	-0.439938	-0.976964
17451	3.14118	-0.0958126	-0.439223	-0.976843
17454	3.14172	-0.0953349	-0.43851	-0.976721
17457	3.14226	-0.0948585	-0.437799	-0.976598
17460	3.1428	-0.0943836	-0.43709	-0.976476
17463	3.14334	-0.0939101	-0.436383	-0.976353
17466	3.14388	-0.0934379	-0.435678	-0.976229
17469	3.14442	-0.0929672	-0.434975	-0.976106
17472	3.14496	-0.092498	-0.434273	-0.975982
17475	3.1455	-0.0920301	-0.433574	-0.975857
17478	3.14604	-0.0915636	-0.432877	-0.975733
17481	3.14658	-0.0910986	-0.432181	-0.975608
17484	3.14712	-0.090635	-0.431488	-0.975483
17487	3.14766	-0.0901728	-0.430797	-0.975357
17490	3.1482	-0.089712	-0.430107	-0.975231
17493	3.14874	-0.0892527	-0.42942	-0.975105
17496	3.14928	-0.0887948	-0.428735	-0.974979
17499	3.14982	-0.0883383	-0.428051	-0.974852
17502	3.15036	-0.0878832	-0.42737	-0.974725
17505	3.1509	-0.0874296	-0.42669	-0.974597
17508	3.15144	-0.0869774	-0.426013	-0.97447
17511	3.15198	-0.0865267	-0.425338	-0.974342
17514	3.15252	-0.0860774	-0.424664	-0.974213
17517	3.15306	-0.0856295	-0.423993	-0.974085
17520	3.1536	-0.0851831	-0.423324	-0.973956
17523	3.15414	-0.0847381	-0.422656	-0.973827
17526	3.15468	-0.0842946	-0.421991	-0.973697
17529	3.15522	-0.0838526	-0.421328	-0.973567
17532	3.15576	-0.0834119	-0.420667	-0.973437
17535	3.1563	-0.0829728	-0.420007	-0.973307
17538	3.15684	-0.082535	-0.41935	-0.973176
17541	3.15738	-0.0820988	-0.418695	-0.973045
17544	3.15792	-0.081664	-0.418042	-0.972914
17547	3.15846	-0.0812306	-0.417391	-0.972782
17550	3.159	-0.0807988	-0.416742	-0.97265
17553	3.15954	-0.0803683	-0.416095	-0.972518
17556	3.16008	-0.0799394	-0.415451	-0.972386
17559	3.16062	-0.0795119	-0.414808	-0.972253
17562	3.16116	-0.0790859	-0.414167	-0.97212
17565	3.1617	-0.0786613	-0.413529	-0.971987
17568	3.16224	-0.0782382	-0.412892	-0.971853
17571	3.16278	-0.0778166	-0.412258	-0.971719
17574	3.16332	-0.0773965	-0.411625	-0.971585
