Time	LH_RectusFemoris	LH_RectusFemoris	
0.05778	0.04198307	-0.003490735	
0.05832	0.04198125	-0.003380356	
0.05886	0.04197948	-0.003263078	
0.0594	0.04197777	-0.003166497	
0.05994	0.04197612	-0.003063016	
0.06048	0.04197452	-0.002959536	
0.06102	0.04197297	-0.002869853	
0.06156	0.04197147	-0.00278017	
0.0621	0.04197001	-0.002697386	
0.06264	0.04196861	-0.002593906	
0.06318	0.04196725	-0.00251802	
0.06372	0.04196593	-0.002449033	
0.06426	0.04196465	-0.002366249	
0.0648	0.04196342	-0.002283465	
0.06534	0.04196222	-0.002214478	
0.06588	0.04196107	-0.002145491	
0.06642	0.04195994	-0.002090302	
0.06696	0.04195885	-0.002014416	
0.0675	0.0419578	-0.001952328	
0.06804	0.04195678	-0.001883341	
0.06858	0.04195579	-0.00183505	
0.06912	0.04195483	-0.001766063	
0.06966	0.0419539	-0.001724671	
0.0702	0.041953	-0.001662583	
0.07074	0.04195214	-0.001607394	
0.07128	0.04195129	-0.001559103	
0.07182	0.04195048	-0.001517711	
0.07236	0.04194969	-0.001455623	
0.0729	0.04194893	-0.00141423	
0.07344	0.04194819	-0.00136594	
0.07398	0.04194747	-0.001324548	
0.07452	0.04194678	-0.001283155	
0.07506	0.04194611	-0.001241763	
0.0756	0.04194546	-0.001200371	
0.07614	0.04194484	-0.001158979	
0.07668	0.04194423	-0.001117587	
0.07722	0.04194364	-0.001089992	
0.07776	0.04194307	-0.001055499	
0.0783	0.04194253	-0.001014107	
0.07884	0.041942	-0.0009727146	
0.07938	0.04194149	-0.0009451199	
0.07992	0.041941	-0.0009106264	
0.08046	0.04194052	-0.0008830317	
0.081	0.04194006	-0.0008485383	
0.08154	0.04193962	-0.0008140448	
0.08208	0.0419392	-0.0007864501	
0.08262	0.04193879	-0.0007588554	
0.08316	0.04193839	-0.0007312606	
0.0837	0.04193801	-0.0007036659	
0.08424	0.04193765	-0.0006760712	
0.08478	0.0419373	-0.0006415777	
0.08532	0.04193697	-0.0006070843	
0.08586	0.04193664	-0.000613983	
0.0864	0.04193633	-0.0005725909	
0.08694	0.04193604	-0.0005449961	
0.08748	0.04193576	-0.0005174014	
0.08802	0.04193549	-0.000503604	
0.08856	0.04193524	-0.0004691106	
0.0891	0.04193499	-0.0004553132	
0.08964	0.04193475	-0.0004346172	
0.09018	0.04193453	-0.0004070224	
0.09072	0.04193432	-0.0003932251	
0.09126	0.04193413	-0.0003587316	
0.0918	0.04193394	-0.0003449343	
0.09234	0.04193377	-0.0003242382	
0.09288	0.0419336	-0.0003104408	
0.09342	0.04193344	-0.0002897448	
0.09396	0.0419333	-0.00026215	
0.0945	0.04193317	-0.0002483527	
0.09504	0.04193304	-0.0002276566	
0.09558	0.04193294	-0.0002000619	
0.09612	0.04193283	-0.0002000619	
0.09666	0.04193273	-0.0001793658	
0.0972	0.04193265	-0.0001517711	
0.09774	0.04193257	-0.0001448724	
0.09828001	0.0419325	-0.0001241763	
0.09882	0.04193245	-0.0001034803	
0.09936	0.0419324	-8.278422E-05	
0.0999	0.04193236	-7.588554E-05	
0.10044	0.04193233	-5.518948E-05	
0.10098	0.04193231	-4.139211E-05	
0.10152	0.0419323	-2.759474E-05	
0.10206	0.0419323	0	
0.1026	0.0419323	0	
0.10314	0.0419323	1.379737E-05	
0.10368	0.04193233	4.139211E-05	
0.10422	0.04193236	5.518948E-05	
0.10476	0.04193239	6.898685E-05	
0.1053	0.04193243	7.588554E-05	
0.10584	0.04193249	9.658159E-05	
0.10638	0.04193254	0.0001034803	
0.10692	0.04193261	0.0001241763	
0.10746	0.04193268	0.0001379737	
0.108	0.04193277	0.0001517711	
0.10854	0.04193285	0.0001655684	
0.10908	0.04193295	0.0001793658	
0.10962	0.04193306	0.0001931632	
0.11016	0.04193316	0.0001931632	
0.1107	0.04193328	0.0002207579	
0.11124	0.04193341	0.0002345553	
0.11178	0.04193353	0.0002345553	
0.11232	0.04193367	0.0002552514	
0.11286	0.04193382	0.0002690487	
0.1134	0.04193396	0.0002759474	
0.11394	0.04193413	0.0003035422	
0.11448	0.04193429	0.0003035422	
0.11502	0.04193446	0.0003173395	
0.11556	0.04193464	0.0003242382	
0.1161	0.04193483	0.0003449343	
0.11664	0.04193501	0.0003380356	
0.11718	0.04193521	0.000372529	
0.11772	0.04193541	0.0003794277	
0.11826	0.04193562	0.0003863264	
0.1188	0.04193584	0.0004001237	
0.11934	0.04193606	0.0004070224	
0.11988	0.04193629	0.0004208198	
0.12042	0.04193652	0.0004277185	
0.12096	0.04193676	0.0004484145	
0.1215	0.041937	0.0004553132	
0.12204	0.04193726	0.0004691106	
0.12258	0.04193751	0.0004691106	
0.12312	0.04193778	0.0004967054	
0.12366	0.04193805	0.0004967054	
0.1242	0.04193832	0.0005105027	
0.12474	0.0419386	0.0005105027	
0.12528	0.04193889	0.0005380975	
0.12582	0.04193918	0.0005380975	
0.12636	0.04193948	0.0005518948	
0.1269	0.04193978	0.0005656922	
0.12744	0.04194009	0.0005656922	
0.12798	0.0419404	0.0005794896	
0.12852	0.04194072	0.0005932869	
0.12906	0.04194105	0.0006001856	
0.1296	0.04194138	0.000613983	
0.13014	0.04194171	0.0006208817	
0.13068	0.04194206	0.000634679	
0.13122	0.0419424	0.0006415777	
0.13176	0.04194276	0.0006553751	
0.1323	0.04194311	0.0006553751	
0.13284	0.04194347	0.0006691725	
0.13338	0.04194384	0.0006760712	
0.13392	0.04194421	0.0006967672	
0.13446	0.04194459	0.0006967672	
0.135	0.04194497	0.0007036659	
0.13554	0.04194536	0.000724362	
0.13608	0.04194575	0.000724362	
0.13662	0.04194615	0.0007381593	
0.13716	0.04194656	0.0007519567	
0.1377	0.04194696	0.000745058	
0.13824	0.04194737	0.0007657541	
0.13878	0.04194779	0.0007726527	
0.13932	0.04194821	0.0007795515	
0.13986	0.04194864	0.0008002475	
0.1404	0.04194907	0.0007933488	
0.14094	0.04194951	0.0008071462	
0.14148	0.04194995	0.0008140448	
0.14202	0.0419504	0.0008347409	
0.14256	0.04195085	0.0008347409	
0.1431	0.0419513	0.0008416396	
0.14364	0.04195176	0.0008416396	
0.14418	0.04195222	0.0008623357	
0.14472	0.0419527	0.000876133	
0.14526	0.04195317	0.000876133	
0.1458	0.04195365	0.0008899304	
0.14634	0.04195413	0.0008968291	
0.14688	0.04195462	0.0008968291	
0.14742	0.04195511	0.0009106264	
0.14796	0.04195561	0.0009175251	
0.1485	0.04195611	0.0009313225	
0.14904	0.04195661	0.0009382212	
0.14958	0.04195713	0.0009451199	
0.15012	0.04195764	0.0009451199	
0.15066	0.04195816	0.0009658159	
0.1512	0.04195868	0.0009727146	
0.15174	0.04195921	0.0009727146	
0.15228	0.04195974	0.0009865119	
0.15282	0.04196028	0.0009934107	
0.15336	0.04196082	0.001000309	
0.1539	0.04196136	0.001007208	
0.15444	0.04196191	0.001021005	
0.15498	0.04196246	0.001021005	
0.15552	0.04196302	0.001027904	
0.15606	0.04196358	0.0010486	
0.1566	0.04196415	0.0010486	
0.15714	0.04196472	0.0010486	
0.15768	0.04196529	0.001055499	
0.15822	0.04196587	0.001076195	
0.15876	0.04196645	0.001076195	
0.1593	0.04196703	0.001083094	
0.15984	0.04196763	0.001096891	
0.16038	0.04196822	0.001096891	
0.16092	0.04196882	0.001110688	
0.16146	0.04196942	0.001110688	
0.162	0.04197003	0.001124486	
0.16254	0.04197064	0.001131384	
0.16308	0.04197125	0.001131384	
0.16362	0.04197187	0.00115208	
0.16416	0.04197249	0.001145182	
0.1647	0.04197311	0.001158979	
0.16524	0.04197374	0.001165878	
0.16578	0.04197438	0.001172776	
0.16632	0.04197502	0.001186574	
0.16686	0.04197566	0.001186574	
0.1674	0.0419763	0.001186574	
0.16794	0.04197695	0.00120727	
0.16848	0.0419776	0.001200371	
0.16902	0.04197826	0.001221067	
0.16956	0.04197892	0.001227966	
0.1701	0.04197958	0.001214169	
0.17064	0.04198025	0.001241763	
0.17118	0.04198092	0.001241763	
0.17172	0.04198159	0.001241763	
0.17226	0.04198227	0.001262459	
0.1728	0.04198295	0.001262459	
0.17334	0.04198363	0.001262459	
0.17388	0.04198433	0.001290054	
0.17442	0.04198502	0.001269358	
0.17496	0.04198572	0.001296953	
0.1755	0.04198641	0.001290054	
0.17604	0.04198712	0.001303851	
0.17658	0.04198783	0.00131075	
0.17712	0.04198853	0.00131075	
0.17766	0.04198925	0.001331446	
0.1782	0.04198996	0.001317649	
0.17874	0.04199069	0.001338345	
0.17928	0.04199141	0.001338345	
0.17982	0.04199214	0.001352142	
0.18036	0.04199287	0.001352142	
0.1809	0.0419936	0.001359041	
0.18144	0.04199434	0.00136594	
0.18198	0.04199508	0.00136594	
0.18252	0.04199582	0.001379737	
0.18306	0.04199657	0.001386636	
0.1836	0.04199732	0.001393534	
0.18414	0.04199808	0.001393534	
0.18468	0.04199883	0.001400433	
0.18522	0.0419996	0.00141423	
0.18576	0.04200036	0.00141423	
0.1863	0.04200113	0.001421129	
0.18684	0.0420019	0.001428028	
0.18738	0.04200267	0.001434927	
0.18792	0.04200345	0.001434927	
0.18846	0.04200423	0.001441825	
0.189	0.04200501	0.001455623	
0.18954	0.0420058	0.001455623	
0.19008	0.04200659	0.001462521	
0.19062	0.04200738	0.00146942	
0.19116	0.04200818	0.001476319	
0.1917	0.04200898	0.001476319	
0.19224	0.04200978	0.001483217	
0.19278	0.04201059	0.001497015	
0.19332	0.0420114	0.001497015	
0.19386	0.04201221	0.001510812	
0.1944	0.04201302	0.001490116	
0.19494	0.04201384	0.001517711	
0.19548	0.04201466	0.001524609	
0.19602	0.04201549	0.001531508	
0.19656	0.04201631	0.001524609	
0.1971	0.04201714	0.001531508	
0.19764	0.04201797	0.001538407	
0.19818	0.04201881	0.001559103	
0.19872	0.04201964	0.001545305	
0.19926	0.04202049	0.001566002	
0.1998	0.04202133	0.001559103	
0.20034	0.04202218	0.001566002	
0.20088	0.04202303	0.001579799	
0.20142	0.04202388	0.0015729	
0.20196	0.04202474	0.001586698	
0.2025	0.0420256	0.001593596	
0.20304	0.04202646	0.001593596	
0.20358	0.04202732	0.001600495	
0.20412	0.04202819	0.001614292	
0.20466	0.04202906	0.001607394	
0.2052	0.04202993	0.001614292	
0.20574	0.04203081	0.001621191	
0.20628	0.04203169	0.00162809	
0.20682	0.04203257	0.00162809	
0.20736	0.04203345	0.001641887	
0.2079	0.04203434	0.001641887	
0.20844	0.04203523	0.001648786	
0.20898	0.04203613	0.001662583	
0.20952	0.04203702	0.001648786	
0.21006	0.04203792	0.001662583	
0.2106	0.04203882	0.001669482	
0.21114	0.04203972	0.001669482	
0.21168	0.04204063	0.001683279	
0.21222	0.04204154	0.001683279	
0.21276	0.04204245	0.001683279	
0.2133	0.04204336	0.001690178	
0.21384	0.04204428	0.001703975	
0.21438	0.04204519	0.001697077	
0.21492	0.04204612	0.001710874	
0.21546	0.04204704	0.001710874	
0.216	0.04204797	0.001710874	
0.21654	0.0420489	0.001724671	
0.21708	0.04204983	0.00173157	
0.21762	0.04205076	0.001724671	
0.21816	0.0420517	0.001738469	
0.2187	0.04205264	0.001738469	
0.21924	0.04205359	0.001752266	
0.21978	0.04205453	0.001745367	
0.22032	0.04205548	0.001759165	
0.22086	0.04205643	0.001752266	
0.2214	0.04205738	0.001766063	
0.22194	0.04205833	0.001766063	
0.22248	0.04205929	0.001779861	
0.22302	0.04206025	0.001772962	
0.22356	0.04206122	0.001786759	
0.2241	0.04206218	0.001779861	
0.22464	0.04206315	0.001800557	
0.22518	0.04206412	0.001786759	
0.22572	0.04206509	0.001807456	
0.22626	0.04206606	0.001800557	
0.2268	0.04206704	0.001807456	
0.22734	0.04206802	0.001814354	
0.22788	0.042069	0.001814354	
0.22842	0.04206999	0.001828152	
0.22896	0.04207097	0.001821253	
0.2295	0.04207196	0.001841949	
0.23004	0.04207295	0.001828152	
0.23058	0.04207395	0.001841949	
0.23112	0.04207494	0.001841949	
0.23166	0.04207594	0.001848848	
0.2322	0.04207694	0.001855746	
0.23274	0.04207794	0.001855746	
0.23328	0.04207895	0.001862645	
0.23382	0.04207996	0.001862645	
0.23436	0.04208096	0.001869544	
0.2349	0.04208198	0.001876442	
0.23544	0.04208299	0.001876442	
0.23598	0.04208401	0.001883341	
0.23652	0.04208503	0.001883341	
0.23706	0.04208605	0.00189024	
0.2376	0.04208707	0.001904037	
0.23814	0.0420881	0.001897138	
0.23868	0.04208912	0.001897138	
0.23922	0.04209016	0.001910936	
0.23976	0.04209119	0.001910936	
0.2403	0.04209222	0.001910936	
0.24084	0.04209325	0.001917835	
0.24138	0.0420943	0.001931632	
0.24192	0.04209533	0.001917835	
0.24246	0.04209638	0.001931632	
0.243	0.04209742	0.001931632	
0.24354	0.04209847	0.001945429	
0.24408	0.04209952	0.001945429	
0.24462	0.04210057	0.001945429	
0.24516	0.04210163	0.001952328	
0.2457	0.04210268	0.001945429	
0.24624	0.04210374	0.001966125	
0.24678	0.0421048	0.001966125	
0.24732	0.04210586	0.001966125	
0.24786	0.04210692	0.001966125	
0.2484	0.04210799	0.001973024	
0.24894	0.04210905	0.001973024	
0.24948	0.04211013	0.001986821	
0.25002	0.0421112	0.001986821	
0.25056	0.04211227	0.001986821	
0.2511	0.04211335	0.002000619	
0.25164	0.04211443	0.002000619	
0.25218	0.04211551	0.001986821	
0.25272	0.04211659	0.002007517	
0.25326	0.04211767	0.002007517	
0.2538	0.04211876	0.002014416	
0.25434	0.04211985	0.002007517	
0.25488	0.04212094	0.002028214	
0.25542	0.04212203	0.002021315	
0.25596	0.04212313	0.002028214	
0.2565	0.04212422	0.002028214	
0.25704	0.04212532	0.002035112	
0.25758	0.04212642	0.002035112	
0.25812	0.04212753	0.002048909	
0.25866	0.04212862	0.002028214	
0.2592	0.04212973	0.002055808	
0.25974	0.04213084	0.002048909	
0.26028	0.04213195	0.002062707	
0.26082	0.04213306	0.002055808	
0.26136	0.04213418	0.002062707	
0.2619	0.04213529	0.002062707	
0.26244	0.04213641	0.002069606	
0.26298	0.04213753	0.002076504	
0.26352	0.04213865	0.002069606	
0.26406	0.04213978	0.002090302	
0.2646	0.0421409	0.002076504	
0.26514	0.04214203	0.0020972	
0.26568	0.04214315	0.002076504	
0.26622	0.04214428	0.002090302	
0.26676	0.04214541	0.0020972	
0.2673	0.04214655	0.002104099	
0.26784	0.04214768	0.002104099	
0.26838	0.04214882	0.002110998	
0.26892	0.04214997	0.002117896	
0.26946	0.0421511	0.002104099	
0.27	0.04215224	0.002110998	
0.27054	0.0421534	0.002131694	
0.27108	0.04215454	0.002117896	
0.27162	0.04215569	0.002131694	
0.27216	0.04215683	0.002117896	
0.2727	0.04215799	0.002138593	
0.27324	0.04215914	0.002131694	
0.27378	0.0421603	0.002145491	
0.27432	0.04216146	0.00215239	
0.27486	0.04216262	0.002138593	
0.2754	0.04216377	0.002138593	
0.27594	0.04216494	0.002166187	
0.27648	0.0421661	0.00215239	
0.27702	0.04216727	0.002166187	
0.27756	0.04216844	0.002159288	
0.2781	0.04216961	0.002166187	
0.27864	0.04217077	0.002159288	
0.27918	0.04217195	0.002179984	
0.27972	0.04217313	0.002179984	
0.28026	0.04217431	0.002179984	
0.2808	0.04217548	0.002173086	
0.28134	0.04217666	0.002186883	
0.28188	0.04217784	0.002186883	
0.28242	0.04217903	0.002193782	
0.28296	0.04218021	0.002193782	
0.2835	0.0421814	0.002200681	
0.28404	0.04218258	0.002193782	
0.28458	0.04218377	0.002193782	
0.28512	0.04218496	0.002214478	
0.28566	0.04218616	0.002214478	
0.2862	0.04218735	0.002207579	
0.28674	0.04218855	0.002214478	
0.28728	0.04218975	0.002221377	
0.28782	0.04219095	0.002221377	
0.28836	0.04219215	0.002221377	
0.2889	0.04219335	0.002228275	
0.28944	0.04219456	0.002235174	
0.28998	0.04219576	0.002235174	
0.29052	0.04219697	0.002235174	
0.29106	0.04219818	0.002235174	
0.2916	0.04219938	0.002235174	
0.29214	0.0422006	0.00225587	
0.29268	0.04220182	0.002248971	
0.29322	0.04220303	0.002248971	
0.29376	0.04220425	0.00225587	
0.2943	0.04220547	0.00225587	
0.29484	0.04220669	0.00225587	
0.29538	0.04220791	0.002262769	
0.29592	0.04220914	0.002276566	
0.29646	0.04221036	0.00225587	
0.297	0.04221158	0.002276566	
0.29754	0.04221281	0.002269667	
0.29808	0.04221404	0.002276566	
0.29862	0.04221527	0.002283465	
0.29916	0.04221651	0.002283465	
0.2997	0.04221774	0.002283465	
0.30024	0.04221898	0.002297262	
0.30078	0.04222021	0.002283465	
0.30132	0.04222145	0.002297262	
0.30186	0.04222269	0.002297262	
0.3024	0.04222393	0.002297262	
0.30294	0.04222518	0.002304161	
0.30348	0.04222642	0.002304161	
0.30402	0.04222767	0.002304161	
0.30456	0.04222892	0.002317958	
0.3051	0.04223017	0.00231106	
0.30564	0.04223142	0.002317958	
0.30618	0.04223267	0.002317958	
0.30672	0.04223392	0.002317958	
0.30726	0.04223518	0.002324857	
0.3078	0.04223644	0.002331756	
0.30834	0.0422377	0.002331756	
0.30888	0.04223895	0.002331756	
0.30942	0.04224021	0.002331756	
0.30996	0.04224148	0.002338654	
0.3105	0.04224274	0.002345553	
0.31104	0.042244	0.002331756	
0.31158	0.04224527	0.002345553	
0.31212	0.04224654	0.002352452	
0.31266	0.04224781	0.00235935	
0.3132	0.04224908	0.002352452	
0.31374	0.04225035	0.002352452	
0.31428	0.04225163	0.00235935	
0.31482	0.0422529	0.00235935	
0.31536	0.04225418	0.002366249	
0.3159	0.04225546	0.002366249	
0.31644	0.04225674	0.002373148	
0.31698	0.04225802	0.002373148	
0.31752	0.0422593	0.002373148	
0.31806	0.04226058	0.002373148	
0.3186	0.04226187	0.002380047	
0.31914	0.04226316	0.002393844	
0.31968	0.04226445	0.002386945	
0.32022	0.04226574	0.002380047	
0.32076	0.04226702	0.002386945	
0.3213	0.04226832	0.002393844	
0.32184	0.04226961	0.002400742	
0.32238	0.04227091	0.002400742	
0.32292	0.04227221	0.002400742	
0.32346	0.0422735	0.002400742	
0.324	0.0422748	0.002400742	
0.32454	0.0422761	0.00241454	
0.32508	0.04227741	0.00241454	
0.32562	0.04227871	0.002407641	
0.32616	0.04228001	0.002421438	
0.3267	0.04228132	0.002421438	
0.32724	0.04228262	0.002407641	
0.32778	0.04228393	0.002428337	
0.32832	0.04228524	0.002428337	
0.32886	0.04228656	0.002428337	
0.3294	0.04228787	0.002428337	
0.32994	0.04228918	0.002428337	
0.33048	0.0422905	0.002442135	
0.33102	0.04229182	0.002442135	
0.33156	0.04229314	0.002442135	
0.3321	0.04229445	0.002442135	
0.33264	0.04229577	0.002442135	
0.33318	0.0422971	0.002449033	
0.33372	0.04229842	0.002449033	
0.33426	0.04229974	0.002455932	
0.3348	0.04230107	0.002455932	
0.33534	0.0423024	0.002462831	
0.33588	0.04230373	0.002455932	
0.33642	0.04230506	0.002469729	
0.33696	0.04230639	0.002462831	
0.3375	0.04230772	0.002462831	
0.33804	0.04230906	0.002476628	
0.33858	0.04231039	0.002462831	
0.33912	0.04231172	0.002476628	
0.33966	0.04231307	0.002483527	
0.3402	0.04231441	0.002483527	
0.34074	0.04231574	0.002476628	
0.34128	0.04231708	0.002483527	
0.34182	0.04231843	0.002490425	
0.34236	0.04231977	0.002490425	
0.3429	0.04232112	0.002490425	
0.34344	0.04232247	0.002497324	
0.34398	0.04232381	0.002483527	
0.34452	0.04232517	0.002511121	
0.34506	0.04232652	0.002504223	
0.3456	0.04232787	0.002497324	
0.34614	0.04232922	0.002504223	
0.34668	0.04233057	0.002511121	
0.34722	0.04233193	0.002511121	
0.34776	0.04233329	0.002511121	
0.3483	0.04233464	0.002511121	
0.34884	0.04233601	0.002524919	
0.34938	0.04233737	0.00251802	
0.34992	0.04233873	0.00251802	
0.35046	0.0423401	0.002538716	
0.351	0.04234145	0.002511121	
0.35154	0.04234282	0.002531817	
0.35208	0.04234419	0.002538716	
0.35262	0.04234556	0.002538716	
0.35316	0.04234692	0.002524919	
0.3537	0.0423483	0.002538716	
0.35424	0.04234967	0.002552513	
0.35478	0.04235104	0.002538716	
0.35532	0.04235242	0.002538716	
0.35586	0.04235379	0.002545615	
0.3564	0.04235517	0.002552513	
0.35694	0.04235655	0.002559412	
0.35748	0.04235793	0.002545615	
0.35802	0.04235931	0.002566311	
0.35856	0.04236069	0.002559412	
0.3591	0.04236208	0.002559412	
0.35964	0.04236346	0.002566311	
0.36018	0.04236484	0.002559412	
0.36072	0.04236623	0.00257321	
0.36126	0.04236762	0.00257321	
0.3618	0.04236901	0.00257321	
0.36234	0.0423704	0.002566311	
0.36288	0.04237179	0.002587007	
0.36342	0.04237319	0.002580108	
0.36396	0.04237458	0.002580108	
0.3645	0.04237598	0.002587007	
0.36504	0.04237737	0.002580108	
0.36558	0.04237876	0.002580108	
0.36612	0.04238017	0.002607703	
0.36666	0.04238157	0.002593906	
0.3672	0.04238297	0.002580108	
0.36774	0.04238437	0.002607703	
0.36828	0.04238578	0.002600804	
0.36882	0.04238718	0.002600804	
0.36936	0.04238859	0.002600804	
0.3699	0.04239	0.002607703	
0.37044	0.0423914	0.002607703	
0.37098	0.04239282	0.002614602	
0.37152	0.04239423	0.002614602	
0.37206	0.04239564	0.002614602	
0.3726	0.04239705	0.002614602	
0.37314	0.04239847	0.002628399	
0.37368	0.04239988	0.002614602	
0.37422	0.0424013	0.0026215	
0.37476	0.04240272	0.002635298	
0.3753	0.04240414	0.0026215	
0.37584	0.04240556	0.002642196	
0.37638	0.04240698	0.002628399	
0.37692	0.04240841	0.002642196	
0.37746	0.04240983	0.002635298	
0.378	0.04241126	0.002635298	
0.37854	0.04241268	0.002642196	
0.37908	0.04241411	0.002642196	
0.37962	0.04241554	0.002649095	
0.38016	0.04241697	0.002655994	
0.3807	0.0424184	0.002642196	
0.38124	0.04241983	0.002649095	
0.38178	0.04242127	0.002662892	
0.38232	0.0424227	0.002649095	
0.38286	0.04242414	0.002669791	
0.3834	0.04242558	0.002662892	
0.38394	0.04242702	0.002662892	
0.38448	0.04242846	0.002669791	
0.38502	0.0424299	0.002669791	
0.38556	0.04243134	0.002662892	
0.3861	0.04243279	0.00267669	
0.38664	0.04243423	0.002669791	
0.38718	0.04243568	0.002683589	
0.38772	0.04243712	0.002683589	
0.38826	0.04243857	0.00267669	
0.3888	0.04244002	0.002690487	
0.38934	0.04244147	0.00267669	
0.38988	0.04244293	0.002697386	
0.39042	0.04244438	0.002690487	
0.39096	0.04244583	0.002683589	
0.3915	0.04244729	0.002704285	
0.39204	0.04244874	0.002690487	
0.39258	0.0424502	0.002704285	
0.39312	0.04245166	0.002704285	
0.39366	0.04245312	0.002704285	
0.3942	0.04245458	0.002704285	
0.39474	0.04245604	0.002704285	
0.39528	0.04245751	0.002711183	
0.39582	0.04245897	0.002711183	
0.39636	0.04246044	0.002718082	
0.3969	0.0424619	0.002711183	
0.39744	0.04246337	0.002724981	
0.39798	0.04246484	0.002718082	
0.39852	0.04246631	0.002724981	
0.39906	0.04246778	0.002724981	
0.3996	0.04246926	0.002731879	
0.40014	0.04247073	0.002724981	
0.40068	0.04247221	0.002738778	
0.40122	0.04247368	0.002731879	
0.40176	0.04247516	0.002738778	
0.4023	0.04247664	0.002738778	
0.40284	0.04247813	0.002745677	
0.40338	0.0424796	0.002731879	
0.40392	0.04248108	0.002745677	
0.40446	0.04248257	0.002745677	
0.405	0.04248406	0.002759474	
0.40554	0.04248554	0.002752575	
0.40608	0.04248703	0.002745677	
0.40662	0.04248852	0.002759474	
0.40716	0.04249	0.002752575	
0.4077	0.0424915	0.002766373	
0.40824	0.04249299	0.002759474	
0.40878	0.04249449	0.00278017	
0.40932	0.04249598	0.002759474	
0.40986	0.04249747	0.002759474	
0.4104	0.04249897	0.002787069	
0.41094	0.04250046	0.002759474	
0.41148	0.04250196	0.00278017	
0.41202	0.04250346	0.00278017	
0.41256	0.04250496	0.002773271	
0.4131	0.04250647	0.002787069	
0.41364	0.04250798	0.002793967	
0.41418	0.04250948	0.00278017	
0.41472	0.04251098	0.002787069	
0.41526	0.04251249	0.002787069	
0.4158	0.042514	0.002800866	
0.41634	0.04251551	0.002793967	
0.41688	0.04251703	0.002807765	
0.41742	0.04251853	0.002793967	
0.41796	0.04252005	0.002800866	
0.4185	0.04252156	0.002807765	
0.41904	0.04252307	0.002800866	
0.41958	0.04252459	0.002800866	
0.42012	0.04252611	0.002814664	
0.42066	0.04252763	0.002814664	
0.4212	0.04252915	0.002814664	
0.42174	0.04253067	0.002814664	
0.42228	0.04253219	0.002828461	
0.42282	0.04253372	0.002821562	
0.42336	0.04253524	0.002821562	
0.4239	0.04253677	0.002828461	
0.42444	0.0425383	0.002828461	
0.42498	0.04253982	0.002828461	
0.42552	0.04254135	0.00283536	
0.42606	0.04254289	0.00283536	
0.4266	0.04254442	0.00283536	
0.42714	0.04254595	0.002842258	
0.42768	0.04254749	0.002842258	
0.42822	0.04254902	0.002842258	
0.42876	0.04255056	0.002849157	
0.4293	0.04255209	0.002842258	
0.42984	0.04255363	0.002849157	
0.43038	0.04255518	0.002862954	
0.43092	0.04255672	0.002856056	
0.43146	0.04255826	0.002856056	
0.432	0.04255981	0.002856056	
0.43254	0.04256135	0.002856056	
0.43308	0.0425629	0.002869853	
0.43362	0.04256445	0.002869853	
0.43416	0.042566	0.002869853	
0.4347	0.04256755	0.002869853	
0.43524	0.0425691	0.002869853	
0.43578	0.04257065	0.002876752	
0.43632	0.0425722	0.002869853	
0.43686	0.04257376	0.00288365	
0.4374	0.04257531	0.002876752	
0.43794	0.04257688	0.002897448	
0.43848	0.04257843	0.002876752	
0.43902	0.04257999	0.002890549	
0.43956	0.04258155	0.002897448	
0.4401	0.04258312	0.002890549	
0.44064	0.04258468	0.002890549	
0.44118	0.04258624	0.002904346	
0.44172	0.04258781	0.002890549	
0.44226	0.04258937	0.002904346	
0.4428	0.04259094	0.002904346	
0.44334	0.04259251	0.002904346	
0.44388	0.04259408	0.002911245	
0.44442	0.04259565	0.002911245	
0.44496	0.04259723	0.002918144	
0.4455	0.04259881	0.002918144	
0.44604	0.04260037	0.002904346	
0.44658	0.04260195	0.002925043	
0.44712	0.04260353	0.002925043	
0.44766	0.04260511	0.002925043	
0.4482	0.0426067	0.002931941	
0.44874	0.04260828	0.002925043	
0.44928	0.04260986	0.002931941	
0.44982	0.04261145	0.00293884	
0.45036	0.04261303	0.002931941	
0.4509	0.04261462	0.00293884	
0.45144	0.0426162	0.00293884	
0.45198	0.04261779	0.002945739	
0.45252	0.04261938	0.00293884	
0.45306	0.04262097	0.002945739	
0.4536	0.04262257	0.002952637	
0.45414	0.04262416	0.002945739	
0.45468	0.04262576	0.002959536	
0.45522	0.04262735	0.002959536	
0.45576	0.04262895	0.002959536	
0.4563	0.04263055	0.002959536	
0.45684	0.04263215	0.002959536	
0.45738	0.04263375	0.002973333	
0.45792	0.04263536	0.002966435	
0.45846	0.04263696	0.002966435	
0.459	0.04263857	0.002980232	
0.45954	0.04264017	0.002973333	
0.46008	0.04264178	0.002973333	
0.46062	0.04264339	0.002980232	
0.46116	0.042645	0.002980232	
0.4617	0.04264661	0.002987131	
0.46224	0.04264823	0.002994029	
0.46278	0.04264984	0.002987131	
0.46332	0.04265145	0.002987131	
0.46386	0.04265307	0.002987131	
0.4644	0.04265469	0.003007827	
0.46494	0.0426563	0.002987131	
0.46548	0.04265792	0.003000928	
0.46602	0.04265955	0.003014725	
0.46656	0.04266117	0.003000928	
0.4671	0.0426628	0.003007827	
0.46764	0.04266442	0.003007827	
0.46818	0.04266604	0.003007827	
0.46872	0.04266768	0.003021624	
0.46926	0.04266931	0.003021624	
0.4698	0.04267094	0.003014725	
0.47034	0.04267257	0.003021624	
0.47088	0.0426742	0.003021624	
