TimeSlice	Time	bicepsfemorisposterior	gemellussuperior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
1872	1.01088	0.0428864	0.00678132	0.0283564	0.0322306	0.0145684	0.0455561	0.0341836	0.0403814	0.0467194	0.0363418	0.0412292	0.039993
1873	1.01142	0.0428867	0.00678133	0.0283566	0.0322308	0.0145683	0.045556	0.0341838	0.0403817	0.0467212	0.0363418	0.0412292	0.0399931
1874	1.01196	0.0428869	0.00678134	0.0283567	0.0322309	0.0145682	0.045556	0.034184	0.0403819	0.0467226	0.0363418	0.0412292	0.0399932
1875	1.0125	0.042887	0.00678134	0.0283568	0.0322309	0.0145682	0.0455559	0.034184	0.040382	0.0467236	0.0363418	0.0412292	0.0399933
1876	1.01304	0.0428871	0.00678134	0.0283568	0.0322309	0.0145682	0.0455559	0.034184	0.0403821	0.0467243	0.0363418	0.0412292	0.0399934
1877	1.01358	0.042887	0.00678134	0.0283568	0.0322307	0.0145682	0.0455559	0.0341838	0.040382	0.0467246	0.0363418	0.0412292	0.0399935
1878	1.01412	0.0428869	0.00678134	0.0283567	0.0322305	0.0145682	0.045556	0.0341836	0.0403819	0.0467246	0.0363418	0.0412292	0.0399936
1879	1.01466	0.0428867	0.00678133	0.0283565	0.0322303	0.0145683	0.045556	0.0341833	0.0403817	0.0467241	0.0363418	0.0412292	0.0399937
1880	1.0152	0.0428864	0.00678132	0.0283563	0.03223	0.0145684	0.0455562	0.0341829	0.0403814	0.0467233	0.0363418	0.0412292	0.0399938
1881	1.01574	0.042886	0.00678131	0.028356	0.0322296	0.0145685	0.0455563	0.0341825	0.040381	0.0467222	0.0363418	0.0412292	0.0399939
1882	1.01628	0.0428856	0.0067813	0.0283557	0.0322292	0.0145686	0.0455564	0.034182	0.0403805	0.0467208	0.0363418	0.0412292	0.0399939
1883	1.01682	0.0428851	0.00678129	0.0283554	0.0322288	0.0145687	0.0455566	0.0341815	0.0403801	0.0467192	0.0363418	0.0412292	0.039994
1884	1.01736	0.0428846	0.00678127	0.028355	0.0322283	0.0145689	0.0455568	0.034181	0.0403796	0.0467174	0.0363418	0.0412292	0.039994
1885	1.0179	0.0428841	0.00678126	0.0283547	0.0322279	0.014569	0.045557	0.0341805	0.040379	0.0467154	0.0363418	0.0412292	0.039994
1886	1.01844	0.0428836	0.00678124	0.0283543	0.0322275	0.0145691	0.0455572	0.0341799	0.0403785	0.0467134	0.0363418	0.0412292	0.039994
1887	1.01898	0.0428831	0.00678123	0.0283539	0.032227	0.0145693	0.0455573	0.0341794	0.040378	0.0467113	0.0363418	0.0412292	0.039994
1888	1.01952	0.0428826	0.00678121	0.0283536	0.0322266	0.0145694	0.0455575	0.034179	0.0403775	0.0467093	0.0363418	0.0412292	0.0399939
1889	1.02006	0.0428821	0.0067812	0.0283532	0.0322263	0.0145695	0.0455577	0.0341785	0.040377	0.0467073	0.0363418	0.0412292	0.0399939
1890	1.0206	0.0428816	0.00678119	0.0283529	0.0322259	0.0145697	0.0455578	0.0341781	0.0403765	0.0467055	0.0363418	0.0412292	0.0399938
1891	1.02114	0.0428812	0.00678118	0.0283526	0.0322256	0.0145698	0.045558	0.0341778	0.0403761	0.0467039	0.0363418	0.0412292	0.0399938
1892	1.02168	0.0428809	0.00678117	0.0283524	0.0322254	0.0145699	0.0455581	0.0341775	0.0403758	0.0467025	0.0363418	0.0412292	0.0399937
1893	1.02222	0.0428806	0.00678116	0.0283522	0.0322252	0.0145699	0.0455582	0.0341772	0.0403755	0.0467014	0.0363418	0.0412292	0.0399936
1894	1.02276	0.0428804	0.00678115	0.028352	0.032225	0.01457	0.0455583	0.034177	0.0403752	0.0467005	0.0363418	0.0412292	0.0399936
1895	1.0233	0.0428802	0.00678115	0.0283518	0.0322249	0.0145701	0.0455583	0.0341769	0.040375	0.0466999	0.0363418	0.0412292	0.0399935
1896	1.02384	0.04288	0.00678114	0.0283517	0.0322248	0.0145701	0.0455584	0.0341768	0.0403749	0.0466995	0.0363418	0.0412292	0.0399934
1897	1.02438	0.0428799	0.00678114	0.0283517	0.0322248	0.0145701	0.0455584	0.0341768	0.0403748	0.0466994	0.0363418	0.0412292	0.0399934
1898	1.02492	0.0428799	0.00678114	0.0283517	0.0322248	0.0145701	0.0455584	0.0341768	0.0403748	0.0466995	0.0363418	0.0412292	0.0399933
1899	1.02546	0.0428799	0.00678114	0.0283517	0.0322249	0.0145701	0.0455584	0.0341769	0.0403748	0.0466999	0.0363418	0.0412292	0.0399932
1900	1.026	0.04288	0.00678114	0.0283517	0.032225	0.0145701	0.0455584	0.034177	0.0403749	0.0467005	0.0363418	0.0412292	0.0399932
1901	1.02654	0.0428801	0.00678115	0.0283518	0.0322251	0.0145701	0.0455584	0.0341772	0.040375	0.0467013	0.0363418	0.0412292	0.0399931
1902	1.02708	0.0428803	0.00678115	0.028352	0.0322253	0.01457	0.0455583	0.0341774	0.0403752	0.0467025	0.0363418	0.0412292	0.039993
1903	1.02762	0.0428806	0.00678116	0.0283521	0.0322256	0.0145699	0.0455582	0.0341777	0.0403754	0.0467038	0.0363418	0.0412292	0.039993
1904	1.02816	0.0428809	0.00678117	0.0283523	0.0322259	0.0145699	0.0455581	0.0341781	0.0403757	0.0467054	0.0363418	0.0412292	0.0399929
1905	1.0287	0.0428812	0.00678118	0.0283526	0.0322262	0.0145698	0.045558	0.0341785	0.0403761	0.0467073	0.0363418	0.0412292	0.0399928
1906	1.02924	0.0428816	0.00678118	0.0283529	0.0322266	0.0145697	0.0455578	0.0341789	0.0403765	0.0467093	0.0363418	0.0412292	0.0399928
1907	1.02978	0.042882	0.0067812	0.0283532	0.032227	0.0145695	0.0455577	0.0341794	0.0403769	0.0467116	0.0363418	0.0412292	0.0399927
1908	1.03032	0.0428825	0.00678121	0.0283535	0.0322274	0.0145694	0.0455575	0.0341799	0.0403774	0.0467141	0.0363418	0.0412292	0.0399927
1909	1.03086	0.042883	0.00678123	0.0283539	0.0322278	0.0145693	0.0455574	0.0341804	0.0403779	0.0467166	0.0363418	0.0412292	0.0399927
1910	1.0314	0.0428835	0.00678124	0.0283542	0.0322283	0.0145692	0.0455572	0.0341809	0.0403784	0.0467192	0.0363418	0.0412292	0.0399927
1911	1.03194	0.042884	0.00678125	0.0283546	0.0322287	0.014569	0.045557	0.0341814	0.0403789	0.0467218	0.0363418	0.0412292	0.0399927
1912	1.03248	0.0428845	0.00678127	0.0283549	0.032229	0.0145689	0.0455568	0.0341818	0.0403794	0.0467242	0.0363418	0.0412292	0.0399928
1913	1.03302	0.0428849	0.00678128	0.0283553	0.0322294	0.0145688	0.0455567	0.0341822	0.0403798	0.0467266	0.0363418	0.0412292	0.0399928
1914	1.03356	0.0428853	0.00678129	0.0283555	0.0322296	0.0145687	0.0455565	0.0341825	0.0403802	0.0467287	0.0363418	0.0412292	0.0399929
1915	1.0341	0.0428856	0.0067813	0.0283558	0.0322299	0.0145686	0.0455564	0.0341828	0.0403806	0.0467306	0.0363418	0.0412292	0.039993
1916	1.03464	0.0428859	0.00678131	0.028356	0.03223	0.0145685	0.0455563	0.034183	0.0403809	0.0467323	0.0363418	0.0412292	0.0399931
1917	1.03518	0.0428861	0.00678131	0.0283561	0.0322301	0.0145685	0.0455563	0.0341831	0.0403811	0.0467336	0.0363418	0.0412292	0.0399932
1918	1.03572	0.0428862	0.00678132	0.0283562	0.0322301	0.0145684	0.0455562	0.0341831	0.0403812	0.0467345	0.0363418	0.0412292	0.0399933
1919	1.03626	0.0428862	0.00678132	0.0283562	0.0322301	0.0145684	0.0455562	0.034183	0.0403812	0.0467351	0.0363418	0.0412292	0.0399934
1920	1.0368	0.0428861	0.00678131	0.0283561	0.0322299	0.0145684	0.0455562	0.0341829	0.0403811	0.0467353	0.0363418	0.0412292	0.0399935
1921	1.03734	0.042886	0.00678131	0.028356	0.0322297	0.0145685	0.0455563	0.0341826	0.0403809	0.0467352	0.0363418	0.0412292	0.0399936
1922	1.03788	0.0428857	0.0067813	0.0283558	0.0322295	0.0145686	0.0455564	0.0341823	0.0403807	0.0467347	0.0363418	0.0412292	0.0399937
1923	1.03842	0.0428854	0.0067813	0.0283556	0.0322291	0.0145686	0.0455565	0.0341819	0.0403804	0.0467338	0.0363418	0.0412292	0.0399938
1924	1.03896	0.042885	0.00678129	0.0283553	0.0322288	0.0145687	0.0455566	0.0341815	0.04038	0.0467327	0.0363418	0.0412292	0.0399939
1925	1.0395	0.0428846	0.00678127	0.028355	0.0322284	0.0145689	0.0455568	0.034181	0.0403795	0.0467312	0.0363418	0.0412292	0.0399939
1926	1.04004	0.0428841	0.00678126	0.0283547	0.032228	0.014569	0.0455569	0.0341805	0.0403791	0.0467296	0.0363418	0.0412292	0.039994
1927	1.04058	0.0428836	0.00678124	0.0283543	0.0322275	0.0145691	0.0455571	0.03418	0.0403786	0.0467277	0.0363418	0.0412292	0.039994
1928	1.04112	0.0428831	0.00678123	0.028354	0.0322271	0.0145693	0.0455573	0.0341795	0.040378	0.0467258	0.0363418	0.0412292	0.039994
1929	1.04166	0.0428826	0.00678121	0.0283536	0.0322266	0.0145694	0.0455575	0.034179	0.0403775	0.0467238	0.0363418	0.0412292	0.039994
1930	1.0422	0.0428821	0.0067812	0.0283532	0.0322262	0.0145695	0.0455577	0.0341785	0.040377	0.0467217	0.0363418	0.0412292	0.0399939
1931	1.04274	0.0428816	0.00678119	0.0283529	0.0322258	0.0145697	0.0455578	0.034178	0.0403765	0.0467198	0.0363418	0.0412292	0.0399939
1932	1.04328	0.0428811	0.00678117	0.0283525	0.0322255	0.0145698	0.045558	0.0341776	0.040376	0.0467179	0.0363418	0.0412292	0.0399939
1933	1.04382	0.0428807	0.00678116	0.0283522	0.0322251	0.0145699	0.0455582	0.0341772	0.0403756	0.0467162	0.0363418	0.0412292	0.0399938
1934	1.04436	0.0428803	0.00678115	0.028352	0.0322249	0.01457	0.0455583	0.0341769	0.0403752	0.0467146	0.0363418	0.0412292	0.0399937
1935	1.0449	0.04288	0.00678114	0.0283517	0.0322246	0.0145701	0.0455584	0.0341766	0.0403749	0.0467134	0.0363418	0.0412292	0.0399937
1936	1.04544	0.0428797	0.00678113	0.0283515	0.0322244	0.0145702	0.0455585	0.0341764	0.0403746	0.0467123	0.0363418	0.0412292	0.0399936
1937	1.04598	0.0428795	0.00678113	0.0283514	0.0322243	0.0145702	0.0455586	0.0341762	0.0403743	0.0467115	0.0363418	0.0412292	0.0399936
1938	1.04652	0.0428793	0.00678112	0.0283512	0.0322242	0.0145703	0.0455587	0.0341761	0.0403742	0.046711	0.0363418	0.0412292	0.0399935
1939	1.04706	0.0428792	0.00678112	0.0283512	0.0322241	0.0145703	0.0455587	0.034176	0.040374	0.0467107	0.0363418	0.0412292	0.0399934
1940	1.0476	0.0428791	0.00678111	0.0283511	0.0322241	0.0145703	0.0455587	0.034176	0.040374	0.0467106	0.0363418	0.0412292	0.0399934
1941	1.04814	0.0428791	0.00678111	0.0283511	0.0322241	0.0145703	0.0455587	0.034176	0.0403739	0.0467108	0.0363418	0.0412292	0.0399933
1942	1.04868	0.0428792	0.00678111	0.0283511	0.0322242	0.0145703	0.0455587	0.0341761	0.040374	0.0467112	0.0363418	0.0412292	0.0399932
1943	1.04922	0.0428793	0.00678112	0.0283512	0.0322243	0.0145703	0.0455587	0.0341762	0.0403741	0.0467119	0.0363418	0.0412292	0.0399932
1944	1.04976	0.0428794	0.00678112	0.0283513	0.0322245	0.0145703	0.0455586	0.0341764	0.0403742	0.0467128	0.0363418	0.0412292	0.0399931
1945	1.0503	0.0428796	0.00678113	0.0283514	0.0322247	0.0145702	0.0455586	0.0341767	0.0403744	0.046714	0.0363418	0.0412292	0.039993
1946	1.05084	0.0428798	0.00678113	0.0283516	0.032225	0.0145701	0.0455585	0.034177	0.0403747	0.0467154	0.0363418	0.0412292	0.039993
1947	1.05138	0.0428801	0.00678115	0.0283518	0.0322253	0.0145701	0.0455584	0.0341774	0.040375	0.046717	0.0363418	0.0412292	0.0399929
1948	1.05192	0.0428805	0.00678115	0.0283521	0.0322256	0.01457	0.0455582	0.0341778	0.0403753	0.0467189	0.0363418	0.0412292	0.0399928
1949	1.05246	0.0428809	0.00678117	0.0283524	0.032226	0.0145699	0.0455581	0.0341782	0.0403758	0.046721	0.0363418	0.0412292	0.0399928
1950	1.053	0.0428813	0.00678118	0.0283527	0.0322264	0.0145697	0.0455579	0.0341787	0.0403762	0.0467233	0.0363418	0.0412292	0.0399927
1951	1.05354	0.0428818	0.00678119	0.028353	0.0322268	0.0145696	0.0455578	0.0341792	0.0403767	0.0467258	0.0363418	0.0412292	0.0399927
1952	1.05408	0.0428823	0.00678121	0.0283534	0.0322272	0.0145695	0.0455576	0.0341797	0.0403772	0.0467283	0.0363418	0.0412292	0.0399927
1953	1.05462	0.0428828	0.00678122	0.0283537	0.0322277	0.0145693	0.0455574	0.0341802	0.0403777	0.0467308	0.0363418	0.0412292	0.0399927
1954	1.05516	0.0428833	0.00678123	0.0283541	0.032228	0.0145692	0.0455573	0.0341806	0.0403782	0.0467333	0.0363418	0.0412292	0.0399928
1955	1.0557	0.0428837	0.00678125	0.0283544	0.0322284	0.0145691	0.0455571	0.0341811	0.0403787	0.0467357	0.0363418	0.0412292	0.0399928
1956	1.05624	0.0428842	0.00678126	0.0283547	0.0322287	0.014569	0.0455569	0.0341814	0.0403791	0.0467379	0.0363418	0.0412292	0.0399929
1957	1.05678	0.0428845	0.00678127	0.028355	0.032229	0.0145689	0.0455568	0.0341818	0.0403795	0.04674	0.0363418	0.0412292	0.0399929
1958	1.05732	0.0428848	0.00678128	0.0283552	0.0322292	0.0145688	0.0455567	0.034182	0.0403798	0.0467418	0.0363418	0.0412292	0.039993
1959	1.05786	0.0428851	0.00678129	0.0283554	0.0322293	0.0145687	0.0455566	0.0341821	0.04038	0.0467433	0.0363418	0.0412292	0.0399931
1960	1.0584	0.0428852	0.00678129	0.0283555	0.0322294	0.0145687	0.0455566	0.0341822	0.0403802	0.0467445	0.0363418	0.0412292	0.0399932
1961	1.05894	0.0428853	0.00678129	0.0283556	0.0322294	0.0145687	0.0455565	0.0341822	0.0403803	0.0467453	0.0363418	0.0412292	0.0399933
1962	1.05948	0.0428853	0.00678129	0.0283556	0.0322293	0.0145687	0.0455565	0.0341821	0.0403803	0.0467458	0.0363418	0.0412292	0.0399935
1963	1.06002	0.0428852	0.00678129	0.0283555	0.0322292	0.0145687	0.0455566	0.034182	0.0403802	0.0467459	0.0363418	0.0412292	0.0399936
1964	1.06056	0.042885	0.00678129	0.0283554	0.0322289	0.0145687	0.0455566	0.0341817	0.04038	0.0467457	0.0363418	0.0412292	0.0399937
1965	1.0611	0.0428848	0.00678128	0.0283552	0.0322287	0.0145688	0.0455567	0.0341814	0.0403797	0.0467451	0.0363418	0.0412292	0.0399937
1966	1.06164	0.0428845	0.00678127	0.0283549	0.0322283	0.0145689	0.0455568	0.034181	0.0403794	0.0467442	0.0363418	0.0412292	0.0399938
1967	1.06218	0.0428841	0.00678126	0.0283547	0.032228	0.014569	0.045557	0.0341805	0.040379	0.0467429	0.0363418	0.0412292	0.0399939
1968	1.06272	0.0428836	0.00678124	0.0283543	0.0322276	0.0145691	0.0455571	0.0341801	0.0403786	0.0467415	0.0363418	0.0412292	0.0399939
1969	1.06326	0.0428832	0.00678123	0.028354	0.0322271	0.0145692	0.0455573	0.0341796	0.0403781	0.0467398	0.0363418	0.0412292	0.039994
1970	1.0638	0.0428827	0.00678122	0.0283537	0.0322267	0.0145694	0.0455575	0.0341791	0.0403776	0.046738	0.0363418	0.0412292	0.039994
1971	1.06434	0.0428822	0.0067812	0.0283533	0.0322263	0.0145695	0.0455576	0.0341786	0.0403771	0.046736	0.0363418	0.0412292	0.039994
1972	1.06488	0.0428817	0.00678119	0.0283529	0.0322259	0.0145696	0.0455578	0.0341781	0.0403766	0.046734	0.0363418	0.0412292	0.039994
1973	1.06542	0.0428812	0.00678118	0.0283526	0.0322255	0.0145698	0.045558	0.0341776	0.0403761	0.0467321	0.0363418	0.0412292	0.0399939
1974	1.06596	0.0428807	0.00678116	0.0283522	0.0322251	0.0145699	0.0455582	0.0341771	0.0403756	0.0467302	0.0363418	0.0412292	0.0399939
1975	1.0665	0.0428803	0.00678115	0.0283519	0.0322247	0.01457	0.0455583	0.0341767	0.0403751	0.0467284	0.0363418	0.0412292	0.0399939
1976	1.06704	0.0428799	0.00678114	0.0283516	0.0322244	0.0145701	0.0455585	0.0341763	0.0403747	0.0467267	0.0363418	0.0412292	0.0399938
1977	1.06758	0.0428795	0.00678113	0.0283514	0.0322242	0.0145702	0.0455586	0.034176	0.0403743	0.0467253	0.0363418	0.0412292	0.0399937
1978	1.06812	0.0428792	0.00678112	0.0283511	0.032224	0.0145703	0.0455587	0.0341758	0.040374	0.0467241	0.0363418	0.0412292	0.0399937
1979	1.06866	0.0428789	0.00678111	0.028351	0.0322238	0.0145704	0.0455588	0.0341756	0.0403738	0.0467232	0.0363418	0.0412292	0.0399936
1980	1.0692	0.0428787	0.0067811	0.0283508	0.0322236	0.0145704	0.0455589	0.0341754	0.0403735	0.0467224	0.0363418	0.0412292	0.0399935
1981	1.06974	0.0428786	0.0067811	0.0283507	0.0322236	0.0145705	0.0455589	0.0341753	0.0403734	0.046722	0.0363418	0.0412292	0.0399935
1982	1.07028	0.0428785	0.0067811	0.0283506	0.0322235	0.0145705	0.045559	0.0341753	0.0403733	0.0467218	0.0363418	0.0412292	0.0399934
1983	1.07082	0.0428784	0.00678109	0.0283506	0.0322235	0.0145705	0.045559	0.0341753	0.0403732	0.0467218	0.0363418	0.0412292	0.0399933
1984	1.07136	0.0428784	0.00678109	0.0283506	0.0322236	0.0145705	0.045559	0.0341753	0.0403732	0.046722	0.0363418	0.0412292	0.0399933
1985	1.0719	0.0428785	0.0067811	0.0283506	0.0322237	0.0145705	0.0455589	0.0341754	0.0403733	0.0467225	0.0363418	0.0412292	0.0399932
1986	1.07244	0.0428786	0.0067811	0.0283507	0.0322238	0.0145705	0.0455589	0.0341756	0.0403734	0.0467233	0.0363418	0.0412292	0.0399931
1987	1.07298	0.0428788	0.0067811	0.0283508	0.032224	0.0145704	0.0455589	0.0341758	0.0403736	0.0467242	0.0363418	0.0412292	0.0399931
1988	1.07352	0.042879	0.00678111	0.028351	0.0322242	0.0145704	0.0455588	0.0341761	0.0403738	0.0467255	0.0363418	0.0412292	0.039993
1989	1.07406	0.0428792	0.00678112	0.0283512	0.0322245	0.0145703	0.0455587	0.0341764	0.0403741	0.0467269	0.0363418	0.0412292	0.0399929
1990	1.0746	0.0428795	0.00678113	0.0283514	0.0322248	0.0145702	0.0455586	0.0341768	0.0403744	0.0467286	0.0363418	0.0412292	0.0399929
1991	1.07514	0.0428799	0.00678114	0.0283517	0.0322251	0.0145701	0.0455584	0.0341772	0.0403748	0.0467305	0.0363418	0.0412292	0.0399928
1992	1.07568	0.0428803	0.00678115	0.028352	0.0322255	0.01457	0.0455583	0.0341776	0.0403752	0.0467327	0.0363418	0.0412292	0.0399928
1993	1.07622	0.0428808	0.00678116	0.0283523	0.0322259	0.0145699	0.0455581	0.0341781	0.0403756	0.046735	0.0363418	0.0412292	0.0399927
1994	1.07676	0.0428813	0.00678118	0.0283526	0.0322264	0.0145698	0.045558	0.0341786	0.0403761	0.0467374	0.0363418	0.0412292	0.0399927
1995	1.0773	0.0428817	0.00678119	0.028353	0.0322268	0.0145696	0.0455578	0.0341791	0.0403766	0.0467399	0.0363418	0.0412292	0.0399927
1996	1.07784	0.0428822	0.00678121	0.0283533	0.0322272	0.0145695	0.0455576	0.0341796	0.0403771	0.0467424	0.0363418	0.0412292	0.0399927
1997	1.07838	0.0428827	0.00678122	0.0283537	0.0322276	0.0145694	0.0455575	0.0341801	0.0403776	0.0467448	0.0363418	0.0412292	0.0399928
1998	1.07892	0.0428832	0.00678123	0.028354	0.0322279	0.0145692	0.0455573	0.0341805	0.0403781	0.0467471	0.0363418	0.0412292	0.0399928
1999	1.07946	0.0428836	0.00678124	0.0283543	0.0322282	0.0145691	0.0455571	0.0341808	0.0403785	0.0467493	0.0363418	0.0412292	0.0399929
2000	1.08	0.0428839	0.00678125	0.0283545	0.0322284	0.014569	0.045557	0.0341811	0.0403788	0.0467512	0.0363418	0.0412292	0.039993
2001	1.08054	0.0428842	0.00678126	0.0283548	0.0322286	0.014569	0.0455569	0.0341813	0.0403791	0.0467529	0.0363418	0.0412292	0.0399931
2002	1.08108	0.0428844	0.00678127	0.0283549	0.0322287	0.0145689	0.0455569	0.0341814	0.0403793	0.0467542	0.0363418	0.0412292	0.0399932
2003	1.08162	0.0428845	0.00678127	0.028355	0.0322288	0.0145689	0.0455568	0.0341815	0.0403795	0.0467553	0.0363418	0.0412292	0.0399933
2004	1.08216	0.0428846	0.00678127	0.028355	0.0322287	0.0145689	0.0455568	0.0341815	0.0403795	0.046756	0.0363418	0.0412292	0.0399934
2005	1.0827	0.0428846	0.00678127	0.028355	0.0322286	0.0145689	0.0455568	0.0341813	0.0403795	0.0467564	0.0363418	0.0412292	0.0399935
2006	1.08324	0.0428844	0.00678127	0.0283549	0.0322285	0.0145689	0.0455568	0.0341811	0.0403794	0.0467564	0.0363418	0.0412292	0.0399936
2007	1.08378	0.0428842	0.00678126	0.0283548	0.0322282	0.014569	0.0455569	0.0341809	0.0403792	0.046756	0.0363418	0.0412292	0.0399937
2008	1.08432	0.042884	0.00678125	0.0283546	0.0322279	0.014569	0.045557	0.0341805	0.0403789	0.0467553	0.0363418	0.0412292	0.0399938
2009	1.08486	0.0428836	0.00678124	0.0283543	0.0322276	0.0145691	0.0455571	0.0341801	0.0403785	0.0467543	0.0363418	0.0412292	0.0399938
2010	1.0854	0.0428832	0.00678123	0.0283541	0.0322272	0.0145692	0.0455573	0.0341797	0.0403781	0.046753	0.0363418	0.0412292	0.0399939
2011	1.08594	0.0428828	0.00678122	0.0283537	0.0322268	0.0145693	0.0455574	0.0341792	0.0403777	0.0467515	0.0363418	0.0412292	0.0399939
2012	1.08648	0.0428823	0.00678121	0.0283534	0.0322264	0.0145695	0.0455576	0.0341787	0.0403772	0.0467498	0.0363418	0.0412292	0.0399939
2013	1.08702	0.0428818	0.00678119	0.028353	0.032226	0.0145696	0.0455578	0.0341782	0.0403767	0.046748	0.0363418	0.0412292	0.039994
2014	1.08756	0.0428813	0.00678118	0.0283527	0.0322256	0.0145697	0.0455579	0.0341777	0.0403762	0.0467461	0.0363418	0.0412292	0.039994
2015	1.0881	0.0428808	0.00678116	0.0283523	0.0322252	0.0145699	0.0455581	0.0341772	0.0403757	0.0467441	0.0363418	0.0412292	0.0399939
2016	1.08864	0.0428803	0.00678115	0.028352	0.0322248	0.01457	0.0455583	0.0341767	0.0403752	0.0467422	0.0363418	0.0412292	0.0399939
2017	1.08918	0.0428799	0.00678114	0.0283516	0.0322244	0.0145701	0.0455584	0.0341763	0.0403747	0.0467404	0.0363418	0.0412292	0.0399939
2018	1.08972	0.0428795	0.00678112	0.0283513	0.0322241	0.0145702	0.0455586	0.0341759	0.0403743	0.0467387	0.0363418	0.0412292	0.0399938
2019	1.09026	0.0428791	0.00678111	0.0283511	0.0322238	0.0145703	0.0455587	0.0341756	0.0403739	0.0467371	0.0363418	0.0412292	0.0399938
2020	1.0908	0.0428787	0.0067811	0.0283508	0.0322235	0.0145704	0.0455589	0.0341753	0.0403736	0.0467358	0.0363418	0.0412292	0.0399937
2021	1.09134	0.0428784	0.00678109	0.0283506	0.0322233	0.0145705	0.045559	0.0341751	0.0403733	0.0467347	0.0363418	0.0412292	0.0399936
2022	1.09188	0.0428782	0.00678109	0.0283504	0.0322232	0.0145706	0.045559	0.0341749	0.040373	0.0467339	0.0363418	0.0412292	0.0399936
2023	1.09242	0.042878	0.00678108	0.0283503	0.0322231	0.0145706	0.0455591	0.0341747	0.0403728	0.0467333	0.0363418	0.0412292	0.0399935
2024	1.09296	0.0428779	0.00678108	0.0283502	0.032223	0.0145707	0.0455592	0.0341746	0.0403727	0.0467329	0.0363418	0.0412292	0.0399934
2025	1.0935	0.0428778	0.00678108	0.0283502	0.032223	0.0145707	0.0455592	0.0341746	0.0403726	0.0467328	0.0363418	0.0412292	0.0399934
2026	1.09404	0.0428778	0.00678108	0.0283501	0.032223	0.0145707	0.0455592	0.0341746	0.0403726	0.0467329	0.0363418	0.0412292	0.0399933
2027	1.09458	0.0428778	0.00678108	0.0283502	0.0322231	0.0145707	0.0455592	0.0341747	0.0403726	0.0467332	0.0363418	0.0412292	0.0399932
2028	1.09512	0.0428779	0.00678108	0.0283502	0.0322232	0.0145707	0.0455592	0.0341748	0.0403727	0.0467338	0.0363418	0.0412292	0.0399932
2029	1.09566	0.042878	0.00678108	0.0283503	0.0322233	0.0145706	0.0455591	0.034175	0.0403728	0.0467346	0.0363418	0.0412292	0.0399931
2030	1.0962	0.0428782	0.00678109	0.0283504	0.0322235	0.0145706	0.0455591	0.0341753	0.040373	0.0467356	0.0363418	0.0412292	0.039993
2031	1.09674	0.0428784	0.00678109	0.0283506	0.0322238	0.0145705	0.045559	0.0341755	0.0403732	0.0467369	0.0363418	0.0412292	0.039993
2032	1.09728	0.0428787	0.0067811	0.0283508	0.032224	0.0145704	0.0455589	0.0341759	0.0403735	0.0467385	0.0363418	0.0412292	0.0399929
2033	1.09782	0.042879	0.00678111	0.028351	0.0322244	0.0145704	0.0455588	0.0341763	0.0403739	0.0467402	0.0363418	0.0412292	0.0399929
