Time	LH_AnkleZ	LH_HipZ	LH_Knee	
6.18678	-0.9386016	-0.9081939	-0.4527101	
6.1884	-0.9369334	-0.9088149	-0.4512671	
6.19002	-0.9352605	-0.9094324	-0.449822	
6.19164	-0.9335832	-0.9100464	-0.4483749	
6.19326	-0.9319014	-0.910657	-0.4469257	
6.19488	-0.9302151	-0.9112643	-0.4454746	
6.1965	-0.9285244	-0.9118681	-0.4440216	
6.19812	-0.9268295	-0.9124685	-0.4425667	
6.19974	-0.9251302	-0.9130656	-0.4411099	
6.20136	-0.9234266	-0.9136592	-0.4396513	
6.20298	-0.9217189	-0.9142494	-0.4381911	
6.2046	-0.9200071	-0.9148363	-0.4367291	
6.20622	-0.9182911	-0.9154198	-0.4352654	
6.20784	-0.9165711	-0.9159999	-0.4338002	
6.20946	-0.9148471	-0.9165767	-0.4323333	
6.21108	-0.9131191	-0.9171502	-0.430865	
6.2127	-0.9113873	-0.9177204	-0.4293952	
6.21432	-0.9096516	-0.9182872	-0.4279239	
6.21594	-0.9079121	-0.9188507	-0.4264513	
6.21756	-0.9061688	-0.9194108	-0.4249774	
6.21918	-0.9044219	-0.9199677	-0.4235022	
6.2208	-0.9026713	-0.9205213	-0.4220257	
6.22242	-0.9009171	-0.9210716	-0.4205481	
6.22404	-0.8991594	-0.9216186	-0.4190694	
6.22566	-0.8973982	-0.9221624	-0.4175895	
6.22728	-0.8956335	-0.9227028	-0.4161087	
6.2289	-0.8938655	-0.9232401	-0.4146269	
6.23052	-0.8920941	-0.9237741	-0.4131441	
6.23214	-0.8903194	-0.9243048	-0.4116604	
6.23376	-0.8885415	-0.9248323	-0.410176	
6.23538	-0.8867604	-0.9253566	-0.4086907	
6.237	-0.8849762	-0.9258777	-0.4072048	
6.23862	-0.8831889	-0.9263955	-0.4057181	
6.24024	-0.8813986	-0.9269102	-0.4042309	
6.24186	-0.8796053	-0.9274217	-0.402743	
6.24348	-0.8778091	-0.92793	-0.4012547	
6.2451	-0.8760101	-0.9284351	-0.3997659	
6.24672	-0.8742082	-0.928937	-0.3982767	
6.24834	-0.8724036	-0.9294358	-0.3967872	
6.24996	-0.8705962	-0.9299314	-0.3952974	
6.25158	-0.8687862	-0.9304239	-0.3938073	
6.2532	-0.8669737	-0.9309132	-0.3923171	
6.25482	-0.8651586	-0.9313994	-0.3908267	
6.25644	-0.863341	-0.9318825	-0.3893362	
6.25806	-0.8615209	-0.9323625	-0.3878458	
6.25968	-0.8596986	-0.9328393	-0.3863553	
6.2613	-0.8578739	-0.9333131	-0.3848649	
6.26292	-0.8560469	-0.9337837	-0.3833747	
6.26454	-0.8542178	-0.9342513	-0.3818847	
6.26616	-0.8523865	-0.9347158	-0.380395	
6.26778	-0.8505531	-0.9351773	-0.3789056	
6.2694	-0.8487176	-0.9356356	-0.3774166	
6.27102	-0.8468803	-0.9360909	-0.375928	
6.27264	-0.8450409	-0.9365432	-0.37444	
6.27426	-0.8431997	-0.9369924	-0.3729525	
6.27588	-0.8413567	-0.9374386	-0.3714656	
6.2775	-0.839512	-0.9378818	-0.3699793	
6.27912	-0.8376655	-0.9383219	-0.3684938	
6.28074	-0.8358175	-0.938759	-0.3670091	
6.28236	-0.8339678	-0.9391932	-0.3655252	
6.28398	-0.8321167	-0.9396243	-0.3640423	
6.2856	-0.830264	-0.9400524	-0.3625602	
6.28722	-0.82841	-0.9404777	-0.3610793	
6.28884	-0.8265547	-0.9408998	-0.3595994	
6.29046	-0.824698	-0.9413191	-0.3581207	
6.29208	-0.8228402	-0.9417354	-0.3566431	
6.2937	-0.8209812	-0.9421487	-0.3551669	
6.29532	-0.8191211	-0.9425591	-0.3536919	
6.29694	-0.8172599	-0.9429666	-0.3522184	
6.29856	-0.8153978	-0.9433711	-0.3507463	
6.30018	-0.8135347	-0.9437727	-0.3492757	
6.3018	-0.8116708	-0.9441714	-0.3478067	
6.30342	-0.8098061	-0.9445672	-0.3463393	
6.30504	-0.8079406	-0.9449601	-0.3448736	
6.30666	-0.8060745	-0.9453501	-0.3434097	
6.30828	-0.8042077	-0.9457372	-0.3419476	
6.3099	-0.8023404	-0.9461214	-0.3404873	
6.31152	-0.8004727	-0.9465028	-0.339029	
6.31314	-0.7986044	-0.9468813	-0.3375728	
6.31476	-0.7967358	-0.9472569	-0.3361185	
6.31638	-0.7948669	-0.9476297	-0.3346664	
6.318	-0.7929978	-0.9479997	-0.3332165	
6.31962	-0.7911285	-0.9483668	-0.3317689	
6.32124	-0.789259	-0.9487311	-0.3303235	
6.32286	-0.7873895	-0.9490926	-0.3288806	
6.32448	-0.78552	-0.9494512	-0.3274401	
6.3261	-0.7836504	-0.9498071	-0.3260021	
6.32772	-0.7817811	-0.9501601	-0.3245666	
6.32934	-0.779912	-0.9505104	-0.3231338	
6.33096	-0.7780432	-0.9508579	-0.3217036	
6.33258	-0.7761747	-0.9512026	-0.3202763	
6.3342	-0.7743065	-0.9515445	-0.3188517	
6.33582	-0.7724388	-0.9518836	-0.31743	
6.33744	-0.7705717	-0.95222	-0.3160113	
6.33906	-0.7687051	-0.9525537	-0.3145955	
6.34068	-0.7668391	-0.9528846	-0.3131829	
6.3423	-0.7649739	-0.9532127	-0.3117733	
6.34392	-0.7631094	-0.9535381	-0.310367	
6.34554	-0.7612458	-0.9538608	-0.3089638	
6.34716	-0.7593831	-0.9541808	-0.307564	
6.34878	-0.7575213	-0.9544981	-0.3061677	
6.3504	-0.7556606	-0.9548126	-0.3047747	
6.35202	-0.753801	-0.9551245	-0.3033852	
6.35364	-0.7519425	-0.9554337	-0.3019993	
6.35526	-0.7500853	-0.9557401	-0.3006171	
6.35688	-0.7482294	-0.9560439	-0.2992385	
6.3585	-0.7463748	-0.956345	-0.2978637	
6.36012	-0.7445216	-0.9566435	-0.2964927	
6.36174	-0.74267	-0.9569392	-0.2951256	
6.36336	-0.7408199	-0.9572324	-0.2937624	
6.36498	-0.7389714	-0.9575228	-0.2924032	
6.3666	-0.7371247	-0.9578106	-0.2910481	
6.36822	-0.7352797	-0.9580958	-0.2896971	
6.36984	-0.7334365	-0.9583784	-0.2883503	
6.37146	-0.7315952	-0.9586583	-0.2870078	
6.37308	-0.7297558	-0.9589356	-0.2856696	
6.3747	-0.7279186	-0.9592103	-0.2843357	
6.37632	-0.7260833	-0.9594824	-0.2830063	
6.37794	-0.7242503	-0.9597518	-0.2816813	
6.37956	-0.7224194	-0.9600187	-0.280361	
6.38118	-0.7205909	-0.960283	-0.2790452	
6.3828	-0.7187648	-0.9605447	-0.2777341	
6.38442	-0.7169411	-0.9608038	-0.2764278	
6.38604	-0.7151198	-0.9610603	-0.2751262	
6.38766	-0.7133011	-0.9613143	-0.2738295	
6.38928	-0.7114851	-0.9615657	-0.2725378	
6.3909	-0.7096717	-0.9618145	-0.271251	
6.39252	-0.7078612	-0.9620608	-0.2699692	
6.39414	-0.7060534	-0.9623046	-0.2686926	
6.39576	-0.7042485	-0.9625458	-0.2674211	
6.39738	-0.7024467	-0.9627844	-0.2661548	
6.399	-0.7006479	-0.9630206	-0.2648938	
6.40062	-0.6988521	-0.9632542	-0.2636381	
6.40224	-0.6970596	-0.9634852	-0.2623878	
6.40386	-0.6952703	-0.9637138	-0.2611429	
6.40548	-0.6934843	-0.9639398	-0.2599036	
6.4071	-0.6917017	-0.9641633	-0.2586699	
6.40872	-0.6899225	-0.9643843	-0.2574417	
6.41034	-0.6881468	-0.9646029	-0.2562192	
6.41196	-0.6863747	-0.9648189	-0.2550025	
6.41358	-0.6846063	-0.9650325	-0.2537915	
6.4152	-0.6828415	-0.9652435	-0.2525864	
6.41682	-0.6810806	-0.9654521	-0.2513872	
6.41844	-0.6793236	-0.9656582	-0.250194	
6.42006	-0.6775703	-0.9658619	-0.2490067	
6.42168	-0.6758212	-0.966063	-0.2478256	
6.4233	-0.6740761	-0.9662617	-0.2466506	
6.42492	-0.672335	-0.966458	-0.2454817	
6.42654	-0.6705982	-0.9666517	-0.2443191	
6.42816	-0.6688657	-0.9668431	-0.2431627	
6.42978	-0.6671374	-0.967032	-0.2420127	
6.4314	-0.6654136	-0.9672185	-0.2408691	
6.43302	-0.6636942	-0.9674025	-0.239732	
6.43464	-0.6619794	-0.9675841	-0.2386013	
6.43626	-0.6602691	-0.9677632	-0.2374772	
6.43788	-0.6585635	-0.96794	-0.2363597	
6.4395	-0.6568627	-0.9681143	-0.2352489	
6.44112	-0.6551666	-0.9682862	-0.2341447	
6.44274	-0.6534753	-0.9684557	-0.2330473	
6.44436	-0.6517891	-0.9686228	-0.2319567	
6.44598	-0.6501078	-0.9687875	-0.230873	
6.4476	-0.6484316	-0.9689498	-0.2297962	
6.44922	-0.6467605	-0.9691097	-0.2287263	
6.45084	-0.6450946	-0.9692672	-0.2276634	
6.45246	-0.643434	-0.9694223	-0.2266076	
6.45408	-0.6417787	-0.969575	-0.2255589	
6.4557	-0.6401288	-0.9697253	-0.2245173	
6.45732	-0.6384844	-0.9698732	-0.223483	
6.45894	-0.6368454	-0.9700188	-0.2224558	
6.46056	-0.6352121	-0.970162	-0.221436	
6.46218	-0.6335844	-0.9703028	-0.2204235	
6.4638	-0.6319625	-0.9704413	-0.2194183	
6.46542	-0.6303464	-0.9705774	-0.2184206	
6.46704	-0.6287361	-0.9707111	-0.2174304	
6.46866	-0.6271317	-0.9708424	-0.2164476	
6.47028	-0.6255333	-0.9709715	-0.2154724	
6.4719	-0.6239409	-0.9710981	-0.2145049	
6.47352	-0.6223547	-0.9712224	-0.2135449	
6.47514	-0.6207746	-0.9713444	-0.2125927	
6.47676	-0.6192008	-0.971464	-0.2116481	
6.47838	-0.6176333	-0.9715813	-0.2107114	
6.48	-0.6160721	-0.9716962	-0.2097824	
6.48162	-0.6145174	-0.9718088	-0.2088613	
6.48324	-0.6129692	-0.9719191	-0.2079481	
6.48486	-0.6114275	-0.972027	-0.2070428	
6.48648	-0.6098925	-0.9721326	-0.2061455	
6.4881	-0.6083641	-0.9722358	-0.2052561	
6.48972	-0.6068425	-0.9723368	-0.2043749	
6.49134	-0.6053277	-0.9724354	-0.2035017	
6.49296	-0.6038197	-0.9725317	-0.2026366	
6.49458	-0.6023187	-0.9726256	-0.2017796	
6.4962	-0.6008247	-0.9727173	-0.2009309	
6.49782	-0.5993378	-0.9728066	-0.2000904	
6.49944	-0.5978579	-0.9728937	-0.1992581	
6.50106	-0.5963852	-0.9729784	-0.1984341	
6.50268	-0.5949197	-0.9730607	-0.1976185	
6.5043	-0.5934616	-0.9731408	-0.1968112	
6.50592	-0.5920108	-0.9732186	-0.1960123	
6.50754	-0.5905674	-0.9732941	-0.1952218	
6.50916	-0.5891315	-0.9733673	-0.1944398	
6.51078	-0.5877031	-0.9734381	-0.1936663	
6.5124	-0.5862823	-0.9735067	-0.1929013	
6.51402	-0.5848692	-0.9735729	-0.1921448	
6.51564	-0.5834637	-0.9736369	-0.1913969	
6.51726	-0.5820661	-0.9736986	-0.1906576	
6.51888	-0.5806762	-0.9737579	-0.189927	
6.5205	-0.5792943	-0.973815	-0.189205	
6.52212	-0.5779202	-0.9738697	-0.1884917	
6.52374	-0.5765541	-0.9739222	-0.1877871	
6.52536	-0.5751961	-0.9739724	-0.1870912	
6.52698	-0.5738462	-0.9740203	-0.1864041	
6.5286	-0.5725045	-0.9740658	-0.1857258	
6.53022	-0.5711709	-0.9741092	-0.1850563	
6.53184	-0.5698456	-0.9741502	-0.1843957	
6.53346	-0.5685287	-0.9741889	-0.1837439	
6.53508	-0.56722	-0.9742253	-0.183101	
6.5367	-0.5659199	-0.9742594	-0.1824669	
6.53832	-0.5646282	-0.9742913	-0.1818419	
6.53994	-0.5633451	-0.9743208	-0.1812257	
6.54156	-0.5620705	-0.9743481	-0.1806185	
6.54318	-0.5608045	-0.974373	-0.1800203	
6.5448	-0.5595473	-0.9743958	-0.1794311	
6.54642	-0.5582988	-0.9744161	-0.178851	
6.54804	-0.557059	-0.9744343	-0.1782798	
6.54966	-0.5558282	-0.9744501	-0.1777178	
6.55128	-0.5546061	-0.9744636	-0.1771647	
6.5529	-0.5533931	-0.9744748	-0.1766208	
6.55452	-0.552189	-0.9744838	-0.176086	
6.55614	-0.5509939	-0.9744904	-0.1755603	
6.55776	-0.549808	-0.9744948	-0.1750437	
6.55938	-0.5486311	-0.9744968	-0.1745363	
6.561	-0.5474634	-0.9744968	-0.174038	
6.56262	-0.546305	-0.9744944	-0.1735489	
6.56424	-0.5451558	-0.9744897	-0.173069	
6.56586	-0.5440159	-0.9744828	-0.1725982	
6.56748	-0.5428854	-0.9744735	-0.1721367	
6.5691	-0.5417643	-0.9744619	-0.1716844	
6.57072	-0.5406526	-0.974448	-0.1712413	
6.57234	-0.5395505	-0.9744319	-0.1708074	
6.57396	-0.5384578	-0.9744133	-0.1703827	
6.57558	-0.5373748	-0.9743925	-0.1699673	
6.5772	-0.5363013	-0.9743693	-0.1695611	
6.57882	-0.5352376	-0.9743439	-0.1691642	
6.58044	-0.5341834	-0.9743162	-0.1687765	
6.58206	-0.5331391	-0.9742861	-0.1683981	
6.58368	-0.5321046	-0.9742537	-0.168029	
6.5853	-0.5310798	-0.974219	-0.1676691	
6.58692	-0.5300649	-0.974182	-0.1673185	
6.58854	-0.5290599	-0.9741427	-0.1669771	
6.59016	-0.5280648	-0.9741011	-0.1666451	
6.59178	-0.5270798	-0.9740571	-0.1663223	
6.5934	-0.5261047	-0.9740109	-0.1660087	
6.59502	-0.5251396	-0.9739623	-0.1657045	
6.59664	-0.5241846	-0.9739114	-0.1654095	
6.59826	-0.5232399	-0.9738581	-0.1651238	
6.59988	-0.5223051	-0.9738026	-0.1648473	
6.6015	-0.5213807	-0.9737447	-0.1645802	
6.60312	-0.5204663	-0.9736845	-0.1643222	
6.60474	-0.5195623	-0.9736219	-0.1640736	
6.60636	-0.5186686	-0.9735571	-0.1638341	
6.60798	-0.5177851	-0.9734898	-0.1636039	
6.6096	-0.516912	-0.9734203	-0.163383	
6.61122	-0.5160493	-0.9733484	-0.1631713	
6.61284	-0.515197	-0.9732742	-0.1629688	
6.61446	-0.5143551	-0.9731976	-0.1627755	
6.61608	-0.5135238	-0.9731187	-0.1625914	
6.6177	-0.5127028	-0.9730374	-0.1624165	
6.61932	-0.5118924	-0.9729537	-0.1622508	
6.62094	-0.5110926	-0.9728677	-0.1620943	
6.62256	-0.5103033	-0.9727794	-0.1619469	
6.62418	-0.5095246	-0.9726887	-0.1618087	
6.6258	-0.5087566	-0.9725956	-0.1616796	
6.62742	-0.5079992	-0.9725001	-0.1615596	
6.62904	-0.5072524	-0.9724023	-0.1614487	
6.63066	-0.5065164	-0.9723021	-0.161347	
6.63228	-0.5057911	-0.9721996	-0.1612543	
6.6339	-0.5050765	-0.9720946	-0.1611707	
6.63552	-0.5043727	-0.9719873	-0.1610961	
6.63714	-0.5036796	-0.9718776	-0.1610305	
6.63876	-0.5029974	-0.9717655	-0.160974	
6.64038	-0.502326	-0.971651	-0.1609265	
6.642	-0.5016654	-0.9715341	-0.1608879	
6.64362	-0.5010157	-0.9714147	-0.1608583	
6.64524	-0.5003769	-0.971293	-0.1608376	
6.64686	-0.4997489	-0.9711689	-0.1608259	
6.64848	-0.4991319	-0.9710425	-0.160823	
6.6501	-0.4985258	-0.9709135	-0.1608289	
6.65172	-0.4979306	-0.9707821	-0.1608437	
6.65334	-0.4973464	-0.9706483	-0.1608673	
6.65496	-0.4967732	-0.9705121	-0.1608997	
6.65658	-0.4962109	-0.9703735	-0.1609409	
6.6582	-0.4956596	-0.9702324	-0.1609908	
6.65982	-0.4951193	-0.9700888	-0.1610495	
6.66144	-0.4945901	-0.9699429	-0.1611169	
6.66306	-0.4940718	-0.9697945	-0.161193	
6.66468	-0.4935646	-0.9696436	-0.1612778	
6.6663	-0.4930685	-0.9694903	-0.1613711	
6.66792	-0.4925834	-0.9693345	-0.1614731	
6.66954	-0.4921093	-0.9691762	-0.1615836	
6.67116	-0.4916463	-0.9690155	-0.1617027	
6.67278	-0.4911944	-0.9688523	-0.1618303	
6.6744	-0.4907536	-0.9686866	-0.1619663	
6.67602	-0.4903238	-0.9685184	-0.1621108	
6.67764	-0.4899052	-0.9683478	-0.1622638	
6.67926	-0.4894976	-0.9681746	-0.1624251	
6.68088	-0.4891011	-0.967999	-0.1625947	
6.6825	-0.4887157	-0.9678208	-0.1627727	
6.68412	-0.4883414	-0.9676401	-0.1629589	
6.68574	-0.4879782	-0.9674569	-0.1631534	
6.68736	-0.4876261	-0.9672713	-0.1633561	
6.68898	-0.4872851	-0.967083	-0.163567	
6.6906	-0.4869552	-0.9668923	-0.1637861	
6.69222	-0.4866364	-0.966699	-0.1640132	
6.69384	-0.4863287	-0.9665031	-0.1642484	
6.69546	-0.486032	-0.9663048	-0.1644917	
6.69708	-0.4857465	-0.9661039	-0.1647429	
6.6987	-0.485472	-0.9659004	-0.1650021	
6.70032	-0.4852086	-0.9656944	-0.1652693	
6.70194	-0.4849562	-0.9654858	-0.1655443	
6.70356	-0.484715	-0.9652746	-0.1658271	
6.70518	-0.4844847	-0.9650608	-0.1661178	
6.7068	-0.4842655	-0.9648445	-0.1664162	
6.70842	-0.4840574	-0.9646255	-0.1667223	
6.71004	-0.4838603	-0.964404	-0.1670361	
6.71166	-0.4836741	-0.9641799	-0.1673576	
6.71328	-0.483499	-0.9639532	-0.1676866	
6.7149	-0.4833349	-0.9637238	-0.1680232	
6.71652	-0.4831817	-0.9634919	-0.1683673	
6.71814	-0.4830396	-0.9632573	-0.1687189	
6.71976	-0.4829083	-0.9630201	-0.1690779	
6.72138	-0.4827881	-0.9627802	-0.1694442	
6.723	-0.4826787	-0.9625378	-0.1698179	
6.72462	-0.4825802	-0.9622927	-0.1701989	
6.72624	-0.4824927	-0.9620448	-0.1705872	
6.72786	-0.482416	-0.9617944	-0.1709826	
6.72948	-0.4823501	-0.9615413	-0.1713852	
6.7311	-0.4822952	-0.9612855	-0.1717948	
6.73272	-0.482251	-0.961027	-0.1722116	
6.73434	-0.4822176	-0.9607659	-0.1726353	
6.73596	-0.482195	-0.960502	-0.173066	
6.73758	-0.4821831	-0.9602355	-0.1735036	
6.7392	-0.482182	-0.9599662	-0.1739481	
6.74082	-0.4821916	-0.9596943	-0.1743994	
6.74244	-0.4822119	-0.9594196	-0.1748574	
6.74406	-0.4822429	-0.9591422	-0.1753222	
6.74568	-0.4822845	-0.9588621	-0.1757936	
6.7473	-0.4823367	-0.9585792	-0.1762717	
6.74892	-0.4823995	-0.9582936	-0.1767563	
6.75054	-0.4824728	-0.9580052	-0.1772474	
6.75216	-0.4825567	-0.9577141	-0.177745	
6.75378	-0.4826511	-0.9574203	-0.178249	
6.7554	-0.482756	-0.9571236	-0.1787593	
6.75702	-0.4828714	-0.9568242	-0.179276	
6.75864	-0.4829971	-0.956522	-0.1797989	
6.76026	-0.4831333	-0.956217	-0.180328	
6.76188	-0.4832798	-0.9559092	-0.1808632	
6.7635	-0.4834366	-0.9555985	-0.1814046	
6.76512	-0.4836038	-0.9552851	-0.1819519	
6.76674	-0.4837812	-0.9549689	-0.1825053	
6.76836	-0.4839688	-0.9546498	-0.1830646	
6.76998	-0.4841667	-0.9543279	-0.1836298	
6.7716	-0.4843747	-0.9540032	-0.1842008	
6.77322	-0.4845928	-0.9536756	-0.1847775	
6.77484	-0.484821	-0.9533452	-0.18536	
6.77646	-0.4850593	-0.9530119	-0.1859481	
6.77808	-0.4853075	-0.9526756	-0.1865418	
6.7797	-0.4855658	-0.9523366	-0.1871411	
6.78132	-0.485834	-0.9519947	-0.1877458	
6.78294	-0.4861121	-0.9516498	-0.188356	
6.78456	-0.4864001	-0.9513021	-0.1889715	
6.78618	-0.4866979	-0.9509515	-0.1895924	
6.7878	-0.4870054	-0.9505979	-0.1902185	
6.78942	-0.4873227	-0.9502415	-0.1908498	
6.79104	-0.4876497	-0.9498821	-0.1914863	
6.79266	-0.4879864	-0.9495198	-0.1921278	
6.79428	-0.4883327	-0.9491545	-0.1927744	
6.7959	-0.4886886	-0.9487863	-0.193426	
6.79752	-0.4890539	-0.9484151	-0.1940824	
6.799139	-0.4894288	-0.948041	-0.1947437	
6.80076	-0.4898131	-0.9476638	-0.1954098	
6.80238	-0.4902067	-0.9472837	-0.1960807	
6.804	-0.4906098	-0.9469006	-0.1967562	
6.80562	-0.4910221	-0.9465145	-0.1974363	
6.80724	-0.4914437	-0.9461254	-0.1981211	
6.80886	-0.4918745	-0.9457333	-0.1988102	
6.81048	-0.4923144	-0.9453382	-0.1995039	
6.8121	-0.4927634	-0.94494	-0.2002019	
6.81372	-0.4932216	-0.9445389	-0.2009043	
6.81534	-0.4936886	-0.9441347	-0.2016109	
6.81696	-0.4941647	-0.9437274	-0.2023217	
6.81858	-0.4946496	-0.943317	-0.2030366	
6.8202	-0.4951435	-0.9429036	-0.2037557	
6.82182	-0.4956461	-0.9424871	-0.2044787	
6.82344	-0.4961575	-0.9420676	-0.2052058	
6.82506	-0.4966775	-0.9416449	-0.2059367	
6.82668	-0.4972062	-0.9412192	-0.2066714	
6.8283	-0.4977435	-0.9407904	-0.20741	
6.82992	-0.4982894	-0.9403583	-0.2081523	
6.83154	-0.4988437	-0.9399233	-0.2088982	
6.83316	-0.4994064	-0.9394851	-0.2096477	
6.83478	-0.4999775	-0.9390437	-0.2104008	
6.8364	-0.5005569	-0.9385992	-0.2111574	
6.83802	-0.5011446	-0.9381515	-0.2119174	
6.83964	-0.5017405	-0.9377007	-0.2126807	
6.84126	-0.5023445	-0.9372468	-0.2134473	
6.84288	-0.5029567	-0.9367896	-0.2142172	
6.8445	-0.5035768	-0.9363292	-0.2149903	
6.84612	-0.5042049	-0.9358658	-0.2157665	
6.84774	-0.504841	-0.935399	-0.2165457	
6.84936	-0.5054849	-0.9349291	-0.2173279	
6.85098	-0.5061365	-0.9344559	-0.2181131	
6.8526	-0.5067959	-0.9339795	-0.2189012	
6.85422	-0.507463	-0.9334999	-0.219692	
6.85584	-0.5081377	-0.933017	-0.2204856	
6.85746	-0.5088199	-0.9325309	-0.221282	
6.85908	-0.5095096	-0.9320415	-0.2220809	
6.8607	-0.5102068	-0.9315489	-0.2228825	
6.86232	-0.5109113	-0.931053	-0.2236865	
6.86394	-0.5116231	-0.9305539	-0.224493	
6.86556	-0.5123422	-0.9300514	-0.225302	
6.86718	-0.5130684	-0.9295456	-0.2261132	
6.8688	-0.5138018	-0.9290365	-0.2269267	
6.87042	-0.5145422	-0.9285241	-0.2277425	
6.87204	-0.5152896	-0.9280084	-0.2285604	
6.87366	-0.516044	-0.9274894	-0.2293804	
6.87528	-0.5168051	-0.926967	-0.2302024	
6.8769	-0.5175731	-0.9264413	-0.2310264	
6.87852	-0.5183477	-0.9259122	-0.2318524	
6.88014	-0.5191291	-0.9253798	-0.2326802	
6.88176	-0.5199171	-0.924844	-0.2335098	
6.88338	-0.5207115	-0.9243048	-0.2343412	
6.885	-0.5215125	-0.9237622	-0.2351743	
6.88662	-0.5223199	-0.9232163	-0.2360089	
6.88824	-0.5231335	-0.9226669	-0.2368451	
6.88986	-0.5239534	-0.9221141	-0.2376829	
6.89148	-0.5247795	-0.921558	-0.2385221	
6.8931	-0.5256118	-0.9209983	-0.2393628	
6.89472	-0.5264502	-0.9204353	-0.2402047	
6.89634	-0.5272945	-0.9198688	-0.241048	
6.89796	-0.5281447	-0.9192988	-0.2418925	
6.89958	-0.5290008	-0.9187254	-0.2427381	
6.9012	-0.5298628	-0.9181486	-0.2435849	
6.90282	-0.5307304	-0.9175683	-0.2444327	
6.90444	-0.5316036	-0.9169844	-0.2452815	
6.90606	-0.5324825	-0.9163971	-0.2461313	
6.90768	-0.5333669	-0.9158063	-0.246982	
6.9093	-0.5342568	-0.915212	-0.2478334	
6.91092	-0.535152	-0.9146142	-0.2486857	
6.91254	-0.5360525	-0.9140128	-0.2495387	
6.91416	-0.5369582	-0.913408	-0.2503923	
6.91578	-0.5378692	-0.9127995	-0.2512466	
6.9174	-0.5387852	-0.9121876	-0.2521014	
6.91902	-0.5397063	-0.9115721	-0.2529567	
6.92064	-0.5406323	-0.910953	-0.2538125	
6.92226	-0.5415632	-0.9103304	-0.2546687	
6.92388	-0.5424989	-0.9097042	-0.2555252	
6.9255	-0.5434394	-0.9090744	-0.256382	
6.92712	-0.5443846	-0.9084411	-0.257239	
6.92874	-0.5453344	-0.9078041	-0.2580963	
6.93036	-0.5462887	-0.9071635	-0.2589536	
6.93198	-0.5472475	-0.9065194	-0.259811	
6.9336	-0.5482107	-0.9058715	-0.2606685	
6.93522	-0.5491783	-0.9052201	-0.2615259	
6.93684	-0.5501501	-0.904565	-0.2623833	
6.93846	-0.5511261	-0.9039063	-0.2632405	
6.94008	-0.5521061	-0.903244	-0.2640976	
6.9417	-0.5530903	-0.9025779	-0.2649544	
6.94332	-0.5540785	-0.9019082	-0.2658109	
6.94494	-0.5550705	-0.9012349	-0.2666671	
6.94656	-0.5560663	-0.9005578	-0.2675229	
6.94818	-0.557066	-0.8998771	-0.2683783	
6.9498	-0.5580693	-0.8991927	-0.2692333	
6.95142	-0.5590763	-0.8985046	-0.2700876	
6.95304	-0.5600869	-0.8978127	-0.2709415	
6.95466	-0.5611009	-0.8971171	-0.2717946	
6.95628	-0.5621184	-0.8964179	-0.2726472	
6.9579	-0.5631391	-0.8957149	-0.273499	
6.95952	-0.5641631	-0.8950081	-0.2743499	
6.96114	-0.5651904	-0.8942977	-0.2752002	
6.962759	-0.5662209	-0.8935834	-0.2760496	
6.96438	-0.5672544	-0.8928654	-0.276898	
6.966	-0.5682909	-0.8921437	-0.2777455	
6.96762	-0.5693303	-0.8914181	-0.2785921	
6.96924	-0.5703726	-0.8906888	-0.2794375	
6.97086	-0.5714177	-0.8899556	-0.2802819	
6.97248	-0.5724655	-0.8892187	-0.2811252	
6.9741	-0.573516	-0.888478	-0.2819673	
6.97572	-0.574569	-0.8877335	-0.2828082	
6.97734	-0.5756246	-0.8869852	-0.2836478	
6.97896	-0.5766826	-0.886233	-0.2844861	
6.98058	-0.5777431	-0.8854771	-0.285323	
6.9822	-0.5788058	-0.8847173	-0.2861586	
6.98382	-0.5798708	-0.8839536	-0.2869927	
6.98544	-0.5809379	-0.8831861	-0.2878254	
6.98706	-0.5820072	-0.8824148	-0.2886566	
6.98868	-0.5830784	-0.8816395	-0.2894862	
6.9903	-0.5841517	-0.8808605	-0.2903142	
6.99192	-0.585227	-0.8800775	-0.2911406	
6.99354	-0.586304	-0.8792907	-0.2919652	
6.99516	-0.5873828	-0.8785	-0.2927882	
6.99678	-0.5884634	-0.8777053	-0.2936095	
6.9984	-0.5895455	-0.8769068	-0.2944289	
7.00002	-0.5906293	-0.8761044	-0.2952465	
7.00164	-0.5917146	-0.8752981	-0.2960623	
7.00326	-0.5928013	-0.8744879	-0.2968761	
7.00488	-0.5938894	-0.8736737	-0.297688	
7.0065	-0.5949789	-0.8728556	-0.2984979	
7.00812	-0.5960696	-0.8720335	-0.2993058	
7.00974	-0.5971615	-0.8712076	-0.3001117	
7.01136	-0.5982545	-0.8703777	-0.3009155	
7.01298	-0.5993486	-0.8695438	-0.3017171	
7.0146	-0.6004437	-0.868706	-0.3025166	
7.01622	-0.6015397	-0.8678642	-0.3033139	
7.01784	-0.6026366	-0.8670185	-0.304109	
7.01946	-0.6037344	-0.8661687	-0.3049019	
7.02108	-0.6048328	-0.865315	-0.3056924	
7.0227	-0.6059321	-0.8644573	-0.3064806	
7.02432	-0.6070319	-0.8635956	-0.3072665	
7.02594	-0.6081322	-0.8627299	-0.30805	
7.02756	-0.6092331	-0.8618602	-0.308831	
7.02918	-0.6103345	-0.8609865	-0.3096097	
7.0308	-0.6114362	-0.8601089	-0.3103858	
7.03242	-0.6125383	-0.8592271	-0.3111594	
