TimeSlice	Time	LH_BicepsFemorisPosterior	LH_TensorFasciaLatae	neur2	LH_BicepsFemorisPosterior
2841	1.53414	0.0497757	51.15	-0.0565277	-0.00475779
2842	1.53468	0.0497757	51.15	-0.0565249	-0.00475779
2843	1.53522	0.0497756	51.1498	-0.056522	-3.21939e-005
2844	1.53576	0.0497756	51.1498	-0.056519	-3.21939e-005
2845	1.5363	0.0497756	51.1498	-0.056516	-3.21939e-005
2846	1.53684	0.0497685	52.1856	-0.0565128	-0.00440136
2847	1.53738	0.0497685	52.1856	-0.0565096	-0.00440136
2848	1.53792	0.0497685	52.1856	-0.0565064	-0.00440136
2849	1.53846	0.0497684	52.1854	-0.056503	-3.90926e-005
2850	1.539	0.0497684	52.1854	-0.0564996	-3.90926e-005
2851	1.53954	0.0497684	52.1854	-0.0564962	-3.90926e-005
2852	1.54008	0.0497618	53.2308	-0.0564926	-0.00406792
2853	1.54062	0.0497618	53.2308	-0.056489	-0.00406792
2854	1.54116	0.0497618	53.2308	-0.0564853	-0.00406792
2855	1.5417	0.0497618	53.2305	-0.0564816	-4.36917e-005
2856	1.54224	0.0497618	53.2305	-0.0564777	-4.36917e-005
2857	1.54278	0.0497618	53.2305	-0.0564738	-4.36917e-005
2858	1.54332	0.0497557	54.2831	-0.0564699	-0.00375289
2859	1.54386	0.0497557	54.2831	-0.0564658	-0.00375289
2860	1.5444	0.0497557	54.2831	-0.0564617	-0.00375289
2861	1.54494	0.0497556	54.2828	-0.0564575	-4.59912e-005
2862	1.54548	0.0497556	54.2828	-0.0564533	-4.59912e-005
2863	1.54602	0.0497556	54.2828	-0.056449	-4.59912e-005
2864	1.54656	0.04975	55.3401	-0.0564446	-0.00345854
2865	1.5471	0.04975	55.3401	-0.0564401	-0.00345854
2866	1.54764	0.04975	55.3401	-0.0564356	-0.00345854
2867	1.54818	0.0497499	55.3398	-0.056431	-5.28899e-005
2868	1.54872	0.0497499	55.3398	-0.0564263	-5.28899e-005
2869	1.54926	0.0497499	55.3398	-0.0564216	-5.28899e-005
2870	1.5498	0.0497448	56.3997	-0.0564168	-0.00318489
2871	1.55034	0.0497448	56.3997	-0.0564119	-0.00318489
2872	1.55088	0.0497448	56.3997	-0.0564069	-0.00318489
2873	1.55142	0.0497447	56.3994	-0.0564019	-5.51895e-005
2874	1.55196	0.0497447	56.3994	-0.0563968	-5.51895e-005
2875	1.5525	0.0497447	56.3994	-0.0563917	-5.51895e-005
2876	1.55304	0.0497399	57.4596	-0.0563864	-0.00293424
2877	1.55358	0.0497399	57.4596	-0.0563811	-0.00293424
2878	1.55412	0.0497399	57.4596	-0.0563757	-0.00293424
2879	1.55466	0.0497398	57.4593	-0.0563703	-5.51895e-005
2880	1.5552	0.0497398	57.4593	-0.0563648	-5.51895e-005
2881	1.55574	0.0497398	57.4593	-0.0563592	-5.51895e-005
2882	1.55628	0.0497354	58.518	-0.0563535	-0.00269969
2883	1.55682	0.0497354	58.518	-0.0563478	-0.00269969
2884	1.55736	0.0497354	58.518	-0.056342	-0.00269969
2885	1.5579	0.0497353	58.5176	-0.0563361	-5.97886e-005
2886	1.55844	0.0497353	58.5176	-0.0563302	-5.97886e-005
2887	1.55898	0.0497353	58.5176	-0.0563242	-5.97886e-005
2888	1.55952	0.0497313	59.5726	-0.0563181	-0.00248353
2889	1.56006	0.0497313	59.5726	-0.056312	-0.00248353
2890	1.5606	0.0497313	59.5726	-0.0563058	-0.00248353
2891	1.56114	0.0497312	59.5722	-0.0562995	-6.43877e-005
2892	1.56168	0.0497312	59.5722	-0.0562931	-6.43877e-005
2893	1.56222	0.0497312	59.5722	-0.0562867	-6.43877e-005
2894	1.56276	0.0497275	60.6216	-0.0562802	-0.00228576
2895	1.5633	0.0497275	60.6216	-0.0562736	-0.00228576
2896	1.56384	0.0497275	60.6216	-0.056267	-0.00228576
2897	1.56438	0.0497274	60.6212	-0.0562603	-6.66873e-005
2898	1.56492	0.0497274	60.6212	-0.0562535	-6.66873e-005
2899	1.56546	0.0497274	60.6212	-0.0562467	-6.66873e-005
2900	1.566	0.049724	61.6631	-0.0562397	-0.0021087
2901	1.56654	0.049724	61.6631	-0.0562328	-0.0021087
2902	1.56708	0.049724	61.6631	-0.0562257	-0.0021087
2903	1.56762	0.0497239	61.6628	-0.0562186	-6.66873e-005
2904	1.56816	0.0497239	61.6628	-0.0562114	-6.66873e-005
2905	1.5687	0.0497239	61.6628	-0.0562041	-6.66873e-005
2906	1.56924	0.0497207	62.6954	-0.0561968	-0.00194773
2907	1.56978	0.0497207	62.6954	-0.0561894	-0.00194773
2908	1.57032	0.0497207	62.6954	-0.0561819	-0.00194773
2909	1.57086	0.0497206	62.695	-0.0561744	-7.3586e-005
2910	1.5714	0.0497206	62.695	-0.0561667	-7.3586e-005
2911	1.57194	0.0497206	62.695	-0.0561591	-7.3586e-005
2912	1.57248	0.0497177	63.7165	-0.0561513	-0.00180516
2913	1.57302	0.0497177	63.7165	-0.0561435	-0.00180516
2914	1.57356	0.0497177	63.7165	-0.0561356	-0.00180516
2915	1.5741	0.0497176	63.716	-0.0561277	-7.58855e-005
2916	1.57464	0.0497176	63.716	-0.0561196	-7.58855e-005
2917	1.57518	0.0497176	63.716	-0.0561115	-7.58855e-005
2918	1.57572	0.0497148	64.7247	-0.0561034	-0.00169248
2919	1.57626	0.0497148	64.7247	-0.0560951	-0.00169248
2920	1.5768	0.0497148	64.7247	-0.0560868	-0.00169248
2921	1.57734	0.0497147	64.7243	-0.0560785	-7.81851e-005
2922	1.57788	0.0497147	64.7243	-0.05607	-7.81851e-005
2923	1.57842	0.0497147	64.7243	-0.0560615	-7.81851e-005
2924	1.57896	0.0497121	65.7183	-0.056053	-0.0015959
2925	1.5795	0.0497121	65.7183	-0.0560443	-0.0015959
2926	1.58004	0.0497121	65.7183	-0.0560356	-0.0015959
2927	1.58058	0.049712	65.7178	-0.0560268	-8.04847e-005
2928	1.58112	0.049712	65.7178	-0.056018	-8.04847e-005
2929	1.58166	0.049712	65.7178	-0.0560091	-8.04847e-005
2930	1.5822	0.0497095	66.6955	-0.0560001	-0.00153151
2931	1.58274	0.0497095	66.6955	-0.055991	-0.00153151
2932	1.58328	0.0497095	66.6955	-0.0559819	-0.00153151
2933	1.58382	0.0497094	66.695	-0.0559727	-8.04847e-005
2934	1.58436	0.0497094	66.695	-0.0559635	-8.04847e-005
2935	1.5849	0.0497094	66.695	-0.0559542	-8.04847e-005
2936	1.58544	0.049707	67.6546	-0.0559448	-0.00148782
2937	1.58598	0.049707	67.6546	-0.0559353	-0.00148782
2938	1.58652	0.049707	67.6546	-0.0559258	-0.00148782
2939	1.58706	0.0497068	67.6542	-0.0559162	-8.50838e-005
2940	1.5876	0.0497068	67.6542	-0.0559066	-8.50838e-005
2941	1.58814	0.0497068	67.6542	-0.0558968	-8.50838e-005
2942	1.58868	0.0497044	68.5939	-0.0558871	-0.00147172
2943	1.58922	0.0497044	68.5939	-0.0558772	-0.00147172
2944	1.58976	0.0497044	68.5939	-0.0558673	-0.00147172
2945	1.5903	0.0497043	68.5935	-0.0558573	-8.96829e-005
2946	1.59084	0.0497043	68.5935	-0.0558472	-8.96829e-005
2947	1.59138	0.0497043	68.5935	-0.0558371	-8.96829e-005
2948	1.59192	0.0497019	69.5118	-0.0558269	-0.00148782
2949	1.59246	0.0497019	69.5118	-0.0558167	-0.00148782
2950	1.593	0.0497019	69.5118	-0.0558064	-0.00148782
2951	1.59354	0.0497017	69.5113	-0.055796	-9.19825e-005
2952	1.59408	0.0497017	69.5113	-0.0557855	-9.19825e-005
2953	1.59462	0.0497017	69.5113	-0.055775	-9.19825e-005
2954	1.59516	0.0496992	70.4064	-0.0557644	-0.00154301
2955	1.5957	0.0496992	70.4064	-0.0557538	-0.00154301
2956	1.59624	0.0496992	70.4064	-0.0557431	-0.00154301
2957	1.59678	0.0496991	70.4059	-0.0557323	-9.19825e-005
2958	1.59732	0.0496991	70.4059	-0.0557215	-9.19825e-005
2959	1.59786	0.0496991	70.4059	-0.0557106	-9.19825e-005
2960	1.5984	0.0496964	71.276	-0.0556996	-0.00163269
2961	1.59894	0.0496964	71.276	-0.0556886	-0.00163269
2962	1.59948	0.0496964	71.276	-0.0556775	-0.00163269
2963	1.60002	0.0496963	71.2755	-0.0556663	-9.19825e-005
2964	1.60056	0.0496963	71.2755	-0.0556551	-9.19825e-005
2965	1.6011	0.0496963	71.2755	-0.0556438	-9.19825e-005
2966	1.60164	0.0496934	72.1189	-0.0556324	-0.00177066
2967	1.60218	0.0496934	72.1189	-0.055621	-0.00177066
2968	1.60272	0.0496934	72.1189	-0.0556095	-0.00177066
2969	1.60326	0.0496933	72.1185	-0.055598	-9.4282e-005
2970	1.6038	0.0496933	72.1185	-0.0555864	-9.4282e-005
2971	1.60434	0.0496933	72.1185	-0.0555747	-9.4282e-005
2972	1.60488	0.0496901	72.9339	-0.055563	-0.00196383
2973	1.60542	0.0496901	72.9339	-0.0555512	-0.00196383
2974	1.60596	0.0496901	72.9339	-0.0555393	-0.00196383
2975	1.6065	0.0496899	72.9334	-0.0555274	-9.65816e-005
2976	1.60704	0.0496899	72.9334	-0.0555154	-9.65816e-005
2977	1.60758	0.0496899	72.9334	-0.0555033	-9.65816e-005
2978	1.60812	0.0496863	73.7188	-0.0554912	-0.00221908
2979	1.60866	0.0496863	73.7188	-0.0554791	-0.00221908
2980	1.6092	0.0496863	73.7188	-0.0554668	-0.00221908
2981	1.60974	0.0496862	73.7183	-0.0554545	-9.88812e-005
2982	1.61028	0.0496862	73.7183	-0.0554422	-9.88812e-005
2983	1.61082	0.0496862	73.7183	-0.0554297	-9.88812e-005
2984	1.61136	0.0496821	74.4717	-0.0554173	-0.00254561
2985	1.6119	0.0496821	74.4717	-0.0554047	-0.00254561
2986	1.61244	0.0496821	74.4717	-0.0553921	-0.00254561
2987	1.61298	0.0496819	74.4712	-0.0553795	-9.88812e-005
2988	1.61352	0.0496819	74.4712	-0.0553667	-9.88812e-005
2989	1.61406	0.0496819	74.4712	-0.0553539	-9.88812e-005
2990	1.6146	0.0496771	75.1907	-0.0553411	-0.00293654
2991	1.61514	0.0496771	75.1907	-0.0553282	-0.00293654
2992	1.61568	0.0496771	75.1907	-0.0553152	-0.00293654
2993	1.61622	0.049677	75.1902	-0.0553022	-0.000101181
2994	1.61676	0.049677	75.1902	-0.0552891	-0.000101181
2995	1.6173	0.049677	75.1902	-0.055276	-0.000101181
2996	1.61784	0.0496715	75.8738	-0.0552628	-0.00339645
2997	1.61838	0.0496715	75.8738	-0.0552495	-0.00339645
2998	1.61892	0.0496715	75.8738	-0.0552362	-0.00339645
2999	1.61946	0.0496713	75.8733	-0.0552228	-0.000101181
3000	1.62	0.0496713	75.8733	-0.0552094	-0.000101181
3001	1.62054	0.0496713	75.8733	-0.0551959	-0.000101181
3002	1.62108	0.0496649	76.519	-0.0551823	-0.00393225
3003	1.62162	0.0496649	76.519	-0.0551687	-0.00393225
3004	1.62216	0.0496649	76.519	-0.055155	-0.00393225
3005	1.6227	0.0496648	76.5185	-0.0551413	-9.88812e-005
3006	1.62324	0.0496648	76.5185	-0.0551275	-9.88812e-005
3007	1.62378	0.0496648	76.5185	-0.0551136	-9.88812e-005
3008	1.62432	0.0496574	77.1243	-0.0550997	-0.00454623
3009	1.62486	0.0496574	77.1243	-0.0550858	-0.00454623
3010	1.6254	0.0496574	77.1243	-0.0550718	-0.00454623
3011	1.62594	0.0496573	77.1238	-0.0550577	-9.65816e-005
3012	1.62648	0.0496573	77.1238	-0.0550436	-9.65816e-005
3013	1.62702	0.0496573	77.1238	-0.0550294	-9.65816e-005
3014	1.62756	0.0496488	77.6876	-0.0550151	-0.005243
3015	1.6281	0.0496488	77.6876	-0.0550008	-0.005243
3016	1.62864	0.0496488	77.6876	-0.0549865	-0.005243
3017	1.62918	0.0496486	77.6872	-0.0549721	-9.88812e-005
3018	1.62972	0.0496486	77.6872	-0.0549576	-9.88812e-005
3019	1.63026	0.0496486	77.6872	-0.0549431	-9.88812e-005
3020	1.6308	0.0496389	78.2071	-0.0549285	-0.00601335
3021	1.63134	0.0496389	78.2071	-0.0549139	-0.00601335
3022	1.63188	0.0496389	78.2071	-0.0548992	-0.00601335
3023	1.63242	0.0496387	78.2066	-0.0548845	-9.88812e-005
3024	1.63296	0.0496387	78.2066	-0.0548697	-9.88812e-005
3025	1.6335	0.0496387	78.2066	-0.0548548	-9.88812e-005
3026	1.63404	0.0496276	78.6805	-0.0548399	-0.00687799
3027	1.63458	0.0496276	78.6805	-0.054825	-0.00687799
3028	1.63512	0.0496276	78.6805	-0.05481	-0.00687799
3029	1.63566	0.0496274	78.68	-0.0547949	-9.65816e-005
3030	1.6362	0.0496274	78.68	-0.0547798	-9.65816e-005
3031	1.63674	0.0496274	78.68	-0.0547646	-9.65816e-005
3032	1.63728	0.0496147	79.1058	-0.0547494	-0.00783001
3033	1.63782	0.0496147	79.1058	-0.0547341	-0.00783001
3034	1.63836	0.0496147	79.1058	-0.0547188	-0.00783001
3035	1.6389	0.0496146	79.1054	-0.0547034	-9.4282e-005
3036	1.63944	0.0496146	79.1054	-0.054688	-9.4282e-005
3037	1.63998	0.0496146	79.1054	-0.0546725	-9.4282e-005
3038	1.64052	0.0496002	79.481	-0.054657	-0.00887171
3039	1.64106	0.0496002	79.481	-0.0546414	-0.00887171
3040	1.6416	0.0496002	79.481	-0.0546258	-0.00887171
3041	1.64214	0.0496	79.4806	-0.0546101	-9.19825e-005
3042	1.64268	0.0496	79.4806	-0.0545944	-9.19825e-005
3043	1.64322	0.0496	79.4806	-0.0545786	-9.19825e-005
3044	1.64376	0.0495838	79.8041	-0.0545628	-0.0100008
3045	1.6443	0.0495838	79.8041	-0.0545469	-0.0100008
3046	1.64484	0.0495838	79.8041	-0.054531	-0.0100008
3047	1.64538	0.0495837	79.8037	-0.054515	-9.19825e-005
3048	1.64592	0.0495837	79.8037	-0.054499	-9.19825e-005
3049	1.64646	0.0495837	79.8037	-0.0544829	-9.19825e-005
3050	1.647	0.0495655	80.073	-0.0544668	-0.0112219
3051	1.64754	0.0495655	80.073	-0.0544506	-0.0112219
3052	1.64808	0.0495655	80.073	-0.0544344	-0.0112219
3053	1.64862	0.0495654	80.0726	-0.0544181	-8.50838e-005
3054	1.64916	0.0495654	80.0726	-0.0544018	-8.50838e-005
3055	1.6497	0.0495654	80.0726	-0.0543854	-8.50838e-005
3056	1.65024	0.0495451	80.2857	-0.054369	-0.012528
3057	1.65078	0.0495451	80.2857	-0.0543526	-0.012528
3058	1.65132	0.0495451	80.2857	-0.0543361	-0.012528
3059	1.65186	0.0495449	80.2854	-0.0543195	-8.27842e-005
3060	1.6524	0.0495449	80.2854	-0.0543029	-8.27842e-005
3061	1.65294	0.0495449	80.2854	-0.0542863	-8.27842e-005
3062	1.65348	0.0495277	80.4639	-0.0542696	-0.0106401
3063	1.65402	0.0495277	80.4639	-0.0542529	-0.0106401
3064	1.65456	0.0495277	80.4639	-0.0542361	-0.0106401
3065	1.6551	0.0495276	80.4636	-0.0542193	-7.58855e-005
3066	1.65564	0.0495276	80.4636	-0.0542024	-7.58855e-005
3067	1.65618	0.0495276	80.4636	-0.0541855	-7.58855e-005
3068	1.65672	0.0495136	80.6078	-0.0541685	-0.00865095
3069	1.65726	0.0495136	80.6078	-0.0541515	-0.00865095
3070	1.6578	0.0495136	80.6078	-0.0541345	-0.00865095
3071	1.65834	0.0495134	80.6075	-0.0541174	-7.81851e-005
3072	1.65888	0.0495134	80.6075	-0.0541003	-7.81851e-005
3073	1.65942	0.0495134	80.6075	-0.0540831	-7.81851e-005
3074	1.65996	0.0495028	80.7166	-0.0540659	-0.00658824
3075	1.6605	0.0495028	80.7166	-0.0540487	-0.00658824
3076	1.66104	0.0495028	80.7166	-0.0540314	-0.00658824
3077	1.66158	0.0495026	80.7163	-0.054014	-7.81851e-005
3078	1.66212	0.0495026	80.7163	-0.0539966	-7.81851e-005
3079	1.66266	0.0495026	80.7163	-0.0539792	-7.81851e-005
3080	1.6632	0.0494954	80.7897	-0.0539618	-0.00447265
3081	1.66374	0.0494954	80.7897	-0.0539443	-0.00447265
3082	1.66428	0.0494954	80.7897	-0.0539267	-0.00447265
3083	1.66482	0.0494953	80.7894	-0.0539091	-7.3586e-005
3084	1.66536	0.0494953	80.7894	-0.0538915	-7.3586e-005
3085	1.6659	0.0494953	80.7894	-0.0538738	-7.3586e-005
3086	1.66644	0.0494915	80.8266	-0.0538561	-0.00231796
3087	1.66698	0.0494915	80.8266	-0.0538384	-0.00231796
3088	1.66752	0.0494915	80.8266	-0.0538206	-0.00231796
3089	1.66806	0.0494914	80.8263	-0.0538028	-6.89869e-005
3090	1.6686	0.0494914	80.8263	-0.053785	-6.89869e-005
3091	1.66914	0.0494914	80.8263	-0.0537671	-6.89869e-005
3092	1.66968	0.0494912	80.8271	-0.0537491	-0.000133375
3093	1.67022	0.0494912	80.8271	-0.0537312	-0.000133375
3094	1.67076	0.0494912	80.8271	-0.0537132	-0.000133375
3095	1.6713	0.0494911	80.8269	-0.0536951	-6.66873e-005
3096	1.67184	0.0494911	80.8269	-0.053677	-6.66873e-005
3097	1.67238	0.0494911	80.8269	-0.0536589	-6.66873e-005
3098	1.67292	0.049491	80.8266	-0.0536408	-6.66873e-005
3099	1.67346	0.049491	80.8266	-0.0536226	-6.66873e-005
3100	1.674	0.049491	80.8266	-0.0536044	-6.66873e-005
3101	1.67454	0.049491	80.8266	-0.0535861	0
3102	1.67508	0.049491	80.8266	-0.0535678	0
3103	1.67562	0.049491	80.8266	-0.0535495	0
3104	1.67616	0.0494909	80.8263	-0.0535311	-6.43877e-005
3105	1.6767	0.0494909	80.8263	-0.0535127	-6.43877e-005
3106	1.67724	0.0494909	80.8263	-0.0534943	-6.43877e-005
3107	1.67778	0.0494908	80.826	-0.0534758	-6.20882e-005
3108	1.67832	0.0494908	80.826	-0.0534573	-6.20882e-005
3109	1.67886	0.0494908	80.826	-0.0534388	-6.20882e-005
3110	1.6794	0.0494907	80.8258	-0.0534203	-6.20882e-005
3111	1.67994	0.0494907	80.8258	-0.0534017	-6.20882e-005
3112	1.68048	0.0494907	80.8258	-0.053383	-6.20882e-005
3113	1.68102	0.0494906	80.8255	-0.0533644	-6.20882e-005
3114	1.68156	0.0494906	80.8255	-0.0533457	-6.20882e-005
3115	1.6821	0.0494906	80.8255	-0.053327	-6.20882e-005
3116	1.68264	0.0494905	80.8253	-0.0533082	-5.97886e-005
3117	1.68318	0.0494905	80.8253	-0.0532895	-5.97886e-005
3118	1.68372	0.0494905	80.8253	-0.0532706	-5.97886e-005
3119	1.68426	0.0494904	80.825	-0.0532518	-5.7489e-005
3120	1.6848	0.0494904	80.825	-0.0532329	-5.7489e-005
3121	1.68534	0.0494904	80.825	-0.053214	-5.7489e-005
3122	1.68588	0.0494903	80.8248	-0.0531951	-5.97886e-005
3123	1.68642	0.0494903	80.8248	-0.0531761	-5.97886e-005
3124	1.68696	0.0494903	80.8248	-0.0531572	-5.97886e-005
3125	1.6875	0.0494902	80.8246	-0.0531382	-5.51895e-005
3126	1.68804	0.0494902	80.8246	-0.0531191	-5.51895e-005
3127	1.68858	0.0494902	80.8246	-0.0531	-5.51895e-005
3128	1.68912	0.0494901	80.8243	-0.0530809	-5.28899e-005
3129	1.68966	0.0494901	80.8243	-0.0530618	-5.28899e-005
3130	1.6902	0.0494901	80.8243	-0.0530427	-5.28899e-005
3131	1.69074	0.04949	80.8241	-0.0530235	-5.28899e-005
3132	1.69128	0.04949	80.8241	-0.0530043	-5.28899e-005
3133	1.69182	0.04949	80.8241	-0.0529851	-5.28899e-005
3134	1.69236	0.04949	80.8241	-0.0529658	0
3135	1.6929	0.04949	80.8241	-0.0529466	0
3136	1.69344	0.04949	80.8241	-0.0529273	0
3137	1.69398	0.0494899	80.8239	-0.0529079	-5.28899e-005
3138	1.69452	0.0494899	80.8239	-0.0528886	-5.28899e-005
3139	1.69506	0.0494899	80.8239	-0.0528692	-5.28899e-005
3140	1.6956	0.0494899	80.8237	-0.0528498	-5.28899e-005
3141	1.69614	0.0494899	80.8237	-0.0528304	-5.28899e-005
3142	1.69668	0.0494899	80.8237	-0.052811	-5.28899e-005
3143	1.69722	0.0494898	80.8234	-0.0527915	-5.28899e-005
3144	1.69776	0.0494898	80.8234	-0.052772	-5.28899e-005
3145	1.6983	0.0494898	80.8234	-0.0527525	-5.28899e-005
3146	1.69884	0.0494897	80.8232	-0.052733	-4.82908e-005
3147	1.69938	0.0494897	80.8232	-0.0527134	-4.82908e-005
3148	1.69992	0.0494897	80.8232	-0.0526938	-4.82908e-005
3149	1.70046	0.0494896	80.823	-0.0526742	-5.05904e-005
3150	1.701	0.0494896	80.823	-0.0526546	-5.05904e-005
3151	1.70154	0.0494896	80.823	-0.052635	-5.05904e-005
3152	1.70208	0.0494895	80.8228	-0.0526154	-4.82908e-005
3153	1.70262	0.0494895	80.8228	-0.0525957	-4.82908e-005
3154	1.70316	0.0494895	80.8228	-0.052576	-4.82908e-005
3155	1.7037	0.0494894	80.8226	-0.0525563	-4.82908e-005
3156	1.70424	0.0494894	80.8226	-0.0525366	-4.82908e-005
3157	1.70478	0.0494894	80.8226	-0.0525168	-4.82908e-005
3158	1.70532	0.0494894	80.8224	-0.052497	-4.59912e-005
3159	1.70586	0.0494894	80.8224	-0.0524773	-4.59912e-005
3160	1.7064	0.0494894	80.8224	-0.0524575	-4.59912e-005
3161	1.70694	0.0494893	80.8222	-0.0524377	-4.59912e-005
3162	1.70748	0.0494893	80.8222	-0.0524178	-4.59912e-005
3163	1.70802	0.0494893	80.8222	-0.052398	-4.59912e-005
3164	1.70856	0.0494892	80.8221	-0.0523781	-4.13921e-005
3165	1.7091	0.0494892	80.8221	-0.0523582	-4.13921e-005
3166	1.70964	0.0494892	80.8221	-0.0523384	-4.13921e-005
3167	1.71018	0.0494892	80.8221	-0.0523184	0
3168	1.71072	0.0494892	80.8221	-0.0522985	0
3169	1.71126	0.0494892	80.8221	-0.0522786	0
3170	1.7118	0.0494892	80.8219	-0.0522586	-4.59912e-005
3171	1.71234	0.0494892	80.8219	-0.0522387	-4.59912e-005
3172	1.71288	0.0494892	80.8219	-0.0522187	-4.59912e-005
3173	1.71342	0.0494891	80.8217	-0.0521987	-4.36917e-005
3174	1.71396	0.0494891	80.8217	-0.0521787	-4.36917e-005
3175	1.7145	0.0494891	80.8217	-0.0521587	-4.36917e-005
3176	1.71504	0.049489	80.8215	-0.0521387	-4.13921e-005
3177	1.71558	0.049489	80.8215	-0.0521186	-4.13921e-005
3178	1.71612	0.049489	80.8215	-0.0520986	-4.13921e-005
3179	1.71666	0.049489	80.8213	-0.0520785	-3.90926e-005
3180	1.7172	0.049489	80.8213	-0.0520585	-3.90926e-005
3181	1.71774	0.049489	80.8213	-0.0520384	-3.90926e-005
3182	1.71828	0.0494889	80.8211	-0.0520183	-4.13921e-005
3183	1.71882	0.0494889	80.8211	-0.0519982	-4.13921e-005
3184	1.71936	0.0494889	80.8211	-0.0519781	-4.13921e-005
3185	1.7199	0.0494888	80.821	-0.051958	-4.13921e-005
3186	1.72044	0.0494888	80.821	-0.0519379	-4.13921e-005
3187	1.72098	0.0494888	80.821	-0.0519177	-4.13921e-005
3188	1.72152	0.0494888	80.8208	-0.0518976	-3.90926e-005
3189	1.72206	0.0494888	80.8208	-0.0518775	-3.90926e-005
3190	1.7226	0.0494888	80.8208	-0.0518573	-3.90926e-005
3191	1.72314	0.0494887	80.8207	-0.0518372	-3.6793e-005
3192	1.72368	0.0494887	80.8207	-0.051817	-3.6793e-005
3193	1.72422	0.0494887	80.8207	-0.0517968	-3.6793e-005
3194	1.72476	0.0494886	80.8205	-0.0517766	-4.13921e-005
3195	1.7253	0.0494886	80.8205	-0.0517565	-4.13921e-005
3196	1.72584	0.0494886	80.8205	-0.0517363	-4.13921e-005
3197	1.72638	0.0494886	80.8204	-0.0517161	-3.6793e-005
3198	1.72692	0.0494886	80.8204	-0.0516959	-3.6793e-005
3199	1.72746	0.0494886	80.8204	-0.0516757	-3.6793e-005
3200	1.728	0.0494886	80.8204	-0.0516555	0
3201	1.72854	0.0494886	80.8204	-0.0516353	0
3202	1.72908	0.0494886	80.8204	-0.0516151	0
3203	1.72962	0.0494885	80.8202	-0.0515949	-3.21939e-005
3204	1.73016	0.0494885	80.8202	-0.0515746	-3.21939e-005
3205	1.7307	0.0494885	80.8202	-0.0515544	-3.21939e-005
3206	1.73124	0.0494885	80.8201	-0.0515342	-3.6793e-005
3207	1.73178	0.0494885	80.8201	-0.051514	-3.6793e-005
3208	1.73232	0.0494885	80.8201	-0.0514938	-3.6793e-005
3209	1.73286	0.0494884	80.8199	-0.0514736	-3.44934e-005
3210	1.7334	0.0494884	80.8199	-0.0514533	-3.44934e-005
3211	1.73394	0.0494884	80.8199	-0.0514331	-3.44934e-005
3212	1.73448	0.0494884	80.8198	-0.0514129	-3.44934e-005
3213	1.73502	0.0494884	80.8198	-0.0513927	-3.44934e-005
3214	1.73556	0.0494884	80.8198	-0.0513725	-3.44934e-005
3215	1.7361	0.0494883	80.8196	-0.0513523	-3.44934e-005
3216	1.73664	0.0494883	80.8196	-0.051332	-3.44934e-005
3217	1.73718	0.0494883	80.8196	-0.0513118	-3.44934e-005
3218	1.73772	0.0494882	80.8195	-0.0512916	-2.98943e-005
3219	1.73826	0.0494882	80.8195	-0.0512714	-2.98943e-005
3220	1.7388	0.0494882	80.8195	-0.0512512	-2.98943e-005
3221	1.73934	0.0494882	80.8193	-0.051231	-3.21939e-005
3222	1.73988	0.0494882	80.8193	-0.0512108	-3.21939e-005
3223	1.74042	0.0494882	80.8193	-0.0511907	-3.21939e-005
3224	1.74096	0.0494881	80.8192	-0.0511705	-3.21939e-005
3225	1.7415	0.0494881	80.8192	-0.0511503	-3.21939e-005
3226	1.74204	0.0494881	80.8192	-0.0511301	-3.21939e-005
3227	1.74258	0.0494881	80.8191	-0.05111	-2.98943e-005
3228	1.74312	0.0494881	80.8191	-0.0510898	-2.98943e-005
3229	1.74366	0.0494881	80.8191	-0.0510696	-2.98943e-005
3230	1.7442	0.049488	80.819	-0.0510495	-3.21939e-005
3231	1.74474	0.049488	80.819	-0.0510294	-3.21939e-005
3232	1.74528	0.049488	80.819	-0.0510092	-3.21939e-005
3233	1.74582	0.049488	80.819	-0.0509891	0
3234	1.74636	0.049488	80.819	-0.050969	0
3235	1.7469	0.049488	80.819	-0.0509489	0
3236	1.74744	0.049488	80.8188	-0.0509288	-3.21939e-005
3237	1.74798	0.049488	80.8188	-0.0509087	-3.21939e-005
3238	1.74852	0.049488	80.8188	-0.0508886	-3.21939e-005
3239	1.74906	0.0494879	80.8187	-0.0508685	-2.75947e-005
3240	1.7496	0.0494879	80.8187	-0.0508485	-2.75947e-005
3241	1.75014	0.0494879	80.8187	-0.0508284	-2.75947e-005
3242	1.75068	0.0494879	80.8186	-0.0508084	-2.98943e-005
3243	1.75122	0.0494879	80.8186	-0.0507884	-2.98943e-005
3244	1.75176	0.0494879	80.8186	-0.0507684	-2.98943e-005
3245	1.7523	0.0494879	80.8185	-0.0507484	-2.75947e-005
3246	1.75284	0.0494879	80.8185	-0.0507284	-2.75947e-005
3247	1.75338	0.0494879	80.8185	-0.0507084	-2.75947e-005
3248	1.75392	0.0494878	80.8184	-0.0506884	-2.75947e-005
3249	1.75446	0.0494878	80.8184	-0.0506685	-2.75947e-005
