TimeSlice	Time	Ib Sensor (Tension)	ml Sensor Length
15359	8.29386	1.58788	0.0744262
15360	8.2944	1.58788	0.0744262
15361	8.29494	1.58789	0.0744262
15362	8.29548	1.58789	0.0744262
15363	8.29602	1.58789	0.0744262
15364	8.29656	1.5879	0.0744262
15365	8.2971	1.5879	0.0744262
15366	8.29764	1.58791	0.0744262
15367	8.29818	1.58791	0.0744262
15368	8.29872	1.58791	0.0744262
15369	8.29926	1.58791	0.0744262
15370	8.2998	1.58791	0.0744262
15371	8.30034	1.58792	0.0744262
15372	8.30088	1.58792	0.0744262
15373	8.30142	1.58793	0.0744262
15374	8.30196	1.58793	0.0744262
15375	8.3025	1.58793	0.0744262
15376	8.30304	1.58794	0.0744262
15377	8.30358	1.58794	0.0744262
15378	8.30412	1.58793	0.0744262
15379	8.30466	1.58794	0.0744262
15380	8.3052	1.58794	0.0744261
15381	8.30574	1.58793	0.0744261
15382	8.30628	1.58794	0.0744261
15383	8.30682	1.58793	0.0744261
15384	8.30736	1.58793	0.0744261
15385	8.3079	1.58793	0.0744261
15386	8.30844	1.58793	0.0744261
15387	8.30898	1.58793	0.0744261
15388	8.30952	1.58793	0.0744261
15389	8.31006	1.58792	0.0744261
15390	8.3106	1.58791	0.0744261
15391	8.31114	1.58792	0.0744261
15392	8.31168	1.58791	0.0744261
15393	8.31222	1.58791	0.074426
15394	8.31276	1.5879	0.074426
15395	8.3133	1.58789	0.074426
15396	8.31384	1.58789	0.074426
15397	8.31438	1.58789	0.074426
15398	8.31492	1.5879	0.074426
15399	8.31546	1.5879	0.074426
15400	8.316	1.58791	0.074426
15401	8.31654	1.5879	0.074426
15402	8.31708	1.5879	0.074426
15403	8.31762	1.58791	0.074426
15404	8.31816	1.58791	0.074426
15405	8.3187	1.58791	0.074426
15406	8.31924	1.58791	0.074426
15407	8.31978	1.58791	0.074426
15408	8.32032	1.58791	0.074426
15409	8.32086	1.58791	0.074426
15410	8.3214	1.58792	0.074426
15411	8.32194	1.58791	0.074426
15412	8.32248	1.58791	0.074426
15413	8.32302	1.58791	0.074426
15414	8.32356	1.58791	0.074426
15415	8.3241	1.58791	0.074426
15416	8.32464	1.58792	0.074426
15417	8.32518	1.58792	0.0744259
15418	8.32572	1.58792	0.0744259
15419	8.32626	1.58793	0.0744259
15420	8.3268	1.58793	0.0744259
15421	8.32734	1.58793	0.0744259
15422	8.32788	1.58793	0.0744259
15423	8.32842	1.58793	0.0744259
15424	8.32896	1.58793	0.0744259
15425	8.3295	1.58793	0.0744259
15426	8.33004	1.58794	0.0744259
15427	8.33058	1.58793	0.0744259
15428	8.33112	1.58793	0.0744259
15429	8.33166	1.58793	0.0744259
15430	8.3322	1.58793	0.0744259
15431	8.33274	1.58793	0.0744259
15432	8.33328	1.58792	0.0744259
15433	8.33382	1.58792	0.0744259
15434	8.33436	1.58793	0.0744259
15435	8.3349	1.58793	0.0744259
15436	8.33544	1.58794	0.0744259
15437	8.33598	1.58794	0.0744259
15438	8.33652	1.58794	0.0744259
15439	8.33706	1.58794	0.0744259
15440	8.3376	1.58795	0.0744259
15441	8.33814	1.58795	0.0744259
15442	8.33868	1.58795	0.0744259
15443	8.33922	1.58795	0.0744259
15444	8.33976	1.58796	0.0744259
15445	8.3403	1.58796	0.0744258
15446	8.34084	1.58795	0.0744258
15447	8.34138	1.58796	0.0744258
15448	8.34192	1.58796	0.0744258
15449	8.34246	1.58797	0.0744258
15450	8.343	1.58797	0.0744258
15451	8.34354	1.58797	0.0744258
15452	8.34408	1.58797	0.0744258
15453	8.34462	1.58797	0.0744258
15454	8.34516	1.58797	0.0744258
15455	8.3457	1.58797	0.0744258
15456	8.34624	1.58796	0.0744258
15457	8.34678	1.58796	0.0744258
15458	8.34732	1.58797	0.0744258
15459	8.34786	1.58796	0.0744258
15460	8.3484	1.58795	0.0744258
15461	8.34894	1.58795	0.0744258
15462	8.34948	1.58795	0.0744258
15463	8.35002	1.58794	0.0744258
15464	8.35056	1.58794	0.0744257
15465	8.3511	1.58794	0.0744257
15466	8.35164	1.58795	0.0744257
15467	8.35218	1.58795	0.0744257
15468	8.35272	1.58795	0.0744257
15469	8.35326	1.58795	0.0744257
15470	8.3538	1.58795	0.0744257
15471	8.35434	1.58795	0.0744257
15472	8.35488	1.58796	0.0744257
15473	8.35542	1.58796	0.0744257
15474	8.35596	1.58796	0.0744257
15475	8.3565	1.58796	0.0744257
15476	8.35704	1.58796	0.0744257
15477	8.35758	1.58796	0.0744257
15478	8.35812	1.58797	0.0744257
15479	8.35866	1.58797	0.0744257
15480	8.3592	1.58798	0.0744257
15481	8.35974	1.58798	0.0744257
15482	8.36028	1.58798	0.0744257
15483	8.36082	1.58798	0.0744257
15484	8.36136	1.58798	0.0744257
15485	8.3619	1.58797	0.0744257
15486	8.36244	1.58797	0.0744257
15487	8.36298	1.58797	0.0744257
15488	8.36352	1.58797	0.0744257
15489	8.36406	1.58796	0.0744257
15490	8.3646	1.58796	0.0744257
15491	8.36514	1.58796	0.0744257
15492	8.36568	1.58796	0.0744256
15493	8.36622	1.58796	0.0744256
15494	8.36676	1.58795	0.0744256
15495	8.3673	1.58795	0.0744256
15496	8.36784	1.58794	0.0744256
15497	8.36838	1.58794	0.0744256
15498	8.36892	1.58793	0.0744256
15499	8.36946	1.58793	0.0744256
15500	8.37	1.58792	0.0744256
15501	8.37054	1.58792	0.0744256
15502	8.37108	1.58792	0.0744256
15503	8.37162	1.58793	0.0744256
15504	8.37216	1.58793	0.0744256
15505	8.3727	1.58793	0.0744256
15506	8.37324	1.58793	0.0744256
15507	8.37378	1.58793	0.0744256
15508	8.37432	1.58794	0.0744256
15509	8.37486	1.58794	0.0744256
15510	8.3754	1.58795	0.0744256
15511	8.37594	1.58794	0.0744255
15512	8.37648	1.58794	0.0744255
15513	8.37702	1.58794	0.0744255
15514	8.37756	1.58795	0.0744255
15515	8.3781	1.58795	0.0744255
15516	8.37864	1.58796	0.0744255
15517	8.37918	1.58796	0.0744255
15518	8.37972	1.58796	0.0744255
15519	8.38026	1.58796	0.0744255
15520	8.3808	1.58797	0.0744255
15521	8.38134	1.58797	0.0744255
15522	8.38188	1.58796	0.0744255
15523	8.38242	1.58796	0.0744255
15524	8.38296	1.58796	0.0744255
15525	8.3835	1.58797	0.0744255
15526	8.38404	1.58796	0.0744255
15527	8.38458	1.58796	0.0744255
15528	8.38512	1.58795	0.0744255
15529	8.38566	1.58795	0.0744255
15530	8.3862	1.58795	0.0744255
15531	8.38674	1.58795	0.0744255
15532	8.38728	1.58795	0.0744255
15533	8.38782	1.58794	0.0744254
15534	8.38836	1.58794	0.0744254
15535	8.3889	1.58793	0.0744254
15536	8.38944	1.58793	0.0744254
15537	8.38998	1.58793	0.0744254
15538	8.39052	1.58793	0.0744254
15539	8.39106	1.58794	0.0744254
15540	8.3916	1.58794	0.0744254
15541	8.39214	1.58795	0.0744254
15542	8.39268	1.58795	0.0744254
15543	8.39322	1.58795	0.0744254
15544	8.39376	1.58796	0.0744254
15545	8.3943	1.58796	0.0744254
15546	8.39484	1.58796	0.0744254
15547	8.39538	1.58796	0.0744254
15548	8.39592	1.58796	0.0744254
15549	8.39646	1.58796	0.0744254
15550	8.397	1.58796	0.0744254
15551	8.39754	1.58797	0.0744254
15552	8.39808	1.58797	0.0744254
15553	8.39862	1.58797	0.0744254
15554	8.39916	1.58797	0.0744254
15555	8.3997	1.58798	0.0744254
15556	8.40024	1.58798	0.0744254
15557	8.40078	1.58798	0.0744254
15558	8.40132	1.58798	0.0744254
15559	8.40186	1.58797	0.0744254
15560	8.4024	1.58797	0.0744254
15561	8.40294	1.58797	0.0744254
15562	8.40348	1.58797	0.0744254
15563	8.40402	1.58797	0.0744253
15564	8.40456	1.58797	0.0744253
15565	8.4051	1.58797	0.0744253
15566	8.40564	1.58797	0.0744253
15567	8.40618	1.58797	0.0744253
15568	8.40672	1.58797	0.0744253
15569	8.40726	1.58797	0.0744253
15570	8.4078	1.58798	0.0744253
15571	8.40834	1.58798	0.0744253
15572	8.40888	1.58798	0.0744253
15573	8.40942	1.58798	0.0744253
15574	8.40996	1.58798	0.0744253
15575	8.4105	1.58798	0.0744253
15576	8.41104	1.58798	0.0744253
15577	8.41158	1.58798	0.0744253
15578	8.41212	1.58798	0.0744253
15579	8.41266	1.58798	0.0744253
15580	8.4132	1.58798	0.0744253
15581	8.41374	1.58798	0.0744253
15582	8.41428	1.58798	0.0744253
15583	8.41482	1.58799	0.0744253
15584	8.41536	1.58799	0.0744253
15585	8.4159	1.58799	0.0744253
15586	8.41644	1.58798	0.0744253
15587	8.41698	1.58799	0.0744253
15588	8.41752	1.58799	0.0744253
15589	8.41806	1.588	0.0744253
15590	8.4186	1.588	0.0744253
15591	8.41914	1.588	0.0744253
15592	8.41968	1.588	0.0744253
15593	8.42022	1.588	0.0744253
15594	8.42076	1.58799	0.0744252
15595	8.4213	1.58799	0.0744252
15596	8.42184	1.58799	0.0744252
15597	8.42238	1.58798	0.0744252
15598	8.42292	1.58798	0.0744252
15599	8.42346	1.58798	0.0744252
15600	8.424	1.58798	0.0744252
15601	8.42454	1.58797	0.0744252
15602	8.42508	1.58797	0.0744252
15603	8.42562	1.58798	0.0744252
15604	8.42616	1.58798	0.0744252
15605	8.4267	1.58798	0.0744252
15606	8.42724	1.58797	0.0744252
15607	8.42778	1.58798	0.0744252
15608	8.42832	1.58798	0.0744252
15609	8.42886	1.58799	0.0744252
15610	8.4294	1.58799	0.0744252
15611	8.42994	1.58799	0.0744252
15612	8.43048	1.58799	0.0744252
15613	8.43102	1.58799	0.0744252
15614	8.43156	1.588	0.0744252
15615	8.4321	1.588	0.0744252
15616	8.43264	1.58801	0.0744252
15617	8.43318	1.58801	0.0744252
15618	8.43372	1.58801	0.0744252
15619	8.43426	1.58801	0.0744252
15620	8.4348	1.58801	0.0744252
15621	8.43534	1.58801	0.0744252
15622	8.43588	1.58801	0.0744252
15623	8.43642	1.58801	0.0744252
15624	8.43696	1.58801	0.0744251
15625	8.4375	1.58801	0.0744251
15626	8.43804	1.588	0.0744251
15627	8.43858	1.588	0.0744251
15628	8.43912	1.588	0.0744251
15629	8.43966	1.588	0.0744251
15630	8.4402	1.58799	0.0744251
15631	8.44074	1.58799	0.0744251
15632	8.44128	1.58798	0.0744251
15633	8.44182	1.58798	0.0744251
15634	8.44236	1.58797	0.0744251
15635	8.4429	1.58797	0.0744251
15636	8.44344	1.58797	0.0744251
15637	8.44398	1.58798	0.0744251
15638	8.44452	1.58798	0.0744251
15639	8.44506	1.58798	0.0744251
15640	8.4456	1.58799	0.0744251
15641	8.44614	1.58799	0.0744251
15642	8.44668	1.58799	0.0744251
15643	8.44722	1.588	0.0744251
15644	8.44776	1.588	0.0744251
15645	8.4483	1.588	0.0744251
15646	8.44884	1.588	0.0744251
15647	8.44938	1.58801	0.0744251
15648	8.44992	1.58801	0.074425
15649	8.45046	1.58801	0.074425
15650	8.451	1.58801	0.074425
15651	8.45154	1.58801	0.074425
15652	8.45208	1.58801	0.074425
15653	8.45262	1.58801	0.074425
15654	8.45316	1.58801	0.074425
15655	8.4537	1.58801	0.074425
15656	8.45424	1.58802	0.074425
15657	8.45478	1.58802	0.074425
15658	8.45532	1.58803	0.074425
15659	8.45586	1.58803	0.074425
15660	8.4564	1.58803	0.074425
15661	8.45694	1.58803	0.074425
15662	8.45748	1.58803	0.074425
15663	8.45802	1.58803	0.074425
15664	8.45856	1.58803	0.074425
15665	8.4591	1.58803	0.074425
15666	8.45964	1.58803	0.074425
15667	8.46018	1.58803	0.074425
15668	8.46072	1.58802	0.074425
15669	8.46126	1.58803	0.074425
15670	8.4618	1.58802	0.074425
15671	8.46234	1.58802	0.074425
15672	8.46288	1.58801	0.074425
15673	8.46342	1.58801	0.074425
15674	8.46396	1.58802	0.074425
15675	8.4645	1.58802	0.074425
15676	8.46504	1.58802	0.074425
15677	8.46558	1.58803	0.074425
15678	8.46612	1.58803	0.074425
15679	8.46666	1.58803	0.074425
15680	8.4672	1.58803	0.074425
15681	8.46774	1.58802	0.0744249
15682	8.46828	1.58802	0.0744249
15683	8.46882	1.58803	0.0744249
15684	8.46936	1.58803	0.0744249
15685	8.4699	1.58802	0.0744249
15686	8.47044	1.58802	0.0744249
15687	8.47098	1.58801	0.0744249
15688	8.47152	1.58801	0.0744249
15689	8.47206	1.58801	0.0744249
15690	8.4726	1.588	0.0744249
15691	8.47314	1.588	0.0744249
15692	8.47368	1.588	0.0744249
15693	8.47422	1.588	0.0744249
15694	8.47476	1.58801	0.0744249
15695	8.4753	1.58801	0.0744249
15696	8.47584	1.58801	0.0744249
15697	8.47638	1.58802	0.0744249
15698	8.47692	1.58802	0.0744249
15699	8.47746	1.58803	0.0744249
15700	8.478	1.58803	0.0744249
15701	8.47854	1.58802	0.0744249
15702	8.47908	1.58802	0.0744249
15703	8.47962	1.58802	0.0744249
15704	8.48016	1.58802	0.0744249
15705	8.4807	1.58802	0.0744249
15706	8.48124	1.58803	0.0744249
15707	8.48178	1.58803	0.0744249
15708	8.48232	1.58803	0.0744249
15709	8.48286	1.58803	0.0744249
15710	8.4834	1.58803	0.0744249
15711	8.48394	1.58803	0.0744248
15712	8.48448	1.58803	0.0744248
15713	8.48502	1.58803	0.0744248
15714	8.48556	1.58803	0.0744248
15715	8.4861	1.58803	0.0744248
15716	8.48664	1.58803	0.0744248
15717	8.48718	1.58804	0.0744248
15718	8.48772	1.58804	0.0744248
15719	8.48826	1.58804	0.0744248
15720	8.4888	1.58805	0.0744248
15721	8.48934	1.58805	0.0744248
15722	8.48988	1.58805	0.0744248
15723	8.49042	1.58805	0.0744248
15724	8.49096	1.58805	0.0744248
15725	8.4915	1.58804	0.0744248
15726	8.49204	1.58804	0.0744248
15727	8.49258	1.58804	0.0744248
15728	8.49312	1.58804	0.0744248
15729	8.49366	1.58804	0.0744248
15730	8.4942	1.58804	0.0744248
15731	8.49474	1.58804	0.0744248
15732	8.49528	1.58804	0.0744248
15733	8.49582	1.58805	0.0744248
15734	8.49636	1.58805	0.0744248
15735	8.4969	1.58805	0.0744248
15736	8.49744	1.58805	0.0744248
15737	8.49798	1.58805	0.0744248
15738	8.49852	1.58805	0.0744248
15739	8.49906	1.58804	0.0744248
15740	8.4996	1.58805	0.0744248
15741	8.50014	1.58805	0.0744248
15742	8.50068	1.58805	0.0744248
15743	8.50122	1.58804	0.0744247
15744	8.50176	1.58804	0.0744247
15745	8.5023	1.58803	0.0744247
15746	8.50284	1.58804	0.0744247
15747	8.50338	1.58804	0.0744247
15748	8.50392	1.58805	0.0744247
15749	8.50446	1.58805	0.0744247
15750	8.505	1.58805	0.0744247
15751	8.50554	1.58805	0.0744247
15752	8.50608	1.58805	0.0744247
15753	8.50662	1.58805	0.0744247
15754	8.50716	1.58805	0.0744247
15755	8.5077	1.58805	0.0744247
15756	8.50824	1.58805	0.0744247
15757	8.50878	1.58805	0.0744247
15758	8.50932	1.58805	0.0744247
15759	8.50986	1.58804	0.0744247
15760	8.5104	1.58804	0.0744247
15761	8.51094	1.58803	0.0744247
15762	8.51148	1.58803	0.0744247
15763	8.51202	1.58804	0.0744247
15764	8.51256	1.58804	0.0744247
15765	8.5131	1.58804	0.0744247
15766	8.51364	1.58805	0.0744247
15767	8.51418	1.58805	0.0744247
15768	8.51472	1.58805	0.0744247
15769	8.51526	1.58804	0.0744247
15770	8.5158	1.58804	0.0744247
15771	8.51634	1.58805	0.0744247
15772	8.51688	1.58805	0.0744247
15773	8.51742	1.58805	0.0744247
15774	8.51796	1.58805	0.0744247
15775	8.5185	1.58805	0.0744247
15776	8.51904	1.58806	0.0744247
15777	8.51958	1.58806	0.0744247
15778	8.52012	1.58806	0.0744246
15779	8.52066	1.58806	0.0744246
15780	8.5212	1.58806	0.0744246
15781	8.52174	1.58807	0.0744246
15782	8.52228	1.58807	0.0744246
15783	8.52282	1.58807	0.0744246
15784	8.52336	1.58806	0.0744246
15785	8.5239	1.58806	0.0744246
15786	8.52444	1.58806	0.0744246
15787	8.52498	1.58806	0.0744246
15788	8.52552	1.58806	0.0744246
15789	8.52606	1.58806	0.0744246
15790	8.5266	1.58806	0.0744246
15791	8.52714	1.58807	0.0744246
15792	8.52768	1.58807	0.0744246
15793	8.52822	1.58807	0.0744246
15794	8.52876	1.58807	0.0744246
15795	8.5293	1.58807	0.0744246
15796	8.52984	1.58807	0.0744246
15797	8.53038	1.58806	0.0744246
15798	8.53092	1.58806	0.0744246
15799	8.53146	1.58806	0.0744246
15800	8.532	1.58806	0.0744246
15801	8.53254	1.58806	0.0744246
15802	8.53308	1.58805	0.0744246
15803	8.53362	1.58805	0.0744246
15804	8.53416	1.58805	0.0744246
15805	8.5347	1.58804	0.0744245
15806	8.53524	1.58804	0.0744245
15807	8.53578	1.58804	0.0744245
15808	8.53632	1.58805	0.0744245
15809	8.53686	1.58805	0.0744245
15810	8.5374	1.58805	0.0744245
15811	8.53794	1.58806	0.0744245
15812	8.53848	1.58805	0.0744245
15813	8.53902	1.58805	0.0744245
15814	8.53956	1.58805	0.0744245
15815	8.5401	1.58805	0.0744245
15816	8.54064	1.58805	0.0744245
15817	8.54118	1.58805	0.0744245
15818	8.54172	1.58806	0.0744245
15819	8.54226	1.58806	0.0744245
15820	8.5428	1.58806	0.0744245
15821	8.54334	1.58807	0.0744245
15822	8.54388	1.58807	0.0744245
15823	8.54442	1.58807	0.0744245
15824	8.54496	1.58807	0.0744245
15825	8.5455	1.58806	0.0744245
15826	8.54604	1.58806	0.0744245
15827	8.54658	1.58806	0.0744245
15828	8.54712	1.58807	0.0744245
15829	8.54766	1.58807	0.0744245
15830	8.5482	1.58807	0.0744245
15831	8.54874	1.58808	0.0744245
15832	8.54928	1.58808	0.0744245
15833	8.54982	1.58808	0.0744245
15834	8.55036	1.58808	0.0744245
15835	8.5509	1.58808	0.0744245
15836	8.55144	1.58808	0.0744245
15837	8.55198	1.58807	0.0744245
15838	8.55252	1.58807	0.0744245
15839	8.55306	1.58807	0.0744245
15840	8.5536	1.58807	0.0744245
15841	8.55414	1.58808	0.0744245
15842	8.55468	1.58808	0.0744245
15843	8.55522	1.58808	0.0744245
15844	8.55576	1.58808	0.0744245
15845	8.5563	1.58808	0.0744245
15846	8.55684	1.58808	0.0744245
15847	8.55738	1.58809	0.0744245
15848	8.55792	1.58809	0.0744245
15849	8.55846	1.58808	0.0744244
15850	8.559	1.58807	0.0744244
15851	8.55954	1.58808	0.0744244
15852	8.56008	1.58807	0.0744244
15853	8.56062	1.58807	0.0744244
15854	8.56116	1.58808	0.0744244
15855	8.5617	1.58808	0.0744244
15856	8.56224	1.58808	0.0744244
15857	8.56278	1.58808	0.0744244
15858	8.56332	1.58808	0.0744244
15859	8.56386	1.58808	0.0744244
15860	8.5644	1.58808	0.0744244
15861	8.56494	1.58808	0.0744244
15862	8.56548	1.58808	0.0744244
15863	8.56602	1.58808	0.0744244
15864	8.56656	1.58808	0.0744244
15865	8.5671	1.58808	0.0744244
15866	8.56764	1.58807	0.0744244
15867	8.56818	1.58807	0.0744244
15868	8.56872	1.58807	0.0744244
15869	8.56926	1.58807	0.0744244
15870	8.5698	1.58806	0.0744244
15871	8.57034	1.58806	0.0744244
15872	8.57088	1.58805	0.0744243
15873	8.57142	1.58805	0.0744243
15874	8.57196	1.58805	0.0744243
15875	8.5725	1.58805	0.0744243
15876	8.57304	1.58805	0.0744243
15877	8.57358	1.58805	0.0744243
15878	8.57412	1.58805	0.0744243
15879	8.57466	1.58806	0.0744243
15880	8.5752	1.58806	0.0744243
15881	8.57574	1.58806	0.0744243
15882	8.57628	1.58805	0.0744243
15883	8.57682	1.58805	0.0744243
15884	8.57736	1.58806	0.0744243
15885	8.5779	1.58806	0.0744243
15886	8.57844	1.58806	0.0744243
15887	8.57898	1.58807	0.0744243
15888	8.57952	1.58807	0.0744243
15889	8.58006	1.58807	0.0744243
15890	8.5806	1.58807	0.0744243
15891	8.58114	1.58807	0.0744243
15892	8.58168	1.58807	0.0744243
15893	8.58222	1.58807	0.0744243
15894	8.58276	1.58806	0.0744243
15895	8.5833	1.58806	0.0744243
15896	8.58384	1.58806	0.0744243
15897	8.58438	1.58806	0.0744243
15898	8.58492	1.58805	0.0744243
15899	8.58546	1.58806	0.0744243
15900	8.586	1.58806	0.0744243
15901	8.58654	1.58805	0.0744243
15902	8.58708	1.58805	0.0744243
15903	8.58762	1.58805	0.0744242
15904	8.58816	1.58804	0.0744242
15905	8.5887	1.58805	0.0744242
15906	8.58924	1.58805	0.0744242
15907	8.58978	1.58805	0.0744242
15908	8.59032	1.58805	0.0744242
15909	8.59086	1.58805	0.0744242
15910	8.5914	1.58805	0.0744242
15911	8.59194	1.58806	0.0744242
15912	8.59248	1.58806	0.0744242
15913	8.59302	1.58806	0.0744242
15914	8.59356	1.58806	0.0744242
15915	8.5941	1.58806	0.0744242
15916	8.59464	1.58806	0.0744242
15917	8.59518	1.58807	0.0744242
15918	8.59572	1.58806	0.0744242
15919	8.59626	1.58806	0.0744242
15920	8.5968	1.58806	0.0744242
15921	8.59734	1.58806	0.0744242
15922	8.59788	1.58807	0.0744242
15923	8.59842	1.58807	0.0744242
15924	8.59896	1.58807	0.0744242
15925	8.5995	1.58806	0.0744242
15926	8.60004	1.58806	0.0744242
15927	8.60058	1.58807	0.0744242
15928	8.60112	1.58807	0.0744242
15929	8.60166	1.58807	0.0744242
15930	8.6022	1.58807	0.0744242
15931	8.60274	1.58807	0.0744242
15932	8.60328	1.58807	0.0744242
15933	8.60382	1.58807	0.0744242
15934	8.60436	1.58807	0.0744242
15935	8.6049	1.58807	0.0744242
15936	8.60544	1.58807	0.0744242
15937	8.60598	1.58807	0.0744242
15938	8.60652	1.58807	0.0744242
15939	8.60706	1.58807	0.0744242
15940	8.6076	1.58806	0.0744242
15941	8.60814	1.58806	0.0744242
15942	8.60868	1.58807	0.0744242
15943	8.60922	1.58807	0.0744242
15944	8.60976	1.58807	0.0744242
15945	8.6103	1.58808	0.0744242
15946	8.61084	1.58808	0.0744241
15947	8.61138	1.58807	0.0744241
15948	8.61192	1.58808	0.0744241
15949	8.61246	1.58808	0.0744241
15950	8.613	1.58808	0.0744241
15951	8.61354	1.58808	0.0744241
15952	8.61408	1.58808	0.0744241
15953	8.61462	1.58808	0.0744241
15954	8.61516	1.58808	0.0744241
15955	8.6157	1.58807	0.0744241
15956	8.61624	1.58808	0.0744241
15957	8.61678	1.58808	0.0744241
15958	8.61732	1.58808	0.0744241
15959	8.61786	1.58808	0.0744241
15960	8.6184	1.58808	0.0744241
15961	8.61894	1.58808	0.0744241
15962	8.61948	1.58808	0.0744241
15963	8.62002	1.58808	0.0744241
15964	8.62056	1.58808	0.0744241
15965	8.6211	1.58807	0.0744241
15966	8.62164	1.58807	0.0744241
15967	8.62218	1.58806	0.0744241
15968	8.62272	1.58806	0.0744241
15969	8.62326	1.58806	0.0744241
15970	8.6238	1.58805	0.0744241
15971	8.62434	1.58805	0.0744241
15972	8.62488	1.58805	0.0744241
15973	8.62542	1.58805	0.074424
15974	8.62596	1.58805	0.074424
15975	8.6265	1.58805	0.074424
15976	8.62704	1.58805	0.074424
15977	8.62758	1.58806	0.074424
15978	8.62812	1.58806	0.074424
15979	8.62866	1.58806	0.074424
15980	8.6292	1.58806	0.074424
15981	8.62974	1.58806	0.074424
15982	8.63028	1.58806	0.074424
15983	8.63082	1.58807	0.074424
15984	8.63136	1.58806	0.074424
15985	8.6319	1.58806	0.074424
15986	8.63244	1.58806	0.074424
15987	8.63298	1.58806	0.074424
15988	8.63352	1.58807	0.074424
15989	8.63406	1.58807	0.074424
15990	8.6346	1.58807	0.074424
15991	8.63514	1.58807	0.074424
15992	8.63568	1.58808	0.074424
15993	8.63622	1.58808	0.074424
15994	8.63676	1.58808	0.074424
15995	8.6373	1.58807	0.074424
15996	8.63784	1.58807	0.074424
15997	8.63838	1.58808	0.074424
15998	8.63892	1.58808	0.074424
15999	8.63946	1.58808	0.074424
16000	8.64	1.58808	0.074424
16001	8.64054	1.58809	0.074424
16002	8.64108	1.58808	0.074424
16003	8.64162	1.58808	0.074424
16004	8.64216	1.58808	0.074424
16005	8.6427	1.58808	0.074424
16006	8.64324	1.58808	0.074424
16007	8.64378	1.58808	0.074424
16008	8.64432	1.58808	0.074424
16009	8.64486	1.58808	0.074424
16010	8.6454	1.58807	0.074424
16011	8.64594	1.58808	0.074424
16012	8.64648	1.58808	0.074424
16013	8.64702	1.58808	0.074424
16014	8.64756	1.58809	0.074424
16015	8.6481	1.58808	0.074424
16016	8.64864	1.58808	0.074424
16017	8.64918	1.58809	0.074424
16018	8.64972	1.58809	0.074424
16019	8.65026	1.58809	0.074424
16020	8.6508	1.58809	0.074424
16021	8.65134	1.58809	0.074424
16022	8.65188	1.58809	0.074424
16023	8.65242	1.58809	0.0744239
16024	8.65296	1.58809	0.0744239
16025	8.6535	1.58809	0.0744239
16026	8.65404	1.58809	0.0744239
16027	8.65458	1.58809	0.0744239
16028	8.65512	1.58809	0.0744239
16029	8.65566	1.58808	0.0744239
16030	8.6562	1.58808	0.0744239
16031	8.65674	1.58808	0.0744239
16032	8.65728	1.58807	0.0744239
16033	8.65782	1.58807	0.0744239
16034	8.65836	1.58807	0.0744239
16035	8.6589	1.58807	0.0744239
16036	8.65944	1.58806	0.0744239
16037	8.65998	1.58806	0.0744239
16038	8.66052	1.58806	0.0744239
16039	8.66106	1.58806	0.0744239
16040	8.6616	1.58805	0.0744239
16041	8.66214	1.58805	0.0744239
16042	8.66268	1.58805	0.0744239
16043	8.66322	1.58805	0.0744239
16044	8.66376	1.58806	0.0744239
16045	8.6643	1.58806	0.0744239
16046	8.66484	1.58806	0.0744238
