TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
9123	4.92642	0.0455149	0.00488116	0.0370915	0.124045	0.0914269	0.0140319	0.0223397	3.17918e-005	0	0	0
9124	4.92696	0.0455136	0.00488	0.0370869	0.124057	0.0914052	0.0140327	0.0223345	3.17717e-005	0	0	0
9125	4.9275	0.0455142	0.00487899	0.0370825	0.124068	0.0913817	0.0140299	0.0223282	3.35495e-005	0	0	0
9126	4.92804	0.045513	0.00487809	0.0370794	0.12408	0.0913617	0.0140272	0.0223296	2.98804e-005	0	0	0
9127	4.92858	0.0455083	0.0048773	0.0370752	0.124092	0.0913418	0.0140246	0.0223256	2.99196e-005	0	0	0
9128	4.92912	0.0455074	0.00487621	0.0370677	0.124104	0.0913163	0.0140204	0.0223204	3.53493e-005	0	0	0
9129	4.92966	0.0455048	0.00487564	0.0370604	0.124116	0.0912981	0.0140164	0.0223227	3.70162e-005	0	0	0
9130	4.9302	0.0455005	0.00487592	0.0370568	0.124127	0.0912798	0.0140143	0.0223195	3.32395e-005	0	0	0
9131	4.93074	0.0455	0.00487539	0.0370533	0.124138	0.0912542	0.014016	0.0223132	3.31746e-005	0	0	0
9132	4.93128	0.045496	0.00487491	0.0370465	0.12415	0.0912358	0.014014	0.0223094	3.13143e-005	0	0	0
9133	4.93182	0.045494	0.00487489	0.037041	0.124162	0.0912192	0.0140103	0.0223078	2.59173e-005	0	0	0
9134	4.93236	0.045494	0.00487369	0.037038	0.124176	0.0911952	0.0140067	0.0223046	3.14712e-005	0	0	0
9135	4.9329	0.0454939	0.00487342	0.0370316	0.124187	0.0911712	0.0140051	0.0223035	3.50556e-005	0	0	0
9136	4.93344	0.0454938	0.00487397	0.0370266	0.124199	0.0911473	0.0140018	0.0223026	3.49343e-005	0	0	0
9137	4.93398	0.0454902	0.00487366	0.0370206	0.124211	0.0911305	0.0139987	0.0222948	3.66139e-005	0	0	0
9138	4.93452	0.0454885	0.004873	0.0370147	0.124223	0.0911136	0.0139957	0.0222949	3.4647e-005	0	0	0
9139	4.93506	0.0454887	0.00487281	0.0370125	0.124235	0.0910877	0.0139929	0.022295	3.45384e-005	0	0	0
9140	4.9356	0.0454907	0.00487068	0.0370069	0.124247	0.0910671	0.0139902	0.0222898	3.26359e-005	0	0	0
9141	4.93614	0.0454872	0.0048692	0.0370026	0.124258	0.0910465	0.0139876	0.0222853	2.71979e-005	0	0	0
9142	4.93668	0.0454804	0.00487024	0.0369985	0.12427	0.0910241	0.013987	0.0222795	2.91175e-005	0	0	0
9143	4.93722	0.0454828	0.00487038	0.036991	0.124282	0.0910034	0.0139846	0.0222796	3.45722e-005	0	0	0
9144	4.93776	0.0454834	0.0048705	0.0369861	0.124294	0.0909827	0.0139805	0.0222815	3.08713e-005	0	0	0
9145	4.9383	0.0454785	0.00486864	0.0369801	0.124307	0.0909619	0.0139802	0.0222779	3.08798e-005	0	0	0
9146	4.93884	0.0454775	0.0048674	0.0369755	0.124318	0.0909393	0.0139781	0.022273	3.26853e-005	0	0	0
9147	4.93938	0.0454748	0.00486787	0.0369722	0.124331	0.0909167	0.0139707	0.0222704	2.9043e-005	0	0	0
9148	4.93992	0.0454722	0.00486632	0.0369655	0.124344	0.0908958	0.0139691	0.0222681	2.91082e-005	0	0	0
9149	4.94046	0.0454697	0.00486535	0.0369625	0.124355	0.0908749	0.0139675	0.0222644	2.73741e-005	0	0	0
9150	4.941	0.0454692	0.00486607	0.0369584	0.124366	0.0908558	0.0139678	0.0222576	2.92883e-005	0	0	0
9151	4.94154	0.0454687	0.00486474	0.036951	0.124378	0.0908366	0.0139664	0.0222516	2.93459e-005	0	0	0
9152	4.94208	0.0454665	0.00486395	0.0369438	0.124391	0.0908155	0.0139649	0.0222515	2.76044e-005	0	0	0
9153	4.94262	0.0454625	0.00486562	0.0369369	0.124403	0.0907943	0.0139618	0.0222532	3.3106e-005	0	0	0
9154	4.94316	0.045457	0.00486434	0.0369347	0.124415	0.090775	0.0139552	0.0222529	3.12479e-005	0	0	0
9155	4.9437	0.0454572	0.00486321	0.0369326	0.124426	0.0907555	0.0139561	0.0222457	3.12447e-005	0	0	0
9156	4.94424	0.0454556	0.00486222	0.0369272	0.124437	0.0907342	0.0139552	0.0222411	3.66333e-005	0	0	0
9157	4.94478	0.0454577	0.00486173	0.0369207	0.124449	0.0907128	0.0139489	0.0222422	3.6463e-005	0	0	0
9158	4.94532	0.0454597	0.0048613	0.0369145	0.124461	0.0906896	0.0139466	0.0222415	3.09063e-005	0	0	0
9159	4.94586	0.0454543	0.00486014	0.0369095	0.124475	0.0906682	0.0139461	0.0222374	2.73192e-005	0	0	0
9160	4.9464	0.0454511	0.00485951	0.0369036	0.124487	0.0906504	0.0139403	0.0222337	2.74379e-005	0	0	0
9161	4.94694	0.0454534	0.00485974	0.0368979	0.124498	0.0906307	0.0139383	0.0222305	2.39583e-005	0	0	0
9162	4.94748	0.0454538	0.00485954	0.0368935	0.124509	0.0906091	0.0139401	0.0222294	2.59785e-005	0	0	0
9163	4.94802	0.0454506	0.00485898	0.036888	0.124521	0.0905856	0.0139399	0.0222267	2.7936e-005	0	0	0
9164	4.94856	0.0454494	0.00485849	0.0368828	0.124533	0.0905676	0.013938	0.0222243	2.98328e-005	0	0	0
9165	4.9491	0.0454464	0.00485805	0.0368788	0.124545	0.0905476	0.0139325	0.0222222	3.34679e-005	0	0	0
9166	4.94964	0.0454454	0.00485767	0.0368738	0.124558	0.0905222	0.0139274	0.0222203	3.33959e-005	0	0	0
9167	4.95018	0.0454445	0.00485576	0.036869	0.12457	0.0904987	0.0139278	0.0222187	3.51233e-005	0	0	0
9168	4.95072	0.04544	0.00485604	0.0368655	0.124582	0.0904823	0.0139265	0.022212	3.67971e-005	0	0	0
9169	4.95126	0.0454393	0.00485589	0.036862	0.124594	0.0904623	0.0139216	0.0222131	3.48245e-005	0	0	0
9170	4.9518	0.0454405	0.00485458	0.0368553	0.124605	0.0904385	0.0139223	0.0222123	2.93186e-005	0	0	0
9171	4.95234	0.0454399	0.004855	0.0368487	0.124619	0.090422	0.0139213	0.0222063	2.93753e-005	0	0	0
9172	4.95288	0.0454392	0.00485498	0.0368458	0.124629	0.0903999	0.0139166	0.0222011	3.12274e-005	0	0	0
9173	4.95342	0.0454386	0.00485299	0.0368418	0.124641	0.0903779	0.0139122	0.0221965	3.12248e-005	0	0	0
9174	4.95396	0.0454381	0.00485163	0.0368345	0.124653	0.0903558	0.0139098	0.0221976	3.30196e-005	0	0	0
9175	4.9545	0.0454322	0.00485044	0.0368286	0.124665	0.0903336	0.0139111	0.0221986	3.47587e-005	0	0	0
9176	4.95504	0.0454284	0.00485095	0.0368263	0.124678	0.0903133	0.0139088	0.022196	3.46466e-005	0	0	0
9177	4.95558	0.0454302	0.0048514	0.0368206	0.12469	0.0902947	0.0139048	0.022192	3.27407e-005	0	0	0
9178	4.95612	0.0454265	0.00485023	0.0368151	0.124702	0.0902742	0.0139009	0.0221832	3.44884e-005	0	0	0
9179	4.95666	0.045423	0.00484999	0.0368097	0.124714	0.0902519	0.0138973	0.0221772	3.07902e-005	0	0	0
9180	4.9572	0.0454233	0.00484899	0.0368034	0.124725	0.0902295	0.0138992	0.0221754	2.90039e-005	0	0	0
9181	4.95774	0.04542	0.00484771	0.0367984	0.124737	0.0902107	0.0138993	0.0221738	3.44621e-005	0	0	0
9182	4.95828	0.0454187	0.00484658	0.0367936	0.124748	0.0901937	0.0138957	0.0221758	3.07647e-005	0	0	0
9183	4.95882	0.0454157	0.00484598	0.0367877	0.124762	0.0901693	0.0138905	0.0221759	2.35875e-005	0	0	0
9184	4.95936	0.0454128	0.00484545	0.0367832	0.124774	0.0901504	0.0138874	0.0221673	2.74164e-005	0	0	0
9185	4.9599	0.0454137	0.00484459	0.0367777	0.124786	0.0901313	0.0138844	0.0221614	3.83155e-005	0	0	0
9186	4.96044	0.0454073	0.00484383	0.0367701	0.124799	0.0901068	0.0138797	0.0221631	3.98903e-005	0	0	0
9187	4.96098	0.0454049	0.00484356	0.0367672	0.124811	0.0900859	0.0138753	0.0221577	3.60245e-005	0	0	0
9188	4.96152	0.0454045	0.00484332	0.0367633	0.124823	0.090065	0.0138729	0.022153	3.04814e-005	0	0	0
9189	4.96206	0.0453986	0.0048431	0.0367561	0.124835	0.0900422	0.013876	0.0221505	2.51102e-005	0	0	0
9190	4.9626	0.0453985	0.00484331	0.0367514	0.124846	0.090023	0.0138772	0.0221483	2.70947e-005	0	0	0
9191	4.96314	0.0454002	0.0048427	0.0367469	0.12486	0.0900038	0.0138747	0.0221464	3.2612e-005	0	0	0
9192	4.96368	0.0453964	0.00484256	0.0367402	0.124872	0.0899809	0.0138705	0.0221447	3.25665e-005	0	0	0
9193	4.96422	0.0453964	0.00484283	0.0367371	0.124882	0.0899561	0.0138665	0.0221414	2.53334e-005	0	0	0
9194	4.96476	0.0453982	0.00484228	0.0367341	0.124894	0.0899368	0.0138645	0.0221386	2.73109e-005	0	0	0
9195	4.9653	0.0453946	0.00484219	0.0367278	0.124906	0.0899211	0.0138609	0.0221378	3.28216e-005	0	0	0
9196	4.96584	0.0453911	0.00484015	0.0367217	0.124919	0.0898997	0.0138574	0.0221371	3.09723e-005	0	0	0
9197	4.96638	0.0453878	0.00483834	0.0367157	0.12493	0.0898784	0.013854	0.0221365	2.55859e-005	0	0	0
9198	4.96692	0.0453901	0.00483872	0.0367134	0.124943	0.089857	0.0138508	0.0221307	2.93528e-005	0	0	0
9199	4.96746	0.045394	0.00483865	0.0367111	0.124956	0.0898338	0.0138496	0.0221291	3.48001e-005	0	0	0
9200	4.968	0.0453906	0.00483938	0.0367055	0.124968	0.089816	0.0138485	0.0221294	3.28895e-005	0	0	0
9201	4.96854	0.0453891	0.00483767	0.0367	0.124979	0.0897981	0.0138473	0.0221245	3.28354e-005	0	0	0
9202	4.96908	0.0453896	0.00483616	0.0366936	0.124991	0.0897746	0.0138427	0.0221184	2.91884e-005	0	0	0
9203	4.96962	0.0453864	0.00483679	0.0366885	0.125002	0.0897512	0.0138401	0.0221217	2.56546e-005	0	0	0
9204	4.97016	0.0453851	0.00483696	0.0366847	0.125016	0.0897296	0.0138394	0.0221229	3.30139e-005	0	0	0
9205	4.9707	0.045384	0.00483593	0.0366799	0.125027	0.0897098	0.0138369	0.0221187	3.83476e-005	0	0	0
9206	4.97124	0.0453775	0.00483462	0.036674	0.12504	0.0896917	0.0138364	0.0221133	3.81242e-005	0	0	0
9207	4.97178	0.045375	0.00483347	0.0366661	0.125053	0.0896699	0.013834	0.0221085	3.07187e-005	0	0	0
9208	4.97232	0.0453762	0.00483246	0.0366595	0.125064	0.0896499	0.0138318	0.0221077	2.71374e-005	0	0	0
9209	4.97286	0.0453755	0.00483353	0.0366555	0.125075	0.0896298	0.0138297	0.0221001	3.26535e-005	0	0	0
9210	4.9734	0.0453695	0.0048329	0.0366515	0.125087	0.0896079	0.0138277	0.0220934	3.08094e-005	0	0	0
9211	4.97394	0.0453657	0.00483235	0.0366477	0.1251	0.0895895	0.0138276	0.0220926	3.08198e-005	0	0	0
9212	4.97448	0.0453674	0.00483147	0.0366406	0.125112	0.0895657	0.0138257	0.022092	3.44244e-005	0	0	0
9213	4.97502	0.0453637	0.00482991	0.0366336	0.125124	0.0895436	0.0138239	0.0220845	3.25254e-005	0	0	0
9214	4.97556	0.0453601	0.00482931	0.0366304	0.125135	0.0895234	0.0138168	0.0220796	3.06853e-005	0	0	0
9215	4.9761	0.0453568	0.00482958	0.0366237	0.125148	0.0895031	0.01381	0.0220804	3.4294e-005	0	0	0
9216	4.97664	0.0453554	0.00482902	0.0366173	0.12516	0.0894863	0.013809	0.022076	3.59936e-005	0	0	0
9217	4.97718	0.0453595	0.00482657	0.0366145	0.125173	0.0894658	0.013808	0.0220738	3.40459e-005	0	0	0
9218	4.97772	0.045358	0.00482677	0.0366084	0.125186	0.0894417	0.0138088	0.0220754	3.21587e-005	0	0	0
9219	4.97826	0.0453548	0.00482615	0.0366036	0.125198	0.0894176	0.0138079	0.0220715	3.033e-005	0	0	0
9220	4.9788	0.0453535	0.00482601	0.0366024	0.125208	0.0893971	0.0138069	0.0220681	3.21525e-005	0	0	0
9221	4.97934	0.0453488	0.00482666	0.0365966	0.125222	0.0893802	0.013806	0.0220651	3.21212e-005	0	0	0
9222	4.97988	0.0453479	0.00482449	0.036591	0.125234	0.0893595	0.0138016	0.0220625	3.20909e-005	0	0	0
9223	4.98042	0.0453488	0.00482375	0.0365844	0.125246	0.0893352	0.0137955	0.0220602	3.38588e-005	0	0	0
9224	4.98096	0.0453461	0.00482389	0.0365792	0.125259	0.0893163	0.0137934	0.0220598	2.83829e-005	0	0	0
9225	4.9815	0.0453453	0.00482283	0.0365753	0.12527	0.089301	0.013795	0.0220595	2.4874e-005	0	0	0
9226	4.98204	0.0453446	0.00482347	0.0365703	0.125281	0.0892765	0.0137928	0.0220506	2.8663e-005	0	0	0
9227	4.98258	0.0453404	0.00482324	0.0365655	0.125293	0.0892502	0.0137872	0.0220496	3.41318e-005	0	0	0
9228	4.98312	0.0453417	0.00482147	0.0365574	0.125304	0.0892348	0.0137837	0.0220505	3.58363e-005	0	0	0
9229	4.98366	0.0453448	0.00481992	0.036553	0.125318	0.0892156	0.0137821	0.0220444	3.38936e-005	0	0	0
9230	4.9842	0.0453405	0.0048205	0.0365488	0.12533	0.0891928	0.0137824	0.0220442	3.2011e-005	0	0	0
9231	4.98474	0.0453383	0.00482102	0.0365423	0.125341	0.0891718	0.0137827	0.022044	3.01869e-005	0	0	0
9232	4.98528	0.0453362	0.0048203	0.0365395	0.125355	0.0891525	0.0137776	0.0220403	2.66221e-005	0	0	0
9233	4.98582	0.0453324	0.00481967	0.0365357	0.125367	0.0891314	0.0137727	0.0220371	2.67624e-005	0	0	0
9234	4.98636	0.0453306	0.00481832	0.0365285	0.125379	0.0891102	0.0137717	0.0220308	2.51011e-005	0	0	0
9235	4.9869	0.0453289	0.00481714	0.0365215	0.125392	0.0890908	0.0137671	0.0220269	2.1694e-005	0	0	0
9236	4.98744	0.0453273	0.00481766	0.0365147	0.125403	0.0890695	0.0137645	0.022027	2.37844e-005	0	0	0
9237	4.98798	0.045324	0.00481891	0.0365116	0.125414	0.08905	0.0137657	0.0220236	2.94045e-005	0	0	0
9238	4.98852	0.0453227	0.00481766	0.0365098	0.125428	0.0890304	0.0137596	0.0220206	2.76612e-005	0	0	0
9239	4.98906	0.0453233	0.00481655	0.0365034	0.12544	0.089009	0.0137556	0.0220196	2.95665e-005	0	0	0
9240	4.9896	0.045322	0.00481557	0.0364972	0.125452	0.0889893	0.0137554	0.0220119	3.32099e-005	0	0	0
9241	4.99014	0.0453172	0.00481471	0.0364923	0.125465	0.0889713	0.0137516	0.022005	3.31459e-005	0	0	0
9242	4.99068	0.0453145	0.00481474	0.0364864	0.125476	0.0889461	0.013748	0.0220059	3.4881e-005	0	0	0
9243	4.99122	0.0453155	0.00481398	0.0364819	0.125489	0.0889227	0.0137463	0.0220067	3.29679e-005	0	0	0
9244	4.99176	0.0453147	0.0048133	0.0364763	0.125502	0.0889065	0.013743	0.0220004	3.29113e-005	0	0	0
9245	4.9923	0.0453121	0.00481153	0.0364709	0.125514	0.0888848	0.0137416	0.0219967	3.28565e-005	0	0	0
9246	4.99284	0.0453096	0.00480919	0.0364669	0.125526	0.0888649	0.0137438	0.0219985	3.10062e-005	0	0	0
9247	4.99338	0.0453055	0.00480908	0.0364629	0.125537	0.0888467	0.0137388	0.0219932	3.10105e-005	0	0	0
9248	4.99392	0.0453034	0.00480898	0.0364556	0.12555	0.088823	0.0137358	0.0219885	3.28119e-005	0	0	0
9249	4.99446	0.0453033	0.0048089	0.0364474	0.125563	0.0888029	0.013733	0.0219862	2.91656e-005	0	0	0
9250	4.995	0.0452995	0.00480961	0.0364429	0.125574	0.0887864	0.0137303	0.021984	2.74298e-005	0	0	0
9251	4.99554	0.0452996	0.00481024	0.0364385	0.125587	0.0887644	0.0137331	0.0219804	3.29367e-005	0	0	0
9252	4.99608	0.0452979	0.00480805	0.0364354	0.125599	0.0887387	0.0137285	0.021979	3.64756e-005	0	0	0
9253	4.99662	0.0452962	0.00480611	0.0364324	0.125612	0.0887167	0.0137261	0.0219777	3.4513e-005	0	0	0
9254	4.99716	0.0452947	0.00480716	0.0364249	0.125624	0.0887018	0.0137237	0.0219766	3.26113e-005	0	0	0
9255	4.9977	0.0452932	0.00480729	0.0364188	0.125635	0.0886833	0.0137196	0.0219756	3.07686e-005	0	0	0
9256	4.99824	0.0452936	0.00480741	0.0364163	0.125647	0.0886592	0.0137211	0.0219695	3.25775e-005	0	0	0
9257	4.99878	0.0452886	0.00480634	0.0364093	0.12566	0.0886387	0.013719	0.0219693	3.43303e-005	0	0	0
9258	4.99932	0.0452875	0.004805	0.0364025	0.125672	0.0886164	0.013717	0.0219674	3.24342e-005	0	0	0
9259	4.99986	0.0452882	0.00480539	0.0363994	0.125684	0.0885941	0.0137132	0.0219623	2.87997e-005	0	0	0
9260	5.0004	0.0452853	0.00480416	0.0363929	0.125696	0.0885736	0.0137115	0.0219577	3.06697e-005	0	0	0
9261	5.00094	0.0452808	0.00480268	0.0363877	0.12571	0.088553	0.0137098	0.0219589	3.24817e-005	0	0	0
9262	5.00148	0.0452819	0.00480335	0.0363827	0.125722	0.0885324	0.0137064	0.02196	2.88457e-005	0	0	0
9263	5.00202	0.0452848	0.00480275	0.0363768	0.125734	0.0885118	0.0137032	0.0219557	2.71197e-005	0	0	0
9264	5.00256	0.0452803	0.00480184	0.0363721	0.125747	0.0884893	0.0137001	0.0219519	2.54473e-005	0	0	0
9265	5.0031	0.045276	0.00480063	0.0363676	0.125758	0.0884668	0.013699	0.0219486	2.74213e-005	0	0	0
9266	5.00364	0.0452738	0.00479997	0.036362	0.125769	0.0884479	0.0136979	0.0219457	3.29285e-005	0	0	0
9267	5.00418	0.0452717	0.00480095	0.0363578	0.125783	0.0884289	0.0136951	0.0219413	3.46704e-005	0	0	0
9268	5.00472	0.0452715	0.00479986	0.0363537	0.125793	0.0884098	0.0136888	0.0219392	3.09666e-005	0	0	0
9269	5.00526	0.0452714	0.00479967	0.0363463	0.125804	0.0883907	0.0136883	0.0219374	3.09721e-005	0	0	0
9270	5.0058	0.0452676	0.00479952	0.0363426	0.125818	0.0883715	0.0136859	0.0219305	2.91802e-005	0	0	0
9271	5.00634	0.0452659	0.00479663	0.0363378	0.125832	0.0883522	0.0136855	0.0219262	2.74439e-005	0	0	0
9272	5.00688	0.045266	0.00479604	0.0363309	0.125844	0.0883329	0.0136833	0.0219259	2.75587e-005	0	0	0
9273	5.00742	0.0452644	0.00479552	0.0363276	0.125855	0.0883116	0.0136758	0.0219238	2.94671e-005	0	0	0
9274	5.00796	0.0452592	0.00479507	0.0363233	0.125868	0.0882904	0.013674	0.0219186	2.95192e-005	0	0	0
9275	5.0085	0.0452562	0.00479545	0.0363168	0.12588	0.0882691	0.0136724	0.0219156	3.13668e-005	0	0	0
9276	5.00904	0.0452569	0.00479304	0.0363106	0.12589	0.0882496	0.0136726	0.0219183	3.13599e-005	0	0	0
9277	5.00958	0.0452575	0.00479288	0.0363045	0.125904	0.0882318	0.0136728	0.0219137	3.13532e-005	0	0	0
9278	5.01012	0.0452545	0.00479352	0.0362986	0.125916	0.0882086	0.0136658	0.0219096	3.3144e-005	0	0	0
9279	5.01066	0.0452517	0.00479213	0.0362951	0.125928	0.0881871	0.0136627	0.0219077	3.48792e-005	0	0	0
9280	5.0112	0.0452527	0.00479286	0.0362918	0.125942	0.0881674	0.0136634	0.0219043	3.65606e-005	0	0	0
9281	5.01174	0.0452482	0.00479272	0.0362863	0.125955	0.0881477	0.0136587	0.0219013	3.45954e-005	0	0	0
9282	5.01228	0.0452457	0.00479063	0.0362821	0.125966	0.0881261	0.0136578	0.0218935	3.62856e-005	0	0	0
9283	5.01282	0.0452434	0.00478919	0.0362768	0.125978	0.0881027	0.0136569	0.0218917	3.25316e-005	0	0	0
9284	5.01336	0.0452413	0.00478791	0.0362706	0.125991	0.0880864	0.0136525	0.021892	2.70969e-005	0	0	0
9285	5.0139	0.045241	0.00478914	0.0362657	0.126005	0.0880647	0.0136483	0.0218869	3.08169e-005	0	0	0
9286	5.01444	0.0452389	0.00478944	0.036261	0.126017	0.0880411	0.0136478	0.021886	3.62188e-005	0	0	0
9287	5.01498	0.045237	0.00478774	0.0362553	0.126028	0.088023	0.0136475	0.0218834	3.42642e-005	0	0	0
9288	5.01552	0.045237	0.00478703	0.0362474	0.126041	0.0880029	0.0136435	0.0218794	3.23702e-005	0	0	0
9289	5.01606	0.0452352	0.00478561	0.0362398	0.126052	0.0879811	0.0136433	0.0218741	3.23321e-005	0	0	0
9290	5.0166	0.0452299	0.00478436	0.0362358	0.126064	0.0879573	0.0136431	0.0218694	3.22953e-005	0	0	0
9291	5.01714	0.0452302	0.00478405	0.0362332	0.126077	0.0879409	0.0136376	0.021874	3.22596e-005	0	0	0
9292	5.01768	0.0452306	0.00478377	0.0362294	0.12609	0.0879242	0.0136323	0.0218745	3.40223e-005	0	0	0
9293	5.01822	0.0452273	0.00478549	0.0362246	0.126101	0.0879021	0.0136291	0.0218698	3.3933e-005	0	0	0
9294	5.01876	0.0452279	0.00478701	0.0362177	0.126113	0.0878818	0.0136296	0.0218673	2.84548e-005	0	0	0
9295	5.0193	0.0452284	0.00478599	0.036211	0.126127	0.0878578	0.0136301	0.0218635	2.67409e-005	0	0	0
9296	5.01984	0.0452234	0.00478509	0.0362079	0.12614	0.0878374	0.0136251	0.02186	3.22693e-005	0	0	0
9297	5.02038	0.0452188	0.00478469	0.0362015	0.126151	0.0878206	0.0136204	0.0218587	3.58289e-005	0	0	0
9298	5.02092	0.045218	0.00478159	0.0361953	0.126162	0.0877983	0.0136178	0.0218524	3.38863e-005	0	0	0
9299	5.02146	0.0452172	0.00477886	0.0361927	0.126176	0.0877777	0.0136188	0.0218467	2.84095e-005	0	0	0
9300	5.022	0.0452129	0.00477919	0.0361867	0.126188	0.0877572	0.0136181	0.0218453	2.31026e-005	0	0	0
9301	5.02254	0.0452107	0.0047791	0.0361809	0.126199	0.0877383	0.0136155	0.0218439	2.15548e-005	0	0	0
9302	5.02308	0.0452103	0.00477901	0.0361753	0.126212	0.0877194	0.0136131	0.0218393	2.18523e-005	0	0	0
9303	5.02362	0.0452082	0.00477933	0.0361699	0.126226	0.0876969	0.013609	0.021837	2.21405e-005	0	0	0
9304	5.02416	0.0452062	0.00477961	0.0361646	0.126237	0.0876779	0.0136051	0.0218384	2.60143e-005	0	0	0
9305	5.0247	0.0452079	0.00477908	0.0361607	0.126248	0.0876588	0.0136014	0.0218326	2.79707e-005	0	0	0
9306	5.02524	0.0452077	0.00477664	0.0361557	0.126262	0.0876361	0.0136014	0.0218293	2.80691e-005	0	0	0
9307	5.02578	0.0452022	0.00477527	0.0361509	0.126275	0.0876134	0.0136033	0.0218316	2.99618e-005	0	0	0
9308	5.02632	0.0451969	0.00477603	0.0361462	0.126286	0.0875961	0.0136014	0.0218284	3.17957e-005	0	0	0
9309	5.02686	0.0451973	0.0047767	0.0361382	0.126297	0.0875805	0.0135979	0.0218238	3.17755e-005	0	0	0
9310	5.0274	0.0451995	0.00477494	0.0361339	0.12631	0.0875557	0.0135945	0.0218216	3.17559e-005	0	0	0
9311	5.02794	0.0451998	0.00477338	0.0361297	0.126324	0.0875328	0.0135913	0.0218213	3.1737e-005	0	0	0
9312	5.02848	0.0451965	0.00477358	0.0361234	0.126336	0.0875135	0.0135883	0.0218176	3.35158e-005	0	0	0
9313	5.02902	0.0451916	0.00477454	0.0361195	0.126347	0.0874905	0.0135872	0.0218108	3.52395e-005	0	0	0
9314	5.02956	0.0451923	0.00477343	0.0361158	0.12636	0.0874675	0.0135843	0.02181	3.51125e-005	0	0	0
9315	5.0301	0.0451912	0.00477166	0.0361087	0.126374	0.0874517	0.0135816	0.0218076	3.31922e-005	0	0	0
9316	5.03064	0.0451884	0.00477127	0.0361019	0.126386	0.0874376	0.0135808	0.0218037	3.13314e-005	0	0	0
9317	5.03118	0.0451839	0.00477015	0.0360964	0.126396	0.0874162	0.0135783	0.0217986	3.13256e-005	0	0	0
9318	5.03172	0.0451814	0.00476877	0.036091	0.12641	0.0873929	0.0135759	0.0217923	2.77255e-005	0	0	0
9319	5.03226	0.045181	0.00476833	0.0360847	0.126424	0.0873732	0.0135736	0.0217954	3.14261e-005	0	0	0
9320	5.0328	0.0451805	0.00476991	0.036082	0.126435	0.0873553	0.0135696	0.0217965	3.50118e-005	0	0	0
9321	5.03334	0.04518	0.00476895	0.0360806	0.126446	0.0873372	0.0135676	0.0217904	3.30946e-005	0	0	0
9322	5.03388	0.045176	0.0047681	0.0360746	0.12646	0.0873155	0.0135657	0.0217868	3.30341e-005	0	0	0
9323	5.03442	0.045174	0.00476775	0.0360676	0.126474	0.0872884	0.0135639	0.0217854	3.29755e-005	0	0	0
9324	5.03496	0.0451722	0.00476547	0.036062	0.126485	0.0872667	0.0135639	0.0217841	3.4716e-005	0	0	0
9325	5.0355	0.0451686	0.00476542	0.0360543	0.126496	0.0872487	0.0135622	0.021776	3.10107e-005	0	0	0
9326	5.03604	0.0451634	0.00476499	0.0360468	0.126508	0.0872269	0.0135588	0.0217689	2.92176e-005	0	0	0
9327	5.03658	0.0451639	0.00476461	0.0360418	0.126522	0.0872069	0.0135519	0.0217678	2.74801e-005	0	0	0
9328	5.03712	0.0451662	0.00476467	0.036037	0.126534	0.0871887	0.0135472	0.0217668	2.75938e-005	0	0	0
9329	5.03766	0.0451648	0.00476276	0.0360335	0.126545	0.0871704	0.0135444	0.021766	3.48929e-005	0	0	0
9330	5.0382	0.0451616	0.00476303	0.03603	0.126558	0.087152	0.0135437	0.02176	3.11821e-005	0	0	0
9331	5.03874	0.0451587	0.00476288	0.0360256	0.126572	0.0871263	0.0135429	0.0217565	2.93837e-005	0	0	0
9332	5.03928	0.0451558	0.00476079	0.0360178	0.126584	0.0871043	0.0135404	0.0217569	3.30328e-005	0	0	0
9333	5.03982	0.0451532	0.0047613	0.0360103	0.126594	0.0870876	0.0135398	0.0217554	3.29743e-005	0	0	0
9334	5.04036	0.0451525	0.00476174	0.0360064	0.126608	0.0870691	0.0135393	0.0217507	3.29175e-005	0	0	0
9335	5.0409	0.04515	0.00476018	0.0360038	0.126621	0.0870469	0.0135333	0.0217483	3.28625e-005	0	0	0
9336	5.04144	0.0451477	0.0047584	0.0359978	0.126634	0.0870264	0.0135295	0.0217461	3.28092e-005	0	0	0
9337	5.04198	0.0451455	0.0047588	0.0359909	0.126645	0.0870114	0.0135294	0.0217442	3.27576e-005	0	0	0
9338	5.04252	0.0451434	0.00475954	0.0359876	0.126657	0.0869871	0.0135276	0.0217425	3.27075e-005	0	0	0
9339	5.04306	0.0451451	0.00475824	0.0359822	0.12667	0.086963	0.0135276	0.0217393	2.90646e-005	0	0	0
9340	5.0436	0.0451484	0.00475669	0.0359769	0.126684	0.0869478	0.0135276	0.0217382	2.73318e-005	0	0	0
9341	5.04414	0.0451498	0.00475533	0.0359717	0.126696	0.0869289	0.0135223	0.0217355	2.92473e-005	0	0	0
9342	5.04468	0.0451439	0.00475452	0.0359667	0.126707	0.0869045	0.0135172	0.0217331	3.29007e-005	0	0	0
