TimeSlice	Time	neur1	neur10	neur11	neur12	neur13	neur14	neur15	neur16	neur17	neur18	neur19	neur2	neur20	neur21	neur22	neur23	neur24	neur25	neur26	neur27	neur28	neur29	neur3	neur30	neur31	neur32	neur33	neur34	neur35	neur36	neur37	neur38	neur4	neur5	neur6	neur7	neur8	neur9
7707	1.5414	-0.0599825	-0.0599977	-0.0599411	-0.0500167	-0.0599523	-0.0599968	-0.0599998	-0.0520004	-0.0599872	-0.0537786	-0.0600039	-0.0511612	-0.0599792	-0.0599934	-0.054754	-0.0600046	-0.0599837	-0.0568779	-0.0599799	-0.059988	-0.0528457	-0.0599642	-0.05186	-0.06	-0.0599648	-0.0599846	-0.0599998	-0.06	-0.06	-0.0546521	-0.0599428	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479659	-0.06
7710	1.542	-0.0599825	-0.0599977	-0.0599413	-0.0500169	-0.0599523	-0.0599971	-0.0599998	-0.0520005	-0.0599874	-0.0537786	-0.0600042	-0.0511615	-0.0599792	-0.0599937	-0.0547541	-0.0600048	-0.0599839	-0.0568781	-0.0599801	-0.0599882	-0.0528458	-0.0599643	-0.0518604	-0.06	-0.059965	-0.0599846	-0.0599998	-0.06	-0.06	-0.0546524	-0.0599431	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479659	-0.06
7713	1.5426	-0.0599825	-0.0599977	-0.0599415	-0.0500172	-0.0599523	-0.0599973	-0.0599998	-0.0520006	-0.0599876	-0.0537786	-0.0600046	-0.0511619	-0.0599793	-0.059994	-0.0547542	-0.0600051	-0.0599842	-0.0568783	-0.0599804	-0.0599883	-0.0528459	-0.0599643	-0.0518607	-0.06	-0.0599651	-0.0599847	-0.0599998	-0.06	-0.06	-0.0546527	-0.0599433	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479659	-0.06
7716	1.5432	-0.0599825	-0.0599977	-0.0599417	-0.0500174	-0.0599523	-0.0599975	-0.0599998	-0.0520007	-0.0599878	-0.0537786	-0.0600049	-0.0511622	-0.0599793	-0.0599943	-0.0547544	-0.0600053	-0.0599844	-0.0568784	-0.0599806	-0.0599885	-0.052846	-0.0599644	-0.051861	-0.06	-0.0599652	-0.0599847	-0.0599998	-0.06	-0.06	-0.054653	-0.0599435	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047966	-0.06
7719	1.5438	-0.0599825	-0.0599977	-0.059942	-0.0500177	-0.0599523	-0.0599977	-0.0599998	-0.0520008	-0.059988	-0.0537786	-0.0600053	-0.0511626	-0.0599794	-0.0599945	-0.0547545	-0.0600055	-0.0599847	-0.0568786	-0.0599809	-0.0599886	-0.0528461	-0.0599644	-0.0518613	-0.06	-0.0599654	-0.0599848	-0.0599998	-0.06	-0.06	-0.0546532	-0.0599438	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047966	-0.06
7722	1.5444	-0.0599825	-0.0599977	-0.0599422	-0.0500179	-0.0599523	-0.0599979	-0.0599998	-0.052001	-0.0599882	-0.0537787	-0.0600056	-0.0511629	-0.0599795	-0.0599948	-0.0547546	-0.0600057	-0.0599849	-0.0568788	-0.0599811	-0.0599888	-0.0528462	-0.0599645	-0.0518616	-0.06	-0.0599655	-0.0599848	-0.0599998	-0.06	-0.06	-0.0546535	-0.059944	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047966	-0.06
7725	1.545	-0.0599825	-0.0599977	-0.0599424	-0.0500181	-0.0599523	-0.0599981	-0.0599998	-0.0520011	-0.0599884	-0.0537787	-0.060006	-0.0511633	-0.0599795	-0.0599951	-0.0547548	-0.0600059	-0.0599851	-0.056879	-0.0599814	-0.059989	-0.0528463	-0.0599646	-0.051862	-0.06	-0.0599656	-0.0599849	-0.0599998	-0.06	-0.06	-0.0546538	-0.0599443	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047966	-0.06
7728	1.5456	-0.0599825	-0.0599977	-0.0599427	-0.0500184	-0.0599523	-0.0599983	-0.0599998	-0.0520012	-0.0599886	-0.0537787	-0.0600063	-0.0511636	-0.0599796	-0.0599953	-0.0547549	-0.0600061	-0.0599854	-0.0568792	-0.0599816	-0.0599891	-0.0528464	-0.0599646	-0.0518623	-0.06	-0.0599658	-0.0599849	-0.0599998	-0.06	-0.06	-0.0546541	-0.0599445	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047966	-0.06
7731	1.5462	-0.0599825	-0.0599977	-0.0599429	-0.0500186	-0.0599523	-0.0599985	-0.0599998	-0.0520013	-0.0599888	-0.0537787	-0.0600067	-0.051164	-0.0599796	-0.0599956	-0.054755	-0.0600062	-0.0599856	-0.0568794	-0.0599819	-0.0599893	-0.0528465	-0.0599647	-0.0518626	-0.06	-0.0599659	-0.059985	-0.0599998	-0.06	-0.06	-0.0546543	-0.0599448	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047966	-0.06
7734	1.5468	-0.0599825	-0.0599977	-0.0599432	-0.0500189	-0.0599523	-0.0599987	-0.0599998	-0.0520014	-0.059989	-0.0537787	-0.060007	-0.0511643	-0.0599797	-0.0599959	-0.0547552	-0.0600065	-0.0599859	-0.0568796	-0.0599822	-0.0599894	-0.0528466	-0.0599648	-0.0518629	-0.06	-0.0599661	-0.059985	-0.0599998	-0.06	-0.06	-0.0546546	-0.059945	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.047966	-0.06
7737	1.5474	-0.0599825	-0.0599977	-0.0599434	-0.0500191	-0.0599523	-0.0599989	-0.0599998	-0.0520015	-0.0599892	-0.0537787	-0.0600074	-0.0511647	-0.0599797	-0.0599962	-0.0547553	-0.0600066	-0.0599861	-0.0568797	-0.0599824	-0.0599896	-0.0528467	-0.0599648	-0.0518632	-0.06	-0.0599662	-0.0599851	-0.0599998	-0.06	-0.06	-0.0546549	-0.0599453	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479661	-0.06
7740	1.548	-0.0599825	-0.0599977	-0.0599437	-0.0500193	-0.0599523	-0.0599992	-0.0599998	-0.0520016	-0.0599894	-0.0537787	-0.0600077	-0.051165	-0.0599798	-0.0599964	-0.0547554	-0.0600068	-0.0599864	-0.0568799	-0.0599827	-0.0599898	-0.0528468	-0.0599649	-0.0518635	-0.06	-0.0599664	-0.0599851	-0.0599998	-0.06	-0.06	-0.0546552	-0.0599456	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479661	-0.06
7743	1.5486	-0.0599825	-0.0599977	-0.0599439	-0.0500196	-0.0599523	-0.0599994	-0.0599998	-0.0520017	-0.0599896	-0.0537788	-0.0600081	-0.0511653	-0.0599799	-0.0599967	-0.0547556	-0.060007	-0.0599866	-0.0568801	-0.0599829	-0.0599899	-0.0528469	-0.059965	-0.0518638	-0.06	-0.0599665	-0.0599852	-0.0599998	-0.06	-0.06	-0.0546554	-0.0599458	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479661	-0.06
7746	1.5492	-0.0599825	-0.0599977	-0.0599442	-0.0500198	-0.0599523	-0.0599996	-0.0599998	-0.0520018	-0.0599898	-0.0537788	-0.0600084	-0.0511657	-0.0599799	-0.059997	-0.0547557	-0.0600072	-0.0599869	-0.0568803	-0.0599832	-0.0599901	-0.052847	-0.059965	-0.0518641	-0.06	-0.0599667	-0.0599852	-0.0599998	-0.06	-0.06	-0.0546557	-0.0599461	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479661	-0.06
7749	1.5498	-0.0599825	-0.0599977	-0.0599445	-0.05002	-0.0599523	-0.0599998	-0.0599998	-0.0520019	-0.05999	-0.0537788	-0.0600087	-0.051166	-0.05998	-0.0599973	-0.0547558	-0.0600074	-0.0599871	-0.0568805	-0.0599834	-0.0599902	-0.0528471	-0.0599651	-0.0518644	-0.06	-0.0599669	-0.0599853	-0.0599998	-0.06	-0.06	-0.054656	-0.0599464	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479661	-0.06
7752	1.5504	-0.0599825	-0.0599977	-0.0599448	-0.0500203	-0.0599523	-0.06	-0.0599998	-0.0520021	-0.0599902	-0.0537788	-0.0600091	-0.0511664	-0.0599801	-0.0599975	-0.0547559	-0.0600076	-0.0599874	-0.0568807	-0.0599837	-0.0599904	-0.0528472	-0.0599652	-0.0518647	-0.06	-0.059967	-0.0599853	-0.0599998	-0.06	-0.06	-0.0546562	-0.0599467	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479661	-0.06
7755	1.551	-0.0599825	-0.0599977	-0.059945	-0.0500205	-0.0599523	-0.0600002	-0.0599998	-0.0520022	-0.0599904	-0.0537788	-0.0600094	-0.0511667	-0.0599801	-0.0599978	-0.0547561	-0.0600078	-0.0599876	-0.0568809	-0.059984	-0.0599905	-0.0528473	-0.0599653	-0.0518649	-0.06	-0.0599672	-0.0599854	-0.0599998	-0.06	-0.06	-0.0546565	-0.059947	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479661	-0.06
7758	1.5516	-0.0599825	-0.0599977	-0.0599453	-0.0500207	-0.0599523	-0.0600004	-0.0599998	-0.0520023	-0.0599906	-0.0537788	-0.0600098	-0.051167	-0.0599802	-0.0599981	-0.0547562	-0.060008	-0.0599879	-0.0568811	-0.0599842	-0.0599907	-0.0528474	-0.0599654	-0.0518652	-0.06	-0.0599674	-0.0599854	-0.0599998	-0.06	-0.06	-0.0546568	-0.0599473	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479662	-0.06
7761	1.5522	-0.0599825	-0.0599977	-0.0599456	-0.050021	-0.0599523	-0.0600006	-0.0599998	-0.0520024	-0.0599908	-0.0537788	-0.0600101	-0.0511674	-0.0599803	-0.0599983	-0.0547563	-0.0600082	-0.0599881	-0.0568813	-0.0599845	-0.0599909	-0.0528475	-0.0599655	-0.0518655	-0.06	-0.0599676	-0.0599855	-0.0599998	-0.06	-0.06	-0.054657	-0.0599476	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479662	-0.06
7764	1.5528	-0.0599825	-0.0599977	-0.0599459	-0.0500212	-0.0599523	-0.0600008	-0.0599998	-0.0520025	-0.059991	-0.0537788	-0.0600105	-0.0511677	-0.0599803	-0.0599986	-0.0547565	-0.0600084	-0.0599884	-0.0568815	-0.0599847	-0.059991	-0.0528476	-0.0599655	-0.0518658	-0.06	-0.0599677	-0.0599856	-0.0599998	-0.06	-0.06	-0.0546573	-0.0599479	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479662	-0.06
7767	1.5534	-0.0599825	-0.0599977	-0.0599462	-0.0500214	-0.0599523	-0.060001	-0.0599998	-0.0520026	-0.0599912	-0.0537788	-0.0600108	-0.051168	-0.0599804	-0.0599989	-0.0547566	-0.0600086	-0.0599886	-0.0568817	-0.059985	-0.0599912	-0.0528477	-0.0599656	-0.0518661	-0.06	-0.0599679	-0.0599856	-0.0599998	-0.06	-0.06	-0.0546576	-0.0599482	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479662	-0.06
7770	1.554	-0.0599825	-0.0599977	-0.0599465	-0.0500217	-0.0599523	-0.0600013	-0.0599998	-0.0520027	-0.0599914	-0.0537788	-0.0600111	-0.0511684	-0.0599805	-0.0599992	-0.0547567	-0.0600088	-0.0599889	-0.0568818	-0.0599853	-0.0599914	-0.0528478	-0.0599657	-0.0518663	-0.06	-0.0599681	-0.0599857	-0.0599998	-0.06	-0.06	-0.0546578	-0.0599485	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479662	-0.06
7773	1.5546	-0.0599825	-0.0599977	-0.0599468	-0.0500219	-0.0599523	-0.0600015	-0.0599998	-0.0520028	-0.0599916	-0.0537788	-0.0600115	-0.0511687	-0.0599805	-0.0599994	-0.0547569	-0.0600089	-0.0599891	-0.056882	-0.0599855	-0.0599915	-0.0528479	-0.0599658	-0.0518666	-0.06	-0.0599683	-0.0599858	-0.0599998	-0.06	-0.06	-0.0546581	-0.0599488	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479662	-0.06
7776	1.5552	-0.0599825	-0.0599977	-0.0599471	-0.0500221	-0.0599523	-0.0600017	-0.0599998	-0.0520029	-0.0599918	-0.0537788	-0.0600118	-0.051169	-0.0599806	-0.0599997	-0.054757	-0.0600091	-0.0599894	-0.0568822	-0.0599858	-0.0599917	-0.052848	-0.0599659	-0.0518669	-0.06	-0.0599685	-0.0599858	-0.0599998	-0.06	-0.06	-0.0546583	-0.0599491	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479662	-0.06
7779	1.5558	-0.0599825	-0.0599977	-0.0599474	-0.0500223	-0.0599523	-0.0600019	-0.0599998	-0.052003	-0.059992	-0.0537788	-0.0600122	-0.0511693	-0.0599807	-0.06	-0.0547571	-0.0600093	-0.0599896	-0.0568824	-0.0599861	-0.0599918	-0.0528481	-0.059966	-0.0518671	-0.06	-0.0599687	-0.0599859	-0.0599998	-0.06	-0.06	-0.0546586	-0.0599495	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479663	-0.06
7782	1.5564	-0.0599825	-0.0599977	-0.0599478	-0.0500225	-0.0599523	-0.0600021	-0.0599998	-0.0520031	-0.0599922	-0.0537788	-0.0600125	-0.0511697	-0.0599807	-0.0600002	-0.0547573	-0.0600095	-0.0599899	-0.0568826	-0.0599863	-0.059992	-0.0528482	-0.0599661	-0.0518674	-0.06	-0.0599689	-0.059986	-0.0599998	-0.06	-0.06	-0.0546589	-0.0599498	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479663	-0.06
7785	1.557	-0.0599825	-0.0599977	-0.0599481	-0.0500228	-0.0599523	-0.0600023	-0.0599998	-0.0520032	-0.0599924	-0.0537788	-0.0600128	-0.05117	-0.0599808	-0.0600005	-0.0547574	-0.0600097	-0.0599902	-0.0568828	-0.0599866	-0.0599922	-0.0528483	-0.0599662	-0.0518677	-0.06	-0.0599691	-0.059986	-0.0599998	-0.06	-0.06	-0.0546591	-0.0599501	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479663	-0.06
7788	1.5576	-0.0599825	-0.0599977	-0.0599484	-0.050023	-0.0599523	-0.0600025	-0.0599998	-0.0520033	-0.0599926	-0.0537788	-0.0600132	-0.0511703	-0.0599809	-0.0600008	-0.0547575	-0.0600099	-0.0599904	-0.056883	-0.0599868	-0.0599923	-0.0528484	-0.0599663	-0.0518679	-0.06	-0.0599693	-0.0599861	-0.0599998	-0.06	-0.06	-0.0546594	-0.0599505	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479663	-0.06
7791	1.5582	-0.0599825	-0.0599977	-0.0599487	-0.0500232	-0.0599523	-0.0600027	-0.0599998	-0.0520034	-0.0599927	-0.0537788	-0.0600135	-0.0511706	-0.059981	-0.060001	-0.0547577	-0.06001	-0.0599907	-0.0568832	-0.0599871	-0.0599925	-0.0528485	-0.0599664	-0.0518682	-0.06	-0.0599695	-0.0599862	-0.0599998	-0.06	-0.06	-0.0546596	-0.0599508	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479663	-0.06
7794	1.5588	-0.0599825	-0.0599977	-0.0599491	-0.0500234	-0.0599523	-0.0600029	-0.0599998	-0.0520035	-0.059993	-0.0537788	-0.0600138	-0.051171	-0.059981	-0.0600013	-0.0547578	-0.0600102	-0.0599909	-0.0568834	-0.0599874	-0.0599927	-0.0528485	-0.0599665	-0.0518684	-0.06	-0.0599697	-0.0599862	-0.0599998	-0.06	-0.06	-0.0546599	-0.0599512	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479664	-0.06
7797	1.5594	-0.0599825	-0.0599977	-0.0599494	-0.0500236	-0.0599523	-0.0600031	-0.0599998	-0.0520037	-0.0599932	-0.0537788	-0.0600142	-0.0511713	-0.0599811	-0.0600016	-0.0547579	-0.0600104	-0.0599912	-0.0568836	-0.0599876	-0.0599928	-0.0528486	-0.0599666	-0.0518687	-0.06	-0.0599699	-0.0599863	-0.0599998	-0.06	-0.06	-0.0546601	-0.0599515	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479664	-0.06
7800	1.56	-0.0599825	-0.0599977	-0.0599498	-0.0500239	-0.0599523	-0.0600033	-0.0599998	-0.0520038	-0.0599933	-0.0537788	-0.0600145	-0.0511716	-0.0599812	-0.0600018	-0.0547581	-0.0600106	-0.0599915	-0.0568838	-0.0599879	-0.059993	-0.0528487	-0.0599667	-0.0518689	-0.06	-0.0599701	-0.0599864	-0.0599998	-0.06	-0.06	-0.0546604	-0.0599519	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479664	-0.06
7803	1.5606	-0.0599825	-0.0599977	-0.0599501	-0.0500241	-0.0599523	-0.0600035	-0.0599998	-0.0520039	-0.0599936	-0.0537787	-0.0600148	-0.0511719	-0.0599813	-0.0600021	-0.0547582	-0.0600108	-0.0599917	-0.056884	-0.0599882	-0.0599931	-0.0528488	-0.0599668	-0.0518692	-0.06	-0.0599703	-0.0599865	-0.0599998	-0.06	-0.06	-0.0546606	-0.0599522	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479664	-0.06
7806	1.5612	-0.0599825	-0.0599977	-0.0599504	-0.0500243	-0.0599523	-0.0600038	-0.0599998	-0.052004	-0.0599938	-0.0537787	-0.0600152	-0.0511722	-0.0599814	-0.0600024	-0.0547583	-0.0600109	-0.059992	-0.0568842	-0.0599884	-0.0599933	-0.0528489	-0.0599669	-0.0518694	-0.06	-0.0599706	-0.0599866	-0.0599998	-0.06	-0.06	-0.0546609	-0.0599526	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479664	-0.06
7809	1.5618	-0.0599825	-0.0599977	-0.0599508	-0.0500245	-0.0599523	-0.060004	-0.0599998	-0.0520041	-0.059994	-0.0537787	-0.0600155	-0.0511725	-0.0599814	-0.0600026	-0.0547585	-0.0600111	-0.0599923	-0.0568844	-0.0599887	-0.0599935	-0.052849	-0.0599671	-0.0518697	-0.06	-0.0599708	-0.0599866	-0.0599998	-0.06	-0.06	-0.0546611	-0.0599529	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479664	-0.06
7812	1.5624	-0.0599825	-0.0599977	-0.0599512	-0.0500247	-0.0599523	-0.0600042	-0.0599998	-0.0520042	-0.0599941	-0.0537787	-0.0600158	-0.0511728	-0.0599815	-0.0600029	-0.0547586	-0.0600113	-0.0599925	-0.0568846	-0.059989	-0.0599936	-0.0528491	-0.0599672	-0.0518699	-0.06	-0.059971	-0.0599867	-0.0599998	-0.06	-0.06	-0.0546614	-0.0599533	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479665	-0.06
7815	1.563	-0.0599825	-0.0599977	-0.0599515	-0.0500249	-0.0599523	-0.0600044	-0.0599998	-0.0520043	-0.0599944	-0.0537787	-0.0600161	-0.0511731	-0.0599816	-0.0600032	-0.0547587	-0.0600115	-0.0599928	-0.0568848	-0.0599892	-0.0599938	-0.0528492	-0.0599673	-0.0518701	-0.06	-0.0599712	-0.0599868	-0.0599998	-0.06	-0.06	-0.0546616	-0.0599537	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479665	-0.06
7818	1.5636	-0.0599825	-0.0599977	-0.0599519	-0.0500251	-0.0599523	-0.0600046	-0.0599998	-0.0520044	-0.0599946	-0.0537787	-0.0600165	-0.0511735	-0.0599817	-0.0600034	-0.0547589	-0.0600116	-0.059993	-0.056885	-0.0599895	-0.059994	-0.0528493	-0.0599674	-0.0518704	-0.06	-0.0599715	-0.0599869	-0.0599998	-0.06	-0.06	-0.0546619	-0.0599541	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479665	-0.06
7821	1.5642	-0.0599825	-0.0599977	-0.0599523	-0.0500253	-0.0599523	-0.0600048	-0.0599998	-0.0520045	-0.0599947	-0.0537787	-0.0600168	-0.0511738	-0.0599818	-0.0600037	-0.054759	-0.0600118	-0.0599933	-0.0568852	-0.0599898	-0.0599941	-0.0528494	-0.0599675	-0.0518706	-0.06	-0.0599717	-0.059987	-0.0599998	-0.06	-0.06	-0.0546621	-0.0599544	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479665	-0.06
7824	1.5648	-0.0599825	-0.0599977	-0.0599526	-0.0500255	-0.0599523	-0.060005	-0.0599998	-0.0520046	-0.059995	-0.0537786	-0.0600171	-0.0511741	-0.0599818	-0.060004	-0.0547591	-0.060012	-0.0599936	-0.0568854	-0.05999	-0.0599943	-0.0528495	-0.0599676	-0.0518708	-0.06	-0.0599719	-0.059987	-0.0599998	-0.06	-0.06	-0.0546624	-0.0599548	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479665	-0.06
7827	1.5654	-0.0599825	-0.0599977	-0.059953	-0.0500257	-0.0599523	-0.0600052	-0.0599998	-0.0520047	-0.0599952	-0.0537786	-0.0600174	-0.0511744	-0.0599819	-0.0600042	-0.0547592	-0.0600121	-0.0599938	-0.0568855	-0.0599903	-0.0599945	-0.0528496	-0.0599678	-0.051871	-0.06	-0.0599722	-0.0599871	-0.0599998	-0.06	-0.06	-0.0546626	-0.0599552	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479666	-0.06
7830	1.566	-0.0599825	-0.0599977	-0.0599534	-0.0500259	-0.0599523	-0.0600054	-0.0599998	-0.0520048	-0.0599953	-0.0537786	-0.0600177	-0.0511747	-0.059982	-0.0600045	-0.0547594	-0.0600123	-0.0599941	-0.0568857	-0.0599906	-0.0599946	-0.0528497	-0.0599679	-0.0518712	-0.06	-0.0599724	-0.0599872	-0.0599998	-0.06	-0.06	-0.0546629	-0.0599556	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479666	-0.06
7833	1.5666	-0.0599826	-0.0599977	-0.0599538	-0.0500261	-0.0599523	-0.0600056	-0.0599998	-0.0520049	-0.0599956	-0.0537786	-0.0600181	-0.051175	-0.0599821	-0.0600047	-0.0547595	-0.0600125	-0.0599944	-0.0568859	-0.0599908	-0.0599948	-0.0528497	-0.059968	-0.0518715	-0.06	-0.0599726	-0.0599873	-0.0599998	-0.06	-0.06	-0.0546631	-0.059956	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479666	-0.06
7836	1.5672	-0.0599826	-0.0599977	-0.0599542	-0.0500263	-0.0599523	-0.0600058	-0.0599998	-0.052005	-0.0599958	-0.0537786	-0.0600184	-0.0511753	-0.0599822	-0.060005	-0.0547596	-0.0600126	-0.0599946	-0.0568861	-0.0599911	-0.0599949	-0.0528498	-0.0599681	-0.0518717	-0.06	-0.0599729	-0.0599874	-0.0599998	-0.06	-0.06	-0.0546633	-0.0599564	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479666	-0.06
7839	1.5678	-0.0599826	-0.0599977	-0.0599546	-0.0500265	-0.0599523	-0.060006	-0.0599998	-0.0520051	-0.0599959	-0.0537785	-0.0600187	-0.0511756	-0.0599823	-0.0600053	-0.0547598	-0.0600128	-0.0599949	-0.0568863	-0.0599914	-0.0599951	-0.0528499	-0.0599683	-0.0518719	-0.06	-0.0599731	-0.0599875	-0.0599998	-0.06	-0.06	-0.0546636	-0.0599568	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479666	-0.06
7842	1.5684	-0.0599826	-0.0599977	-0.059955	-0.0500267	-0.0599523	-0.0600062	-0.0599998	-0.0520052	-0.0599962	-0.0537785	-0.060019	-0.0511758	-0.0599823	-0.0600055	-0.0547599	-0.060013	-0.0599952	-0.0568865	-0.0599917	-0.0599953	-0.05285	-0.0599684	-0.0518721	-0.06	-0.0599734	-0.0599876	-0.0599998	-0.06	-0.06	-0.0546638	-0.0599572	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479667	-0.06
7845	1.569	-0.0599826	-0.0599977	-0.0599554	-0.0500269	-0.0599523	-0.0600064	-0.0599998	-0.0520053	-0.0599964	-0.0537785	-0.0600193	-0.0511761	-0.0599824	-0.0600058	-0.05476	-0.0600131	-0.0599954	-0.0568867	-0.0599919	-0.0599954	-0.0528501	-0.0599685	-0.0518723	-0.06	-0.0599736	-0.0599877	-0.0599998	-0.06	-0.06	-0.054664	-0.0599576	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479667	-0.06
7848	1.5696	-0.0599826	-0.0599977	-0.0599558	-0.0500271	-0.0599523	-0.0600066	-0.0599998	-0.0520054	-0.0599965	-0.0537785	-0.0600196	-0.0511764	-0.0599825	-0.060006	-0.0547602	-0.0600133	-0.0599957	-0.0568869	-0.0599922	-0.0599956	-0.0528502	-0.0599687	-0.0518725	-0.06	-0.0599739	-0.0599877	-0.0599998	-0.06	-0.06	-0.0546643	-0.059958	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479667	-0.06
7851	1.5702	-0.0599826	-0.0599977	-0.0599562	-0.0500273	-0.0599523	-0.0600068	-0.0599998	-0.0520054	-0.0599968	-0.0537784	-0.0600199	-0.0511767	-0.0599826	-0.0600063	-0.0547603	-0.0600134	-0.059996	-0.0568871	-0.0599925	-0.0599958	-0.0528503	-0.0599688	-0.0518727	-0.06	-0.0599742	-0.0599878	-0.0599998	-0.06	-0.06	-0.0546645	-0.0599584	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479667	-0.06
7854	1.5708	-0.0599826	-0.0599977	-0.0599566	-0.0500275	-0.0599523	-0.0600071	-0.0599998	-0.0520055	-0.0599969	-0.0537784	-0.0600202	-0.051177	-0.0599827	-0.0600065	-0.0547604	-0.0600136	-0.0599962	-0.0568873	-0.0599927	-0.0599959	-0.0528504	-0.059969	-0.0518729	-0.06	-0.0599744	-0.0599879	-0.0599998	-0.06	-0.06	-0.0546647	-0.0599589	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479667	-0.06
7857	1.5714	-0.0599826	-0.0599977	-0.059957	-0.0500277	-0.0599523	-0.0600073	-0.0599998	-0.0520056	-0.0599971	-0.0537784	-0.0600206	-0.0511773	-0.0599828	-0.0600068	-0.0547605	-0.0600137	-0.0599965	-0.0568875	-0.059993	-0.0599961	-0.0528505	-0.0599691	-0.0518731	-0.06	-0.0599747	-0.059988	-0.0599998	-0.06	-0.06	-0.054665	-0.0599593	-0.0599998	-0.0599959	-0.0599961	-0.0599998	-0.0599958	-0.0479668	-0.06
