TimeSlice	Time	LH_AnkleZ	LH_Knee	LH_HipZ
552	0.29808	-0.573631	-0.280921	-0.886491
553	0.29862	-0.573969	-0.281202	-0.886248
554	0.29916	-0.574308	-0.281484	-0.886005
555	0.2997	-0.574647	-0.281765	-0.885762
556	0.30024	-0.574986	-0.282047	-0.885518
557	0.30078	-0.575325	-0.282328	-0.885274
558	0.30132	-0.575665	-0.282609	-0.885029
559	0.30186	-0.576006	-0.28289	-0.884784
560	0.3024	-0.576346	-0.28317	-0.884539
561	0.30294	-0.576687	-0.283451	-0.884293
562	0.30348	-0.577029	-0.283731	-0.884047
563	0.30402	-0.57737	-0.284011	-0.8838
564	0.30456	-0.577712	-0.284291	-0.883553
565	0.3051	-0.578055	-0.284571	-0.883305
566	0.30564	-0.578397	-0.284851	-0.883057
567	0.30618	-0.57874	-0.285131	-0.882809
568	0.30672	-0.579083	-0.28541	-0.88256
569	0.30726	-0.579427	-0.28569	-0.88231
570	0.3078	-0.579771	-0.285969	-0.88206
571	0.30834	-0.580115	-0.286248	-0.88181
572	0.30888	-0.580459	-0.286526	-0.881559
573	0.30942	-0.580804	-0.286805	-0.881308
574	0.30996	-0.581149	-0.287084	-0.881057
575	0.3105	-0.581495	-0.287362	-0.880805
576	0.31104	-0.58184	-0.28764	-0.880552
577	0.31158	-0.582186	-0.287918	-0.880299
578	0.31212	-0.582532	-0.288196	-0.880046
579	0.31266	-0.582879	-0.288473	-0.879792
580	0.3132	-0.583226	-0.288751	-0.879538
581	0.31374	-0.583573	-0.289028	-0.879284
582	0.31428	-0.58392	-0.289305	-0.879029
583	0.31482	-0.584268	-0.289582	-0.878773
584	0.31536	-0.584616	-0.289859	-0.878517
585	0.3159	-0.584964	-0.290135	-0.878261
586	0.31644	-0.585312	-0.290411	-0.878004
587	0.31698	-0.585661	-0.290687	-0.877747
588	0.31752	-0.58601	-0.290963	-0.877489
589	0.31806	-0.586359	-0.291239	-0.877231
590	0.3186	-0.586709	-0.291515	-0.876972
591	0.31914	-0.587059	-0.29179	-0.876713
592	0.31968	-0.587409	-0.292065	-0.876454
593	0.32022	-0.587759	-0.29234	-0.876194
594	0.32076	-0.588109	-0.292615	-0.875934
595	0.3213	-0.58846	-0.29289	-0.875673
596	0.32184	-0.588811	-0.293164	-0.875412
597	0.32238	-0.589162	-0.293438	-0.87515
598	0.32292	-0.589514	-0.293712	-0.874888
599	0.32346	-0.589866	-0.293986	-0.874626
600	0.324	-0.590217	-0.294259	-0.874363
601	0.32454	-0.59057	-0.294533	-0.874099
602	0.32508	-0.590922	-0.294806	-0.873835
603	0.32562	-0.591275	-0.295079	-0.873571
604	0.32616	-0.591628	-0.295352	-0.873306
605	0.3267	-0.591981	-0.295624	-0.873041
606	0.32724	-0.592334	-0.295896	-0.872776
607	0.32778	-0.592687	-0.296168	-0.87251
608	0.32832	-0.593041	-0.29644	-0.872243
609	0.32886	-0.593395	-0.296712	-0.871976
610	0.3294	-0.593749	-0.296983	-0.871709
611	0.32994	-0.594104	-0.297254	-0.871441
612	0.33048	-0.594458	-0.297525	-0.871173
613	0.33102	-0.594813	-0.297796	-0.870904
614	0.33156	-0.595168	-0.298067	-0.870635
615	0.3321	-0.595523	-0.298337	-0.870365
616	0.33264	-0.595879	-0.298607	-0.870095
617	0.33318	-0.596234	-0.298877	-0.869825
618	0.33372	-0.59659	-0.299146	-0.869554
619	0.33426	-0.596946	-0.299416	-0.869282
620	0.3348	-0.597302	-0.299685	-0.86901
621	0.33534	-0.597658	-0.299954	-0.868738
622	0.33588	-0.598015	-0.300222	-0.868465
623	0.33642	-0.598372	-0.300491	-0.868192
624	0.33696	-0.598728	-0.300759	-0.867919
625	0.3375	-0.599085	-0.301027	-0.867645
626	0.33804	-0.599443	-0.301295	-0.86737
627	0.33858	-0.5998	-0.301562	-0.867095
628	0.33912	-0.600158	-0.301829	-0.86682
629	0.33966	-0.600515	-0.302096	-0.866544
630	0.3402	-0.600873	-0.302363	-0.866268
631	0.34074	-0.601231	-0.30263	-0.865991
632	0.34128	-0.601589	-0.302896	-0.865714
633	0.34182	-0.601948	-0.303162	-0.865436
634	0.34236	-0.602306	-0.303428	-0.865158
635	0.3429	-0.602665	-0.303693	-0.864879
636	0.34344	-0.603024	-0.303958	-0.8646
637	0.34398	-0.603383	-0.304223	-0.864321
638	0.34452	-0.603742	-0.304488	-0.864041
639	0.34506	-0.604101	-0.304752	-0.863761
640	0.3456	-0.60446	-0.305017	-0.86348
641	0.34614	-0.60482	-0.30528	-0.863199
642	0.34668	-0.60518	-0.305544	-0.862917
643	0.34722	-0.605539	-0.305808	-0.862635
644	0.34776	-0.605899	-0.306071	-0.862352
645	0.3483	-0.606259	-0.306334	-0.862069
646	0.34884	-0.60662	-0.306596	-0.861786
647	0.34938	-0.60698	-0.306859	-0.861502
648	0.34992	-0.60734	-0.307121	-0.861218
649	0.35046	-0.607701	-0.307382	-0.860933
650	0.351	-0.608061	-0.307644	-0.860648
651	0.35154	-0.608422	-0.307905	-0.860362
652	0.35208	-0.608783	-0.308166	-0.860076
653	0.35262	-0.609144	-0.308427	-0.859789
654	0.35316	-0.609505	-0.308687	-0.859502
655	0.3537	-0.609866	-0.308948	-0.859214
656	0.35424	-0.610228	-0.309207	-0.858926
657	0.35478	-0.610589	-0.309467	-0.858638
658	0.35532	-0.610951	-0.309726	-0.858349
659	0.35586	-0.611312	-0.309985	-0.85806
660	0.3564	-0.611674	-0.310244	-0.85777
661	0.35694	-0.612036	-0.310503	-0.85748
662	0.35748	-0.612398	-0.310761	-0.857189
663	0.35802	-0.61276	-0.311019	-0.856898
664	0.35856	-0.613122	-0.311277	-0.856606
665	0.3591	-0.613484	-0.311534	-0.856314
666	0.35964	-0.613846	-0.311791	-0.856022
667	0.36018	-0.614208	-0.312048	-0.855729
668	0.36072	-0.614571	-0.312304	-0.855435
669	0.36126	-0.614933	-0.31256	-0.855141
670	0.3618	-0.615296	-0.312816	-0.854847
671	0.36234	-0.615658	-0.313072	-0.854552
672	0.36288	-0.616021	-0.313327	-0.854257
673	0.36342	-0.616384	-0.313582	-0.853961
674	0.36396	-0.616747	-0.313837	-0.853665
675	0.3645	-0.617109	-0.314091	-0.853369
676	0.36504	-0.617472	-0.314345	-0.853072
677	0.36558	-0.617835	-0.314599	-0.852774
678	0.36612	-0.618198	-0.314853	-0.852476
679	0.36666	-0.618562	-0.315106	-0.852178
680	0.3672	-0.618925	-0.315359	-0.851879
681	0.36774	-0.619288	-0.315612	-0.851579
682	0.36828	-0.619651	-0.315864	-0.85128
683	0.36882	-0.620014	-0.316116	-0.850979
684	0.36936	-0.620378	-0.316368	-0.850679
685	0.3699	-0.620741	-0.316619	-0.850377
686	0.37044	-0.621104	-0.31687	-0.850076
687	0.37098	-0.621468	-0.317121	-0.849774
688	0.37152	-0.621831	-0.317371	-0.849471
689	0.37206	-0.622195	-0.317621	-0.849168
690	0.3726	-0.622558	-0.317871	-0.848865
691	0.37314	-0.622922	-0.318121	-0.848561
692	0.37368	-0.623286	-0.31837	-0.848256
693	0.37422	-0.623649	-0.318619	-0.847952
694	0.37476	-0.624013	-0.318867	-0.847646
695	0.3753	-0.624376	-0.319116	-0.847341
696	0.37584	-0.62474	-0.319364	-0.847034
697	0.37638	-0.625104	-0.319611	-0.846728
698	0.37692	-0.625467	-0.319858	-0.846421
699	0.37746	-0.625831	-0.320105	-0.846113
700	0.378	-0.626195	-0.320352	-0.845805
701	0.37854	-0.626559	-0.320598	-0.845497
702	0.37908	-0.626922	-0.320844	-0.845188
703	0.37962	-0.627286	-0.32109	-0.844878
704	0.38016	-0.62765	-0.321335	-0.844568
705	0.3807	-0.628013	-0.32158	-0.844258
706	0.38124	-0.628377	-0.321825	-0.843947
707	0.38178	-0.628741	-0.322069	-0.843636
708	0.38232	-0.629105	-0.322314	-0.843324
709	0.38286	-0.629468	-0.322557	-0.843012
710	0.3834	-0.629832	-0.322801	-0.842699
711	0.38394	-0.630196	-0.323044	-0.842386
712	0.38448	-0.630559	-0.323286	-0.842073
713	0.38502	-0.630923	-0.323529	-0.841759
714	0.38556	-0.631287	-0.323771	-0.841444
715	0.3861	-0.63165	-0.324013	-0.841129
716	0.38664	-0.632014	-0.324254	-0.840814
717	0.38718	-0.632378	-0.324495	-0.840498
718	0.38772	-0.632741	-0.324736	-0.840182
719	0.38826	-0.633105	-0.324976	-0.839865
720	0.3888	-0.633468	-0.325216	-0.839548
721	0.38934	-0.633832	-0.325456	-0.83923
722	0.38988	-0.634195	-0.325695	-0.838912
723	0.39042	-0.634558	-0.325934	-0.838593
724	0.39096	-0.634922	-0.326173	-0.838274
725	0.3915	-0.635285	-0.326411	-0.837955
726	0.39204	-0.635648	-0.326649	-0.837635
727	0.39258	-0.636011	-0.326887	-0.837314
728	0.39312	-0.636374	-0.327124	-0.836993
729	0.39366	-0.636738	-0.327361	-0.836672
730	0.3942	-0.637101	-0.327597	-0.83635
731	0.39474	-0.637464	-0.327834	-0.836028
732	0.39528	-0.637827	-0.32807	-0.835705
733	0.39582	-0.638189	-0.328305	-0.835382
734	0.39636	-0.638552	-0.32854	-0.835058
735	0.3969	-0.638915	-0.328775	-0.834734
736	0.39744	-0.639278	-0.32901	-0.834409
737	0.39798	-0.63964	-0.329244	-0.834084
738	0.39852	-0.640003	-0.329478	-0.833758
739	0.39906	-0.640366	-0.329711	-0.833432
740	0.3996	-0.640728	-0.329944	-0.833106
741	0.40014	-0.64109	-0.330177	-0.832779
742	0.40068	-0.641453	-0.330409	-0.832452
743	0.40122	-0.641815	-0.330641	-0.832124
744	0.40176	-0.642177	-0.330873	-0.831795
745	0.4023	-0.642539	-0.331104	-0.831466
746	0.40284	-0.642901	-0.331335	-0.831137
747	0.40338	-0.643263	-0.331566	-0.830807
748	0.40392	-0.643625	-0.331796	-0.830477
749	0.40446	-0.643987	-0.332026	-0.830147
750	0.405	-0.644348	-0.332255	-0.829815
751	0.40554	-0.64471	-0.332484	-0.829484
752	0.40608	-0.645071	-0.332713	-0.829152
753	0.40662	-0.645433	-0.332941	-0.828819
754	0.40716	-0.645794	-0.333169	-0.828486
755	0.4077	-0.646155	-0.333397	-0.828153
756	0.40824	-0.646516	-0.333624	-0.827819
757	0.40878	-0.646877	-0.333851	-0.827484
758	0.40932	-0.647238	-0.334078	-0.82715
759	0.40986	-0.647599	-0.334304	-0.826814
760	0.4104	-0.647959	-0.33453	-0.826478
761	0.41094	-0.64832	-0.334755	-0.826142
762	0.41148	-0.64868	-0.334981	-0.825805
763	0.41202	-0.649041	-0.335205	-0.825468
764	0.41256	-0.649401	-0.33543	-0.825131
765	0.4131	-0.649761	-0.335654	-0.824792
766	0.41364	-0.650121	-0.335877	-0.824454
767	0.41418	-0.650481	-0.336101	-0.824115
768	0.41472	-0.650841	-0.336323	-0.823775
769	0.41526	-0.6512	-0.336546	-0.823435
770	0.4158	-0.65156	-0.336768	-0.823095
771	0.41634	-0.651919	-0.33699	-0.822754
772	0.41688	-0.652279	-0.337211	-0.822412
773	0.41742	-0.652638	-0.337432	-0.822071
774	0.41796	-0.652997	-0.337653	-0.821728
775	0.4185	-0.653356	-0.337873	-0.821386
776	0.41904	-0.653714	-0.338093	-0.821042
777	0.41958	-0.654073	-0.338312	-0.820699
778	0.42012	-0.654431	-0.338531	-0.820354
779	0.42066	-0.65479	-0.33875	-0.82001
780	0.4212	-0.655148	-0.338969	-0.819665
781	0.42174	-0.655506	-0.339187	-0.819319
782	0.42228	-0.655864	-0.339404	-0.818973
783	0.42282	-0.656222	-0.339621	-0.818626
784	0.42336	-0.656579	-0.339838	-0.818279
785	0.4239	-0.656937	-0.340055	-0.817932
786	0.42444	-0.657294	-0.340271	-0.817584
787	0.42498	-0.657651	-0.340486	-0.817236
788	0.42552	-0.658008	-0.340702	-0.816887
789	0.42606	-0.658365	-0.340917	-0.816537
790	0.4266	-0.658722	-0.341131	-0.816188
791	0.42714	-0.659079	-0.341345	-0.815837
792	0.42768	-0.659435	-0.341559	-0.815486
793	0.42822	-0.659791	-0.341772	-0.815135
794	0.42876	-0.660147	-0.341985	-0.814784
795	0.4293	-0.660503	-0.342198	-0.814431
796	0.42984	-0.660859	-0.34241	-0.814079
797	0.43038	-0.661215	-0.342622	-0.813726
798	0.43092	-0.66157	-0.342833	-0.813372
799	0.43146	-0.661925	-0.343044	-0.813018
800	0.432	-0.66228	-0.343255	-0.812664
801	0.43254	-0.662635	-0.343465	-0.812309
802	0.43308	-0.66299	-0.343675	-0.811953
803	0.43362	-0.663345	-0.343885	-0.811597
804	0.43416	-0.663699	-0.344094	-0.811241
805	0.4347	-0.664053	-0.344303	-0.810884
806	0.43524	-0.664407	-0.344511	-0.810527
807	0.43578	-0.664761	-0.344719	-0.810169
808	0.43632	-0.665115	-0.344926	-0.809811
809	0.43686	-0.665468	-0.345133	-0.809452
810	0.4374	-0.665821	-0.34534	-0.809093
811	0.43794	-0.666175	-0.345546	-0.808733
812	0.43848	-0.666528	-0.345752	-0.808373
813	0.43902	-0.66688	-0.345958	-0.808012
814	0.43956	-0.667233	-0.346163	-0.807651
815	0.4401	-0.667585	-0.346368	-0.80729
816	0.44064	-0.667937	-0.346572	-0.806928
817	0.44118	-0.668289	-0.346776	-0.806565
818	0.44172	-0.668641	-0.34698	-0.806202
819	0.44226	-0.668993	-0.347183	-0.805839
820	0.4428	-0.669344	-0.347386	-0.805475
821	0.44334	-0.669695	-0.347588	-0.805111
822	0.44388	-0.670046	-0.34779	-0.804746
823	0.44442	-0.670397	-0.347992	-0.804381
824	0.44496	-0.670747	-0.348193	-0.804015
825	0.4455	-0.671098	-0.348394	-0.803649
826	0.44604	-0.671448	-0.348594	-0.803282
827	0.44658	-0.671798	-0.348794	-0.802915
828	0.44712	-0.672147	-0.348994	-0.802547
829	0.44766	-0.672497	-0.349193	-0.802179
830	0.4482	-0.672846	-0.349391	-0.801811
831	0.44874	-0.673195	-0.34959	-0.801441
832	0.44928	-0.673544	-0.349788	-0.801072
833	0.44982	-0.673893	-0.349985	-0.800702
834	0.45036	-0.674241	-0.350183	-0.800332
835	0.4509	-0.674589	-0.350379	-0.799961
836	0.45144	-0.674937	-0.350576	-0.799589
837	0.45198	-0.675285	-0.350772	-0.799217
838	0.45252	-0.675633	-0.350967	-0.798845
839	0.45306	-0.67598	-0.351162	-0.798472
840	0.4536	-0.676327	-0.351357	-0.798099
841	0.45414	-0.676674	-0.351551	-0.797725
842	0.45468	-0.677021	-0.351745	-0.797351
843	0.45522	-0.677367	-0.351939	-0.796976
844	0.45576	-0.677713	-0.352132	-0.796601
845	0.4563	-0.678059	-0.352325	-0.796225
846	0.45684	-0.678405	-0.352517	-0.795849
847	0.45738	-0.67875	-0.352709	-0.795473
848	0.45792	-0.679095	-0.352901	-0.795096
849	0.45846	-0.67944	-0.353092	-0.794718
850	0.459	-0.679785	-0.353282	-0.79434
851	0.45954	-0.68013	-0.353473	-0.793962
852	0.46008	-0.680474	-0.353662	-0.793583
853	0.46062	-0.680818	-0.353852	-0.793203
854	0.46116	-0.681162	-0.354041	-0.792824
855	0.4617	-0.681505	-0.35423	-0.792443
856	0.46224	-0.681849	-0.354418	-0.792062
857	0.46278	-0.682192	-0.354606	-0.791681
858	0.46332	-0.682535	-0.354793	-0.791299
859	0.46386	-0.682877	-0.35498	-0.790917
860	0.4644	-0.683219	-0.355167	-0.790534
861	0.46494	-0.683561	-0.355353	-0.790151
862	0.46548	-0.683903	-0.355539	-0.789768
863	0.46602	-0.684245	-0.355724	-0.789384
864	0.46656	-0.684586	-0.355909	-0.788999
865	0.4671	-0.684927	-0.356094	-0.788614
866	0.46764	-0.685268	-0.356278	-0.788229
867	0.46818	-0.685609	-0.356462	-0.787843
868	0.46872	-0.685949	-0.356645	-0.787456
869	0.46926	-0.686289	-0.356828	-0.787069
870	0.4698	-0.686629	-0.35701	-0.786682
871	0.47034	-0.686968	-0.357192	-0.786294
872	0.47088	-0.687307	-0.357374	-0.785906
873	0.47142	-0.687646	-0.357555	-0.785517
874	0.47196	-0.687985	-0.357736	-0.785128
875	0.4725	-0.688323	-0.357917	-0.784738
876	0.47304	-0.688661	-0.358097	-0.784348
877	0.47358	-0.688999	-0.358276	-0.783957
878	0.47412	-0.689337	-0.358456	-0.783566
879	0.47466	-0.689674	-0.358634	-0.783174
880	0.4752	-0.690011	-0.358813	-0.782782
881	0.47574	-0.690348	-0.358991	-0.78239
882	0.47628	-0.690685	-0.359168	-0.781996
883	0.47682	-0.691021	-0.359345	-0.781603
884	0.47736	-0.691357	-0.359522	-0.781209
885	0.4779	-0.691693	-0.359698	-0.780815
886	0.47844	-0.692028	-0.359874	-0.78042
887	0.47898	-0.692363	-0.36005	-0.780024
888	0.47952	-0.692698	-0.360225	-0.779628
889	0.48006	-0.693033	-0.3604	-0.779232
890	0.4806	-0.693367	-0.360574	-0.778835
891	0.48114	-0.693701	-0.360748	-0.778438
892	0.48168	-0.694035	-0.360921	-0.77804
893	0.48222	-0.694368	-0.361094	-0.777642
894	0.48276	-0.694702	-0.361267	-0.777244
895	0.4833	-0.695034	-0.361439	-0.776844
896	0.48384	-0.695367	-0.361611	-0.776445
897	0.48438	-0.695699	-0.361782	-0.776045
898	0.48492	-0.696031	-0.361953	-0.775644
899	0.48546	-0.696363	-0.362123	-0.775243
900	0.486	-0.696695	-0.362293	-0.774842
901	0.48654	-0.697026	-0.362463	-0.77444
902	0.48708	-0.697357	-0.362632	-0.774037
903	0.48762	-0.697687	-0.362801	-0.773634
904	0.48816	-0.698018	-0.36297	-0.773231
905	0.4887	-0.698348	-0.363138	-0.772827
906	0.48924	-0.698677	-0.363305	-0.772423
907	0.48978	-0.699007	-0.363472	-0.772018
908	0.49032	-0.699336	-0.363639	-0.771613
909	0.49086	-0.699665	-0.363806	-0.771207
910	0.4914	-0.699993	-0.363972	-0.770801
911	0.49194	-0.700321	-0.364137	-0.770395
912	0.49248	-0.700649	-0.364302	-0.769987
913	0.49302	-0.700977	-0.364467	-0.76958
914	0.49356	-0.701304	-0.364631	-0.769172
915	0.4941	-0.701631	-0.364795	-0.768763
916	0.49464	-0.701958	-0.364958	-0.768354
917	0.49518	-0.702284	-0.365121	-0.767945
918	0.49572	-0.70261	-0.365284	-0.767535
919	0.49626	-0.702936	-0.365446	-0.767125
920	0.4968	-0.703262	-0.365608	-0.766714
921	0.49734	-0.703587	-0.365769	-0.766302
922	0.49788	-0.703912	-0.36593	-0.765891
923	0.49842	-0.704236	-0.366091	-0.765478
924	0.49896	-0.704561	-0.366251	-0.765066
925	0.4995	-0.704885	-0.366411	-0.764653
926	0.50004	-0.705208	-0.36657	-0.764239
927	0.50058	-0.705531	-0.366729	-0.763825
928	0.50112	-0.705855	-0.366887	-0.76341
929	0.50166	-0.706177	-0.367045	-0.762995
930	0.5022	-0.7065	-0.367203	-0.76258
931	0.50274	-0.706822	-0.36736	-0.762164
932	0.50328	-0.707143	-0.367517	-0.761747
933	0.50382	-0.707465	-0.367673	-0.76133
934	0.50436	-0.707786	-0.367829	-0.760913
935	0.5049	-0.708107	-0.367985	-0.760495
936	0.50544	-0.708427	-0.36814	-0.760077
937	0.50598	-0.708748	-0.368295	-0.759658
938	0.50652	-0.709067	-0.368449	-0.759239
939	0.50706	-0.709387	-0.368603	-0.758819
940	0.5076	-0.709706	-0.368756	-0.758399
941	0.50814	-0.710025	-0.368909	-0.757978
942	0.50868	-0.710344	-0.369062	-0.757557
943	0.50922	-0.710662	-0.369214	-0.757136
944	0.50976	-0.71098	-0.369366	-0.756713
945	0.5103	-0.711298	-0.369517	-0.756291
946	0.51084	-0.711615	-0.369668	-0.755868
947	0.51138	-0.711932	-0.369819	-0.755445
948	0.51192	-0.712249	-0.369969	-0.755021
949	0.51246	-0.712565	-0.370118	-0.754596
950	0.513	-0.712881	-0.370268	-0.754171
951	0.51354	-0.713197	-0.370417	-0.753746
952	0.51408	-0.713512	-0.370565	-0.75332
953	0.51462	-0.713827	-0.370713	-0.752894
954	0.51516	-0.714142	-0.370861	-0.752467
955	0.5157	-0.714456	-0.371008	-0.75204
956	0.51624	-0.71477	-0.371155	-0.751613
957	0.51678	-0.715084	-0.371301	-0.751185
958	0.51732	-0.715397	-0.371447	-0.750756
959	0.51786	-0.71571	-0.371593	-0.750327
960	0.5184	-0.716023	-0.371738	-0.749898
961	0.51894	-0.716336	-0.371882	-0.749468
962	0.51948	-0.716648	-0.372027	-0.749037
963	0.52002	-0.716959	-0.372171	-0.748606
964	0.52056	-0.717271	-0.372314	-0.748175
965	0.5211	-0.717582	-0.372457	-0.747743
966	0.52164	-0.717893	-0.3726	-0.747311
967	0.52218	-0.718203	-0.372742	-0.746878
968	0.52272	-0.718513	-0.372884	-0.746445
969	0.52326	-0.718823	-0.373025	-0.746011
970	0.5238	-0.719132	-0.373166	-0.745577
971	0.52434	-0.719441	-0.373307	-0.745143
972	0.52488	-0.71975	-0.373447	-0.744708
973	0.52542	-0.720059	-0.373587	-0.744272
974	0.52596	-0.720367	-0.373726	-0.743836
975	0.5265	-0.720674	-0.373865	-0.7434
976	0.52704	-0.720982	-0.374003	-0.742963
977	0.52758	-0.721289	-0.374141	-0.742526
978	0.52812	-0.721596	-0.374279	-0.742088
979	0.52866	-0.721902	-0.374416	-0.74165
980	0.5292	-0.722208	-0.374553	-0.741211
981	0.52974	-0.722514	-0.374689	-0.740772
982	0.53028	-0.722819	-0.374825	-0.740332
983	0.53082	-0.723124	-0.374961	-0.739892
984	0.53136	-0.723429	-0.375096	-0.739451
985	0.5319	-0.723733	-0.375231	-0.73901
986	0.53244	-0.724037	-0.375365	-0.738569
987	0.53298	-0.724341	-0.375499	-0.738127
988	0.53352	-0.724644	-0.375633	-0.737684
989	0.53406	-0.724947	-0.375766	-0.737242
990	0.5346	-0.72525	-0.375899	-0.736798
991	0.53514	-0.725552	-0.376031	-0.736354
992	0.53568	-0.725854	-0.376163	-0.73591
993	0.53622	-0.726156	-0.376294	-0.735465
994	0.53676	-0.726457	-0.376425	-0.73502
995	0.5373	-0.726758	-0.376556	-0.734575
996	0.53784	-0.727059	-0.376686	-0.734129
997	0.53838	-0.727359	-0.376816	-0.733682
998	0.53892	-0.727659	-0.376945	-0.733235
999	0.53946	-0.727958	-0.377074	-0.732788
1000	0.54	-0.728258	-0.377203	-0.73234
1001	0.54054	-0.728556	-0.377331	-0.731891
1002	0.54108	-0.728855	-0.377459	-0.731443
1003	0.54162	-0.729153	-0.377586	-0.730993
1004	0.54216	-0.729451	-0.377713	-0.730543
1005	0.5427	-0.729749	-0.37784	-0.730093
1006	0.54324	-0.730046	-0.377966	-0.729643
1007	0.54378	-0.730343	-0.378092	-0.729192
1008	0.54432	-0.730639	-0.378217	-0.72874
1009	0.54486	-0.730935	-0.378342	-0.728288
1010	0.5454	-0.731231	-0.378466	-0.727835
1011	0.54594	-0.731526	-0.37859	-0.727383
1012	0.54648	-0.731821	-0.378714	-0.726929
1013	0.54702	-0.732116	-0.378837	-0.726475
1014	0.54756	-0.732411	-0.37896	-0.726021
1015	0.5481	-0.732705	-0.379083	-0.725566
1016	0.54864	-0.732998	-0.379205	-0.725111
1017	0.54918	-0.733292	-0.379326	-0.724655
1018	0.54972	-0.733585	-0.379447	-0.724199
1019	0.55026	-0.733877	-0.379568	-0.723743
1020	0.5508	-0.73417	-0.379689	-0.723286
1021	0.55134	-0.734462	-0.379809	-0.722828
1022	0.55188	-0.734753	-0.379928	-0.72237
1023	0.55242	-0.735045	-0.380047	-0.721912
1024	0.55296	-0.735336	-0.380166	-0.721453
1025	0.5535	-0.735626	-0.380284	-0.720994
1026	0.55404	-0.735916	-0.380402	-0.720534
1027	0.55458	-0.736206	-0.38052	-0.720074
1028	0.55512	-0.736496	-0.380637	-0.719613
1029	0.55566	-0.736785	-0.380754	-0.719152
1030	0.5562	-0.737074	-0.38087	-0.71869
1031	0.55674	-0.737362	-0.380986	-0.718228
1032	0.55728	-0.737651	-0.381102	-0.717766
1033	0.55782	-0.737938	-0.381217	-0.717303
1034	0.55836	-0.738226	-0.381331	-0.71684
1035	0.5589	-0.738513	-0.381446	-0.716376
1036	0.55944	-0.7388	-0.381559	-0.715912
1037	0.55998	-0.739086	-0.381673	-0.715447
1038	0.56052	-0.739372	-0.381786	-0.714982
1039	0.56106	-0.739658	-0.381899	-0.714516
1040	0.5616	-0.739943	-0.382011	-0.71405
1041	0.56214	-0.740228	-0.382123	-0.713583
1042	0.56268	-0.740513	-0.382234	-0.713116
1043	0.56322	-0.740797	-0.382345	-0.712649
1044	0.56376	-0.741081	-0.382456	-0.712181
1045	0.5643	-0.741365	-0.382566	-0.711713
1046	0.56484	-0.741648	-0.382676	-0.711244
1047	0.56538	-0.741931	-0.382785	-0.710775
1048	0.56592	-0.742214	-0.382895	-0.710305
1049	0.56646	-0.742496	-0.383003	-0.709835
1050	0.567	-0.742778	-0.383111	-0.709365
1051	0.56754	-0.743059	-0.383219	-0.708894
1052	0.56808	-0.74334	-0.383327	-0.708422
1053	0.56862	-0.743621	-0.383434	-0.70795
1054	0.56916	-0.743902	-0.38354	-0.707478
1055	0.5697	-0.744182	-0.383646	-0.707005
1056	0.57024	-0.744462	-0.383752	-0.706532
1057	0.57078	-0.744741	-0.383858	-0.706058
1058	0.57132	-0.74502	-0.383963	-0.705584
1059	0.57186	-0.745299	-0.384067	-0.70511
